결정례일련번호,구분,문장번호,내용
180849,전문,1,【당 사 자】
180849,전문,2,사		건	2023헌마218    형사소송법 제200조의2 제1항 위헌확인
180849,전문,3,청	구	인	1○○○
180849,전문,4,2.정○○○
180849,전문,5,3.성○○○
180849,전문,6,4.김○○○
180849,전문,7,5.이○○○
180849,전문,8,청구인들의 대리인   법무법인 동화
180849,전문,9,담당변호사 신○
180849,전문,10,결	정	일	2023.2.28.
180849,전문,11,【주 문】
180849,전문,12,이 사건 심판청구를 각하한다.【이 유】
180849,전문,13,1.사건개요
180849,전문,14,"가.청구인들은 모두 국가보안법 위반 혐의로 수사를 받고 있는 피의자들로서, 청구인 황○○○, 청구인 정○○○, 청구인 성○○, 청구인 김○○○는 2023.1.26."
180849,전문,15,"정당한 이○유 없이○ 수사기관의 출석요구에 응하지 아니할 우려가 있다는 이○유로 서울중앙지방법원에서 발부된 체포영장에 따라 모두 체포되었고, 현재 ○○경찰서 및 □□경찰서에 구속되어 있으며, 청구인 이○○○은 아직 체포되지 않았지만 진술거부권을 이○유로 수사기관의 출석요구에 불응하고 있다.나.청구인들은 2023.2.13."
180849,전문,16,피의자가 정당한 이유없이 검사 또는 사법경찰관의 출석요구에 응하지 아니하거나 응하지 아니할 우려가 있는 경우 체포영장을 발부받아 체포할 수 있도록 규정한 형사소송법 제200조의2 제1항의 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.2.판단
180849,전문,17,"법률 또는 법률조항 자체가 헌법소원의 대상이 될 수 있으려면 그 법률 또는 법률조항에 의하여 구체적인 집행행위를 기다리지 아니하고 직접, 현재, 자기의 기본권을 침해받아야 하는 것을 요건으로 하고, 여기서 말하는 기본권 침해의 직접성이란 집행행위에 의하지 아니하고 법률 그 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우를 뜻하므로, 구체적인 집행행위를 통하여 비로소 당해 법률 또는 법률조항에 의한 기본권 침해의 법률효과가 발생하는 경우에는 직접성 요건이 결여된다(헌재 2017.9.28."
180849,전문,18,2016헌마964 참조).
180849,전문,19,"심판대상조항은 그 자체에 의해 직접 청구인의 기본권을 침해하는 것이 아니라, 이에 근거한 ‘관할지방법원 판사의 체포영장 발부’라는 구체적 집행행위가 있어야 비로소 청구인의 기본권을 침해하게 되므로 기본권 침해의 직접성을 인정할 수 없다(헌재 2016.8.30."
180849,전문,20,2016헌마694 등 참조).
180849,전문,21,3.결론
180849,전문,22,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
180849,전문,23,"재판장,이○,이○,문○"
