법령일련번호,MST,구분,문장번호,내용
009628,224933,조문,1,제1장 총칙
009628,224933,조문,2,"제1조(목적) 이 법은 인간과 인체유래물 등을 연구하거나, 배아나 유전자 등을 취급할 때 인간의 존엄과 가치를 침해하거나 인체에 위해(危害)를 끼치는 것을 방지함으로써 생명윤리 및 안전을 확보하고 국민의 건강과 삶의 질 향상에 이바지함을 목적으로 한다."
009628,224933,조문,3,제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2015.12.29>
009628,224933,항,4,
009628,224933,호,5,"1. ""인간대상연구""란 사람을 대상으로 물리적으로 개입하거나 의사소통, 대인 접촉 등의 상호작용을 통하여 수행하는 연구 또는 개인을 식별할 수 있는 정보를 이용하는 연구로서 보건복지부령으로 정하는 연구를 말한다."
009628,224933,호,6,"2. ""연구대상자""란 인간대상연구의 대상이 되는 사람을 말한다."
009628,224933,호,7,"3. ""배아""(胚芽)란 인간의 수정란 및 수정된 때부터 발생학적(發生學的)으로 모든 기관(器官)이 형성되기 전까지의 분열된 세포군(細胞群)을 말한다."
009628,224933,호,8,"4. ""잔여배아""란 체외수정(體外受精)으로 생성된 배아 중 임신의 목적으로 이용하고 남은 배아를 말한다."
009628,224933,호,9,"5. ""잔여난자""란 체외수정에 이용하고 남은 인간의 난자를 말한다."
009628,224933,호,10,"6. ""체세포핵이식행위""란 핵이 제거된 인간의 난자에 인간의 체세포 핵을 이식하는 것을 말한다."
009628,224933,호,11,"7. ""단성생식행위""란 인간의 난자가 수정 과정 없이 세포분열하여 발생하도록 하는 것을 말한다."
009628,224933,호,12,"8. ""체세포복제배아""(體細胞複製胚芽)란 체세포핵이식행위에 의하여 생성된 세포군을 말한다."
009628,224933,호,13,"9. ""단성생식배아""(單性生殖胚芽)란 단성생식행위에 의하여 생성된 세포군을 말한다."
009628,224933,호,14,"10. ""배아줄기세포주""(Embryonic stem cell lines)란 배아, 체세포복제배아, 단성생식배아 등으로부터 유래한 것으로서, 배양 가능한 조건에서 지속적으로 증식(增殖)할 수 있고 다양한 세포로 분화(分化)할 수 있는 세포주(細胞株)를 말한다."
009628,224933,호,15,"11. ""인체유래물""(人體由來物)이란 인체로부터 수집하거나 채취한 조직·세포·혈액·체액 등 인체 구성물 또는 이들로부터 분리된 혈청, 혈장, 염색체, DNA(Deoxyribonucleic acid), RNA(Ribonucleic acid), 단백질 등을 말한다."
009628,224933,호,16,"12. ""인체유래물연구""란 인체유래물을 직접 조사·분석하는 연구를 말한다."
009628,224933,호,17,"13. ""인체유래물은행""이란 인체유래물 또는 유전정보와 그에 관련된 역학정보(疫學情報), 임상정보 등을 수집·보존하여 이를 직접 이용하거나 타인에게 제공하는 기관을 말한다."
009628,224933,호,18,"14. ""유전정보""란 인체유래물을 분석하여 얻은 개인의 유전적 특징에 관한 정보를 말한다."
009628,224933,호,19,"15. ""유전자검사""란 인체유래물로부터 유전정보를 얻는 행위로서 개인의 식별 또는 질병의 예방·진단·치료 등을 위하여 하는 검사를 말한다."
009628,224933,호,20,"16. ""유전자치료""란 질병의 예방 또는 치료를 목적으로 인체 내에서 유전적 변이를 일으키거나, 유전물질 또는 유전물질이 도입된 세포를 인체로 전달하는 일련의 행위를 말한다."
009628,224933,호,21,"17. ""개인식별정보""란 연구대상자와 배아·난자·정자 또는 인체유래물의 기증자(이하 ""연구대상자등""이라 한다)의 성명·주민등록번호 등 개인을 식별할 수 있는 정보를 말한다."
009628,224933,호,22,"18. ""개인정보""란 개인식별정보, 유전정보 또는 건강에 관한 정보 등 개인에 관한 정보를 말한다."
009628,224933,호,23,"19. ""익명화""(匿名化)란 개인식별정보를 영구적으로 삭제하거나, 개인식별정보의 전부 또는 일부를 해당 기관의 고유식별기호로 대체하는 것을 말한다."
009628,224933,조문,24,제3조(기본 원칙)
009628,224933,항,25,"① 이 법에서 규율하는 행위들은 인간의 존엄과 가치를 침해하는 방식으로 하여서는 아니 되며, 연구대상자등의 인권과 복지는 우선적으로 고려되어야 한다."
009628,224933,항,26,"② 연구대상자등의 자율성은 존중되어야 하며, 연구대상자등의 자발적인 동의는 충분한 정보에 근거하여야 한다."
009628,224933,항,27,"③ 연구대상자등의 사생활은 보호되어야 하며, 사생활을 침해할 수 있는 개인정보는 당사자가 동의하거나 법률에 특별한 규정이 있는 경우를 제외하고는 비밀로서 보호되어야 한다."
009628,224933,항,28,"④ 연구대상자등의 안전은 충분히 고려되어야 하며, 위험은 최소화되어야 한다."
009628,224933,항,29,⑤ 취약한 환경에 있는 개인이나 집단은 특별히 보호되어야 한다.
009628,224933,항,30,"⑥ 생명윤리와 안전을 확보하기 위하여 필요한 국제 협력을 모색하여야 하고, 보편적인 국제기준을 수용하기 위하여 노력하여야 한다."
009628,224933,조문,31,제4조(적용 범위)
009628,224933,항,32,① 생명윤리 및 안전에 관하여는 다른 법률에 특별한 규정이 있는 경우를 제외하고는 이 법에 따른다.
009628,224933,항,33,② 생명윤리 및 안전에 관한 내용을 담은 다른 법률을 제정하거나 개정할 경우에는 이 법에 부합하도록 하여야 한다.
009628,224933,조문,34,제5조(국가와 지방자치단체의 책무)
009628,224933,항,35,① 국가와 지방자치단체는 생명윤리 및 안전에 관한 문제에 효율적으로 대처할 수 있도록 필요한 시책을 마련하여야 한다.
009628,224933,항,36,② 국가와 지방자치단체는 생명윤리 및 안전 관련 연구와 활동에 대한 행정적·재정적 지원방안을 마련하여야 한다.
009628,224933,항,37,"③ 국가와 지방자치단체는 각급 교육기관 등에서 생명윤리 및 안전에 대한 교육을 할 수 있도록 하여야 하고, 교육 프로그램을 개발하는 등 교육 여건이 조성되도록 지원하여야 한다."
009628,224933,조문,38,제6조(생명윤리정책연구센터의 지정)
009628,224933,항,39,"① 보건복지부장관은 생명윤리정책에 관한 전문적인 조사, 연구 및 교육 등을 실시하기 위하여 해당 업무를 수행할 능력이 있다고 인정하는 기관·단체 또는 시설을 생명윤리정책연구센터로 지정할 수 있다."
009628,224933,항,40,② 제1항에 따른 생명윤리정책연구센터의 지정 및 운영 등에 필요한 사항은 보건복지부령으로 정한다.
009628,224933,조문,41,제2장 국가생명윤리심의위원회 및 기관생명윤리위원회 등
009628,224933,조문,42,제1절 국가생명윤리심의위원회
009628,224933,조문,43,제7조(국가생명윤리심의위원회의 설치 및 기능)
009628,224933,항,44,"① 생명윤리 및 안전에 관한 다음 각 호의 사항을 심의하기 위하여 대통령 소속으로 국가생명윤리심의위원회(이하 ""국가위원회""라 한다)를 둔다."
009628,224933,호,45,1.국가의 생명윤리 및 안전에 관한 기본 정책의 수립에 관한 사항
009628,224933,호,46,2. 제12조제1항제3호에 따른 공용기관생명윤리위원회의 업무에 관한 사항
