법령일련번호,MST,구분,문장번호,내용
001107,195120,조문,1,제1조(목적) 이 법은 지방 행정ㆍ재정ㆍ세제 발전 및 지역개발 등을 위하여 필요한 연구ㆍ조사를 종합적이고 체계적으로 실시하기 위하여 설립된 재단법인 한국지방행정연구원을 보호ㆍ육성함으로써 지방자치의 발전에 기여함을 목적으로 한다.
001107,195120,조문,2,제2조(기금)
001107,195120,항,3,"① 재단법인 한국지방행정연구원(이하 ""연구원""이라 한다)의 시설 및 운영에 필요한 자금에 충당하기 위하여 연구원에 기금을 설치한다."
001107,195120,항,4,② 제1항의 기금은 지방자치단체 및 그 외의 자의 출연금(出捐金)으로 조성한다.
001107,195120,항,5,③ 제1항의 기금의 운용 및 관리에 필요한 사항은 대통령령으로 정한다.
001107,195120,조문,6,제3조(출연금)
001107,195120,항,7,"① 연구원은 국가 및 지방자치단체의 출연금, 그 밖의 수입금에 의하여 운영한다."
001107,195120,항,8,② 국가는 연구원의 시설비 및 운영비에 충당하기 위하여 필요한 출연금을 예산의 범위에서 지급한다.
001107,195120,항,9,③ 지방자치단체는 연구원의 시설비 및 운영비와 제2조의 기금에 충당하기 위하여 필요한 출연금을 예산의 범위에서 지급한다.
001107,195120,항,10,"④ 제2항 및 제3항에 따른 출연금의 지급, 사용 및 관리 등에 필요한 사항은 대통령령으로 정한다."
001107,195120,조문,11,"제4조(국유재산 및 공유재산의 대부 등) 국가나 지방자치단체는 연구원의 시설과 운영을 위하여 필요하면 「국유재산법」 또는 「공유재산 및 물품 관리법」에서 정하는 바에 따라 연구원에 국유재산이나 공유재산을 대부(貸付)할 수 있고, 공유재산에 대하여는 「공유재산 및 물품 관리법」에도 불구하고 무상으로 양여(讓與)할 수 있다."
001107,195120,조문,12,제5조(연구ㆍ조사의 위탁 및 자료의 제공)
001107,195120,항,13,① 국가나 지방자치단체가 지방자치와 관련되는 연구ㆍ조사를 위탁하려는 경우에는 다른 법률에 따른 경우나 그 밖의 특별한 경우를 제외하고는 다른 연구기관에 우선하여 연구원에 위탁하여야 한다.
001107,195120,항,14,② 연구원은 국가나 지방자치단체 또는 국공립 교육기관이나 연구기관에 지방자치와 관련된 간행물이나 그 밖의 자료 배부를 요청할 수 있다. 이 경우 요청을 받은 기관은 특별한 사유가 없으면 이를 제공하여야 한다.
001107,195120,항,15,③ 제2항에 따라 연구원에 제공된 간행물이나 그 밖의 자료는 연구목적 외의 용도로 사용할 수 없다.
001107,195120,조문,16,"제6조(사업계획 등의 승인) 연구원은 매 회계연도의 사업계획서 및 예산서를 작성하여 행정안전부장관에게 제출하고 그 승인을 받아야 한다. 이를 변경하려는 경우에도 또한 같다. <개정 2013.3.23, 2014.11.19, 2017.7.26>"
001107,195120,조문,17,"제7조(결산서의 제출) 연구원은 매 회계연도의 수입ㆍ지출 결산서를 작성하여 행정안전부장관이 지정하는 공인회계사의 회계감사를 받아 행정안전부장관에게 제출하여야 한다. <개정 2013.3.23, 2014.11.19, 2017.7.26>"
001107,195120,조문,18,"제8조(보고ㆍ검사 등) 행정안전부장관은 감독상 필요할 때에는 연구원에 대하여 그 업무에 관한 보고를 하게 하거나 소속 공무원으로 하여금 그 업무를 검사하게 할 수 있다. <개정 2013.3.23, 2014.11.19, 2017.7.26>"
001107,195120,조문,19,제9조(비밀 엄수 의무) 연구원의 임원이나 직원 또는 임직원으로 재직하였던 사람은 직무상 알게 된 비밀을 누설하거나 도용(盜用)하여서는 아니 된다.
001107,195120,조문,20,제10조(벌칙) 제9조를 위반한 사람은 2년 이하의 징역 또는 200만원 이하의 벌금에 처한다.
001107,195120,조문,21,제11조 삭제 <2011.3.8>
