법령일련번호,MST,구분,문장번호,내용
000286,247479,조문,1,제1조(목적) 이 법은 한국전력공사를 설립하여 전원개발(電源開發)을 촉진하고 전기사업의 합리적인 운영을 기함으로써 전력수급(電力需給)의 안정을 도모하고 국민경제 발전에 이바지하게 함을 목적으로 한다.
000286,247479,조문,2,"제2조(법인격) 한국전력공사(이하 ""공사""라 한다)는 법인으로 한다."
000286,247479,조문,3,제3조(사무소)
000286,247479,항,4,① 공사의 주된 사무소의 소재지는 정관으로 정한다.
000286,247479,항,5,② 공사는 그 업무수행을 위하여 필요한 경우에는 정관으로 정하는 바에 따라 필요한 곳에 지사 또는 지점을 둘 수 있다.
000286,247479,조문,6,"제4조(자본금) 공사의 자본금은 6조원으로 하되, 정부가 100분의 51 이상을 출자(出資)한다."
000286,247479,조문,7,제5조(주식)
000286,247479,항,8,① 공사의 자본은 주식으로 분할한다.
000286,247479,항,9,"② 제1항에 따른 주식은 기명식(記名式)으로 하고, 그 종류, 수 및 1주당 금액은 정관으로 정한다."
000286,247479,조문,10,제6조(정부의 주주권 행사) 정부가 소유하는 주식의 주주권(株主權)은 산업통상자원부장관이 기획재정부장관과 협의하여 행사한다. <개정 2013.3.23>
000286,247479,조문,11,제7조(등기)
000286,247479,항,12,① 공사는 주된 사무소의 소재지에서 설립등기를 함으로써 성립한다.
000286,247479,항,13,"② 제1항에 따른 공사의 설립등기, 지사 또는 지점의 설치등기ㆍ이전등기ㆍ변경등기, 그 밖에 공사의 등기에 관하여 필요한 사항은 대통령령으로 정한다."
000286,247479,항,14,③ 공사는 등기가 필요한 사항에 관하여는 등기를 한 후가 아니면 제3자에게 대항하지 못한다.
000286,247479,조문,15,제8조(유사명칭의 사용 금지) 이 법에 따른 공사가 아닌 자는 한국전력공사 또는 이와 유사한 명칭을 사용하지 못한다.
000286,247479,조문,16,"제9조(사장의 대표권 제한) 공사의 이익과 사장의 이익이 상반되는 사항에 대하여는 사장이 공사를 대표하지 못하며, 감사(「공공기관의 운영에 관한 법률」에 따라 감사위원회를 설치한 경우에는 감사위원회를 말한다)가 공사를 대표한다."
000286,247479,조문,17,"제10조(임원) 공사의 임원을 선임(選任)하려면 주주총회의 의결을 거쳐야 한다. 다만, 공사의 비상임이사의 경우에는 그러하지 아니하다."
