법령일련번호,MST,구분,문장번호,내용
010355,218979,조문,1,제1조(목적) 이 법은 정부법무공단을 설립하여 국가 등의 소송 그 밖의 법률사무를 지원하는 사업을 수행하게 함으로써 국가의 정당한 이익을 보호하고 행정의 합법성을 확보하여 국민을 위한 법치행정의 구현에 이바지함을 목적으로 한다.
010355,218979,조문,2,"제2조(법인격) 정부법무공단(이하 ""공단""이라 한다)은 법인으로 한다."
010355,218979,조문,3,제3조(사무소)
010355,218979,항,4,①공단의 주된 사무소 소재지는 정관으로 정한다.
010355,218979,항,5,②공단은 정관이 정하는 바에 따라 필요한 곳에 분사무소를 둘 수 있다.
010355,218979,조문,6,제4조(정관)
010355,218979,항,7,①공단의 정관에는 다음 각 호의 사항을 기재하여야 한다.
010355,218979,호,8,1. 목적
010355,218979,호,9,2. 명칭
010355,218979,호,10,3. 주된 사무소 및 분사무소에 관한 사항
010355,218979,호,11,4. 임원 및 직원에 관한 사항
010355,218979,호,12,5. 이사회에 관한 사항
010355,218979,호,13,6. 업무 및 그 집행에 관한 사항
010355,218979,호,14,7. 재산 및 회계에 관한 사항
010355,218979,호,15,8. 정관의 변경에 관한 사항
010355,218979,호,16,9. 내부규정의 제정 및 개폐에 관한 사항
010355,218979,항,17,②공단이 정관을 변경하고자 할 때에는 법무부장관의 인가를 받아야 한다.
010355,218979,조문,18,제5조(설립등기) 공단은 그 주된 사무소의 소재지에서 설립등기를 함으로써 성립한다.
010355,218979,조문,19,제6조(임원)
010355,218979,항,20,①공단의 임원으로서 공단에 이사장 1인을 포함한 10인 이내의 이사를 둔다.
010355,218979,항,21,②이사장은 이사장추천위원회의 추천을 받아 법무부장관이 임명한다.
010355,218979,항,22,"③이사는 이사장의 제청에 따라 법무부장관이 임명한다. 다만, 대통령령이 정하는 바에 따라 당연직 이사를 둘 수 있다."
010355,218979,항,23,"④이사장이 아닌 이사는 비상근으로 하며, 실비를 지급하는 외에 보수를 지급하지 아니한다."
