법령일련번호,MST,구분,문장번호,내용
000066,206734,조문,1,제1조(목적) 이 법은 국제선박의 등록과 국제선박에 대한 지원 등에 관한 사항을 규정함으로써 해운산업(海運産業)의 국제경쟁력을 높이고 국민경제의 발전에 이바지함을 목적으로 한다.
000066,206734,조문,2,제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다.
000066,206734,항,3,
000066,206734,호,4,"1. ""국제선박""이란 국제항행(國際航行)을 하는 상선(商船)으로서 제4조에 따라 국제선박등록부에 등록된 선박을 말한다."
000066,206734,호,5,"2. ""선원""이란 임금을 받을 목적으로 국제선박에서 근로하기 위하여 고용된 사람을 말한다."
000066,206734,호,6,"3. ""외항운송사업자""란 「해운법」 제4조제1항에 따라 외항 정기 여객운송사업 또는 외항 부정기 여객운송사업의 면허를 받은 자와 같은 법 제24조제2항에 따라 외항 정기 화물운송사업 또는 외항 부정기 화물운송사업을 등록한 자를 말한다."
000066,206734,호,7,4. 삭제 <2019.1.15>
000066,206734,조문,8,제3조(등록대상 선박)
000066,206734,항,9,"① 국제선박으로 등록할 수 있는 선박은 다음 각 호의 어느 하나에 해당하는 선박으로 한다. 다만, 국유·공유 선박과 「어선법」 제2조제1호에 따른 어선은 제외한다. <개정 2015.3.27>"
000066,206734,호,10,1. 대한민국 국민이 소유한 선박
000066,206734,호,11,2. 대한민국 법률에 따라 설립된 상사(商事) 법인이 소유한 선박
000066,206734,호,12,3. 대한민국에 주된 사무소를 둔 제2호 외의 법인으로서 그 대표자(공동대표인 경우에는 그 전원을 말한다)가 대한민국 국민인 경우에 그 법인이 소유한 선박
000066,206734,호,13,4. 외항운송사업자 또는 「해운법」 제33조에 따라 선박대여업을 등록한 자가 대한민국의 국적 취득을 조건으로 임차(賃借)한 외국선박 중 외항운송사업자가 운항하는 선박
000066,206734,항,14,"② 제1항에 따라 국제선박으로 등록할 수 있는 선박의 규모, 선령(船齡), 그 밖에 필요한 사항은 대통령령으로 정한다."
000066,206734,조문,15,제4조(등록절차)
000066,206734,항,16,"① 국제선박으로 등록하려는 등록대상 선박의 소유자, 외항운송사업자 또는 선박대여업자(이하 ""선박소유자등""이라 한다)는 해양수산부령으로 정하는 바에 따라 해양수산부장관에게 등록을 신청하여야 한다. 이 경우 선박소유자등은 국제선박으로 등록하기 전에 「선박법」 제8조제1항 및 제2항에 따라 그 선박을 선박원부(船舶原簿)에 등록하고 선박국적증서를 발급받아야 한다. <개정 2013.3.23, 2015.3.27>"
