법령일련번호,MST,구분,문장번호,내용
001854,255805,조문,1,제1장 총칙 <개정 2009.5.21>
001854,255805,조문,2,제1조(목적) 이 법은 전기사업에 관한 기본제도를 확립하고 전기사업의 경쟁과 새로운 기술 및 사업의 도입을 촉진함으로써 전기사업의 건전한 발전을 도모하고 전기사용자의 이익을 보호하여 국민경제의 발전에 이바지함을 목적으로 한다. <개정 2018.6.12>
001854,255805,조문,3,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2011.3.30, 2013.3.23, 2018.6.12, 2019.4.23, 2020.3.31, 2021.4.20, 2021.6.15, 2023.6.13, 2023.10.31>"
001854,255805,항,4,
001854,255805,호,5,"1. ""전기사업""이란 발전사업ㆍ송전사업ㆍ배전사업ㆍ전기판매사업 및 구역전기사업을 말한다."
001854,255805,호,6,"2. ""전기사업자""란 발전사업자ㆍ송전사업자ㆍ배전사업자ㆍ전기판매사업자 및 구역전기사업자를 말한다."
001854,255805,호,7,"3. ""발전사업""이란 전기를 생산하여 이를 전력시장을 통하여 전기판매사업자에게 공급하는 것을 주된 목적으로 하는 사업을 말한다."
001854,255805,호,8,"4. ""발전사업자""란 제7조제1항에 따라 발전사업의 허가를 받은 자를 말한다."
001854,255805,호,9,"5. ""송전사업""이란 발전소에서 생산된 전기를 배전사업자에게 송전하는 데 필요한 전기설비를 설치ㆍ관리하는 것을 주된 목적으로 하는 사업을 말한다."
001854,255805,호,10,"6. ""송전사업자""란 제7조제1항에 따라 송전사업의 허가를 받은 자를 말한다."
001854,255805,호,11,"7. ""배전사업""이란 발전소로부터 송전된 전기를 전기사용자에게 배전하는 데 필요한 전기설비를 설치ㆍ운용하는 것을 주된 목적으로 하는 사업을 말한다."
001854,255805,호,12,"8. ""배전사업자""란 제7조제1항에 따라 배전사업의 허가를 받은 자를 말한다."
001854,255805,호,13,"9. ""전기판매사업""이란 전기사용자에게 전기를 공급하는 것을 주된 목적으로 하는 사업(전기자동차충전사업, 재생에너지전기공급사업 및 재생에너지전기저장판매사업은 제외한다)을 말한다."
001854,255805,호,14,"10. ""전기판매사업자""란 제7조제1항에 따라 전기판매사업의 허가를 받은 자를 말한다."
001854,255805,호,15,"11. ""구역전기사업""이란 대통령령으로 정하는 규모 이하의 발전설비를 갖추고 특정한 공급구역의 수요에 맞추어 전기를 생산하여 전력시장을 통하지 아니하고 그 공급구역의 전기사용자에게 공급하는 것을 주된 목적으로 하는 사업을 말한다."
001854,255805,호,16,"12. ""구역전기사업자""란 제7조제1항에 따라 구역전기사업의 허가를 받은 자를 말한다."
001854,255805,호,17,"12의2. ""전기신사업""이란 전기자동차충전사업, 소규모전력중개사업, 재생에너지전기공급사업, 통합발전소사업 및 재생에너지전기저장판매사업을 말한다."
001854,255805,호,18,"12의3. ""전기신사업자""란 전기자동차충전사업자, 소규모전력중개사업자, 재생에너지전기공급사업자, 통합발전소사업자 및 재생에너지전기저장판매사업자를 말한다."
001854,255805,호,19,"12의4. ""전기자동차충전사업""이란 「환경친화적 자동차의 개발 및 보급 촉진에 관한 법률」 제2조제3호에 따른 전기자동차(이하 ""전기자동차""라 한다)에 전기를 유상으로 공급하는 것을 주된 목적으로 하는 사업을 말한다."
001854,255805,호,20,"12의5. ""전기자동차충전사업자""란 제7조의2제1항에 따라 전기자동차충전사업의 등록을 한 자를 말한다."
001854,255805,호,21,"12의6. ""소규모전력중개사업""이란 다음 각 목의 설비(이하 ""소규모전력자원""이라 한다)에서 생산 또는 저장된 전력을 모아서 전력시장을 통하여 거래하는 것을 주된 목적으로 하는 사업을 말한다."
001854,255805,목,22,가. 대통령령으로 정하는 종류 및 규모의 「신에너지 및 재생에너지 개발ㆍ이용ㆍ보급 촉진법」 제2조제3호에 따른 신에너지 및 재생에너지 설비
001854,255805,목,23,나. 대통령령으로 정하는 규모의 전기저장장치
001854,255805,목,24,다. 대통령령으로 정하는 유형의 전기자동차
001854,255805,호,25,"12의7. ""소규모전력중개사업자""란 제7조의2제1항에 따라 소규모전력중개사업의 등록을 한 자를 말한다."
001854,255805,호,26,"12의8. ""재생에너지전기공급사업""이란 「신에너지 및 재생에너지 개발ㆍ이용ㆍ보급 촉진법」 제2조제2호에 따른 재생에너지(이하 ""재생에너지""라 한다)를 이용하여 생산한 전기를 전기사용자에게 공급하는 것을 주된 목적으로 하는 사업을 말한다."
001854,255805,호,27,"12의9. ""재생에너지전기공급사업자""란 제7조의2제1항에 따라 재생에너지전기공급사업의 등록을 한 자를 말한다."
001854,255805,호,28,"12의10. ""통합발전소사업""이란 정보통신 및 자동제어 기술을 이용해 대통령령으로 정하는 에너지자원을 연결ㆍ제어하여 하나의 발전소처럼 운영하는 시스템을 활용하는 사업을 말한다."
001854,255805,호,29,"12의11. ""통합발전소사업자""란 제7조의2제1항에 따라 통합발전소사업의 등록을 한 자를 말한다."
001854,255805,호,30,"12의12. ""재생에너지전기저장판매사업""이란 재생에너지를 이용하여 생산한 전기를 전기저장장치에 저장하여 전기사용자에게 판매하는 것을 주된 목적으로 하는 사업으로서 산업통상자원부령으로 정하는 것을 말한다."
001854,255805,호,31,"12의13. ""재생에너지전기저장판매사업자""란 제7조의2제1항에 따라 재생에너지전기저장판매사업의 등록을 한 자를 말한다."
001854,255805,호,32,"13. ""전력시장""이란 전력거래를 위하여 제35조에 따라 설립된 한국전력거래소(이하 ""한국전력거래소""라 한다)가 개설하는 시장을 말한다."
001854,255805,호,33,"13의2. ""소규모전력중개시장""이란 소규모전력중개사업자가 소규모전력자원을 모집ㆍ관리할 수 있도록 한국전력거래소가 개설하는 시장을 말한다."
001854,255805,호,34,"14. ""전력계통""이란 전기의 원활한 흐름과 품질유지를 위하여 전기의 흐름을 통제ㆍ관리하는 체제를 말한다."
001854,255805,호,35,"15. ""보편적 공급""이란 전기사용자가 언제 어디서나 적정한 요금으로 전기를 사용할 수 있도록 전기를 공급하는 것을 말한다."
001854,255805,호,36,"16. ""전기설비""란 발전ㆍ송전ㆍ변전ㆍ배전ㆍ전기공급 또는 전기사용을 위하여 설치하는 기계ㆍ기구ㆍ댐ㆍ수로ㆍ저수지ㆍ전선로ㆍ보안통신선로 및 그 밖의 설비(「댐건설ㆍ관리 및 주변지역지원 등에 관한 법률」에 따라 건설되는 댐ㆍ저수지와 선박ㆍ차량 또는 항공기에 설치되는 것과 그 밖에 대통령령으로 정하는 것은 제외한다)로서 다음 각 목의 것을 말한다."
001854,255805,목,37,가. 전기사업용전기설비
001854,255805,목,38,나. 일반용전기설비
001854,255805,목,39,다. 자가용전기설비
001854,255805,호,40,"16의2. ""전선로""란 발전소ㆍ변전소ㆍ개폐소 및 이에 준하는 장소와 전기를 사용하는 장소 상호간의 전선 및 이를 지지하거나 수용하는 시설물을 말한다."
001854,255805,호,41,"17. ""전기사업용전기설비""란 전기설비 중 전기사업자가 전기사업에 사용하는 전기설비를 말한다."
001854,255805,호,42,"18. ""일반용전기설비""란 산업통상자원부령으로 정하는 소규모의 전기설비로서 한정된 구역에서 전기를 사용하기 위하여 설치하는 전기설비를 말한다."
001854,255805,호,43,"19. ""자가용전기설비""란 전기사업용전기설비 및 일반용전기설비 외의 전기설비를 말한다."
001854,255805,호,44,"20. ""안전관리""란 국민의 생명과 재산을 보호하기 위하여 이 법 및 「전기안전관리법」에서 정하는 바에 따라 전기설비의 공사ㆍ유지 및 운용에 필요한 조치를 하는 것을 말한다."
001854,255805,호,45,"21. ""분산형전원""이란 전력수요 지역 인근에 설치하여 송전선로[발전소 상호 간, 변전소 상호 간 및 발전소와 변전소 간을 연결하는 전선로(통신용으로 전용하는 것은 제외한다)를 말한다. 이하 같다]의 건설을 최소화할 수 있는 일정 규모 이하의 발전설비로서 산업통상자원부령으로 정하는 것을 말한다."
001854,255805,조문,46,제3조(정부 등의 책무)
001854,255805,항,47,① 산업통상자원부장관은 이 법의 목적을 달성하기 위하여 전력수급(電力需給)의 안정과 전력산업의 경쟁촉진 등에 관한 기본적이고 종합적인 시책을 마련하여야 한다. <개정 2013.3.23>
001854,255805,항,48,"② 산업통상자원부장관은 제1항에 따른 시책 및 제25조에 따른 전력수급기본계획을 수립할 때 전기설비의 경제성, 환경 및 국민안전에 미치는 영향 등을 종합적으로 고려하여야 한다. <신설 2017.3.21>"
001854,255805,항,49,"③ 제35조에 따라 설립된 한국전력거래소는 전력시장 및 전력계통의 운영과 관련하여 경제성, 환경 및 국민안전에 미치는 영향 등을 종합적으로 검토하여야 한다. <신설 2017.3.21>"
001854,255805,항,50,"④ 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사ㆍ특별자치도지사(이하 ""시ㆍ도지사""라 한다) 및 시장ㆍ군수ㆍ구청장(구청장은 자치구의 구청장을 말한다. 이하 같다)은 그 관할 구역의 전기사용자가 전기를 안정적으로 공급받기 위하여 필요한 시책을 마련하여야 하며, 제1항에 따른 산업통상자원부장관의 전력수급 안정을 위한 시책의 원활한 시행에 협력하여야 한다. <개정 2013.3.23, 2017.3.21, 2020.2.18>"
001854,255805,조문,51,"제4조(전기사용자의 보호) 전기사업자와 전기신사업자(이하 ""전기사업자등""이라 한다)는 전기사용자의 이익을 보호하기 위한 방안을 마련하여야 한다. <개정 2018.6.12>"
001854,255805,조문,52,"제5조(환경보호) 전기사업자등은 전기설비를 설치하여 전기사업 및 전기신사업(이하 ""전기사업등""이라 한다)을 할 때에는 자연환경 및 생활환경을 적정하게 관리ㆍ보존하는 데 필요한 조치를 마련하여야 한다. <개정 2018.6.12>"
001854,255805,조문,53,제6조(보편적 공급)
001854,255805,항,54,① 전기사업자등은 전기의 보편적 공급에 이바지할 의무가 있다. <개정 2018.6.12>
001854,255805,항,55,② 산업통상자원부장관은 다음 각 호의 사항을 고려하여 전기의 보편적 공급의 구체적 내용을 정한다. <개정 2013.3.23>
001854,255805,호,56,1. 전기기술의 발전 정도
001854,255805,호,57,2. 전기의 보급 정도
001854,255805,호,58,3. 공공의 이익과 안전
001854,255805,호,59,4. 사회복지의 증진
001854,255805,조문,60,제2장 전기사업
001854,255805,조문,61,제1절 허가 등
001854,255805,조문,62,제7조(전기사업의 허가)
001854,255805,항,63,"① 전기사업을 하려는 자는 대통령령으로 정하는 바에 따라 전기사업의 종류별 또는 규모별로 산업통상자원부장관 또는 시ㆍ도지사(이하 ""허가권자""라 한다)의 허가를 받아야 한다. 허가받은 사항 중 산업통상자원부령으로 정하는 중요 사항을 변경하려는 경우에도 또한 같다. <개정 2013.3.23, 2020.2.18>"
001854,255805,항,64,"② 산업통상자원부장관은 전기사업을 허가 또는 변경허가를 하려는 경우에는 미리 제53조에 따른 전기위원회(이하 ""전기위원회""라 한다)의 심의를 거쳐야 한다. <개정 2013.3.23>"
001854,255805,항,65,"③ 동일인에게는 두 종류 이상의 전기사업을 허가할 수 없다. 다만, 대통령령으로 정하는 경우에는 그러하지 아니하다."
001854,255805,항,66,"④ 허가권자는 필요한 경우 사업구역 및 특정한 공급구역별로 구분하여 전기사업의 허가를 할 수 있다. 다만, 발전사업의 경우에는 발전소별로 허가할 수 있다. <개정 2013.3.23, 2020.2.18>"
001854,255805,항,67,"⑤ 전기사업의 허가기준은 다음 각 호와 같다. <개정 2014.10.15, 2020.3.31>"
001854,255805,호,68,1. 전기사업을 적정하게 수행하는 데 필요한 재무능력 및 기술능력이 있을 것
001854,255805,호,69,2. 전기사업이 계획대로 수행될 수 있을 것
001854,255805,호,70,3. 배전사업 및 구역전기사업의 경우 둘 이상의 배전사업자의 사업구역 또는 구역전기사업자의 특정한 공급구역 중 그 전부 또는 일부가 중복되지 아니할 것
001854,255805,호,71,"4. 구역전기사업의 경우 특정한 공급구역의 전력수요의 50퍼센트 이상으로서 대통령령으로 정하는 공급능력을 갖추고, 그 사업으로 인하여 인근 지역의 전기사용자에 대한 다른 전기사업자의 전기공급에 차질이 없을 것"
001854,255805,호,72,4의2. 발전소나 발전연료가 특정 지역에 편중되어 전력계통의 운영에 지장을 주지 아니할 것
001854,255805,호,73,"5. 「신에너지 및 재생에너지 개발ㆍ이용ㆍ보급 촉진법」 제2조에 따른 태양에너지 중 태양광, 풍력, 연료전지를 이용하는 발전사업의 경우 대통령령으로 정하는 바에 따라 발전사업 내용에 대한 사전고지를 통하여 주민 의견수렴 절차를 거칠 것"
001854,255805,호,74,6. 그 밖에 공익상 필요한 것으로서 대통령령으로 정하는 기준에 적합할 것
001854,255805,항,75,⑥ 제1항에 따른 허가의 세부기준ㆍ절차와 그 밖에 필요한 사항은 산업통상자원부령으로 정한다. <개정 2013.3.23>
001854,255805,조문,76,제7조의2(전기신사업의 등록)
001854,255805,항,77,① 전기신사업을 하려는 자는 전기신사업의 종류별로 산업통상자원부장관에게 등록하여야 한다.
001854,255805,항,78,② 제1항에 따라 전기신사업을 등록하려는 자는 산업통상자원부령으로 정하는 바에 따라 산업통상자원부장관에게 신청하여야 한다.
001854,255805,항,79,③ 산업통상자원부장관은 제2항에 따른 신청이 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 등록을 해주어야 한다.
001854,255805,호,80,1. 신청인이 제8조제2항에 따른 결격사유에 해당하는 경우
001854,255805,호,81,2. 대통령령으로 정하는 자본금ㆍ인력ㆍ시설 등을 갖추지 못한 경우
001854,255805,항,82,"④ 전기신사업자는 제1항에 따라 등록한 사항 중 상호, 대표자 등 대통령령으로 정하는 중요한 사항을 변경하려면 산업통상자원부장관에게 변경등록을 하여야 한다."
001854,255805,항,83,"⑤ 전기신사업의 등록, 변경등록의 절차, 방법 및 그 밖에 필요한 사항은 산업통상자원부령으로 정한다."
001854,255805,조문,84,제7조의3(관련 인ㆍ허가등의 의제)
001854,255805,항,85,"① 시ㆍ도지사가 제98조제1항에 따라 전기사업의 허가 권한을 위임받거나 시ㆍ도지사가 허가권자인 태양광 발전사업(「신에너지 및 재생에너지 개발ㆍ이용ㆍ보급 촉진법」 제2조제2호가목의 태양에너지 중 태양광을 이용하는 발전사업을 말한다. 이하 같다)에 대하여 제7조에 따른 전기사업의 허가 또는 변경허가를 하는 경우 시ㆍ도지사가 다음 각 호의 인가ㆍ허가ㆍ승인ㆍ면허ㆍ협의ㆍ해제ㆍ신고 또는 심사 등(이하 ""인ㆍ허가등""이라 한다)에 관하여 제3항에 따라 미리 관계 행정기관의 장과 협의한 사항에 대해서는 그 인ㆍ허가등을 받은 것으로 본다. <개정 2021.7.20, 2022.12.27>"
001854,255805,호,86,1. 「국토의 계획 및 이용에 관한 법률」 제56조제1항에 따른 개발행위의 허가
001854,255805,호,87,"2. 「공유수면 관리 및 매립에 관한 법률」 제8조에 따른 공유수면의 점용ㆍ사용허가, 같은 법 제17조에 따른 점용ㆍ사용 실시계획의 승인 또는 신고, 같은 법 제28조에 따른 공유수면의 매립면허 및 같은 법 제38조에 따른 공유수면매립실시계획의 승인"
001854,255805,호,88,3. 「광업법」 제42조에 따른 채굴계획의 인가
001854,255805,호,89,4. 「농어촌정비법」 제23조에 따른 농업생산기반시설의 사용허가
001854,255805,호,90,"5. 「농지법」 제34조에 따른 농지전용의 허가 또는 협의, 같은 법 제35조에 따른 농지전용의 신고 및 같은 법 제36조에 따른 농지의 타용도 일시사용의 허가 또는 협의"
001854,255805,호,91,"6. 「도로법」 제36조에 따른 도로관리청이 아닌 자에 대한 도로공사 시행의 허가, 같은 법 제52조에 따른 도로와 다른 시설의 연결허가 및 같은 법 제61조에 따른 도로의 점용 허가"
001854,255805,호,92,7. 「장사 등에 관한 법률」 제27조제1항에 따른 개장 허가
001854,255805,호,93,8. 「사도법」 제4조에 따른 사도 개설의 허가
001854,255805,호,94,9. 「사방사업법」 제14조에 따른 토지의 형질 변경 등의 허가 및 같은 법 제20조에 따른 사방지 지정의 해제
001854,255805,호,95,10. 「산업집적활성화 및 공장설립에 관한 법률」 제13조에 따른 공장설립등의 승인
001854,255805,호,96,"11. 「산지관리법」 제14조에 따른 산지전용허가, 같은 법 제15조에 따른 산지전용신고, 같은 법 제15조의2에 따른 산지일시사용허가ㆍ신고, 같은 법 제25조제1항에 따른 토석채취허가 및 같은 조 제2항에 따른 토사채취신고"
001854,255805,호,97,12. 「산림자원의 조성 및 관리에 관한 법률」 제36조제1항ㆍ제5항에 따른 입목벌채등의 허가ㆍ신고
001854,255805,호,98,13. 「소하천정비법」 제10조에 따른 소하천 공사의 허가 및 같은 법 제14조에 따른 소하천의 점용 허가
001854,255805,호,99,14. 「수도법」 제52조에 따른 전용상수도 설치의 인가 및 같은 법 제54조에 따른 전용공업용수도 설치의 인가
001854,255805,호,100,15. 「연안관리법」 제25조에 따른 연안정비사업실시계획의 승인
001854,255805,호,101,16. 「체육시설의 설치ㆍ이용에 관한 법률」 제12조에 따른 사업계획의 승인
