법령일련번호,MST,구분,문장번호,내용
000765,219401,조문,1,"제1조(목적) 이 법은 원자력 안전규제 전문기관으로서 한국원자력안전기술원을 설립하여 원자력의 생산과 이용에 따른 방사선재해로부터 국민을 보호하고, 공공의 안전과 환경보전에 이바지함을 목적으로 한다."
000765,219401,조문,2,"제2조(법인격) 한국원자력안전기술원(이하 ""안전기술원""이라 한다)은 법인으로 한다."
000765,219401,조문,3,제3조(설립)
000765,219401,항,4,① 안전기술원은 주된 사무소의 소재지에서 설립등기를 함으로써 성립한다.
000765,219401,항,5,② 제1항에 따른 설립등기 사항은 다음 각 호와 같다.
000765,219401,호,6,1. 목적
000765,219401,호,7,2. 명칭
000765,219401,호,8,3. 주된 사무소의 소재지
000765,219401,호,9,4. 임원의 성명과 주소
000765,219401,호,10,5. 공고의 방법
000765,219401,항,11,③ 설립등기 외의 등기에 관하여는 「민법」 중 재단법인의 등기에 관한 규정을 준용한다.
000765,219401,조문,12,제4조(사무소 등)
000765,219401,항,13,① 안전기술원의 주된 사무소의 소재지는 정관으로 정한다.
000765,219401,항,14,② 안전기술원은 정관으로 정하는 바에 따라 분원을 둘 수 있다.
000765,219401,조문,15,제5조(정관)
000765,219401,항,16,① 안전기술원의 정관에는 다음 각 호의 사항이 포함되어야 한다.
000765,219401,호,17,1. 목적
000765,219401,호,18,2. 명칭
000765,219401,호,19,3. 주된 사무소의 소재지
000765,219401,호,20,4. 사업 및 재정에 관한 사항
000765,219401,호,21,5. 임원에 관한 사항
000765,219401,호,22,6. 이사회에 관한 사항
000765,219401,호,23,7. 정관 변경에 관한 사항
000765,219401,호,24,8. 공고 방법에 관한 사항
000765,219401,항,25,"② 안전기술원은 정관을 변경하려면 「원자력안전위원회의 설치 및 운영에 관한 법률」 제3조에 따른 원자력안전위원회(이하 ""원자력안전위원회""라 한다)의 인가를 받아야 한다. <개정 2011.7.25>"
000765,219401,조문,26,제6조(사업) 안전기술원은 제1조의 목적을 달성하기 위하여 다음 각 호의 사업을 한다.
000765,219401,항,27,
000765,219401,호,28,1. 「원자력안전법」 제111조제1항 및 「원자력시설 등의 방호 및 방사능 방재 대책법」 제45조제1항에 따라 위탁받은 업무
000765,219401,호,29,2. 원자력안전규제에 관한 연구ㆍ개발
000765,219401,호,30,3. 원자력안전규제에 관한 정책 및 제도개발을 위한 기술 지원
000765,219401,호,31,4. 방사선방호에 관한 기술 지원
000765,219401,호,32,5. 원자력안전규제에 관한 정보 관리
000765,219401,호,33,6. 환경방사능에 관한 조사 및 평가
000765,219401,호,34,7. 원자력안전규제에 관한 교육
000765,219401,호,35,8. 원자력안전규제에 관한 국제협력 지원
000765,219401,호,36,9. 제1호부터 제8호까지에 딸린 사업으로서 원자력안전위원회가 필요하다고 인정하는 사업
000765,219401,조문,37,제6조의2(업무의 독립성ㆍ중립성) 안전기술원은 제6조에 따른 사업을 할 때 독립적이고 중립적인 입장에서 그 업무를 수행하여야 한다.
000765,219401,조문,38,"제7조(업무협조) 안전기술원은 제6조의 사업을 원활히 수행하기 위하여 필요하다고 인정하면 국내외 연구기관, 대학, 전문단체 또는 산업체와 기술제휴를 하거나 기술용역을 수탁하거나 위탁할 수 있다."
