법령일련번호,MST,구분,문장번호,내용
014519,255473,조문,1,제1장 총칙
014519,255473,조문,2,제1조(목적) 이 법은 도심융합특구의 효율적인 조성 및 지원ㆍ육성에 관한 사항을 규정하여 지방 도시의 경쟁력 강화와 지속 가능한 발전을 촉진함으로써 국민의 삶의 질 향상과 국가균형발전 및 국가 경쟁력 강화에 이바지함을 목적으로 한다.
014519,255473,조문,3,제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다.
014519,255473,항,4,
014519,255473,호,5,"1. ""도심융합특구""란 지방 도시의 도심에 산업ㆍ주거ㆍ문화시설 등을 복합하여 조성하는 혁신공간으로서 제9조에 따라 지정ㆍ고시된 구역을 말한다."
014519,255473,호,6,"2. ""도심융합특구개발사업""(이하 ""특구개발사업""이라 한다)이란 도심융합특구를 개발하기 위하여 제15조에 따른 실시계획에 따라 시행되는 다음 각 목의 사업을 말한다."
014519,255473,목,7,가. 도심융합특구의 육성 및 발전을 위한 산업ㆍ주거ㆍ문화시설 등의 용지조성사업 및 건축사업
014519,255473,목,8,나. 도심융합특구를 혁신공간으로 조성하기 위한 업무ㆍ교육ㆍ연구시설 등의 용지조성사업 및 건축사업
014519,255473,목,9,"다. 도심융합특구의 기업 및 정주 환경 조성을 지원하는 도로 건설사업, 전기ㆍ통신ㆍ가스ㆍ용수 등의 수급시설사업, 하수도ㆍ폐기물처리시설 등의 건설사업 및 공원조성사업"
014519,255473,목,10,라. 그 밖에 가목부터 다목까지의 사업에 부대되는 사업
014519,255473,호,11,"3. ""도심융합특구연계사업""(이하 ""특구연계사업""이라 한다)이란 특구개발사업과 연계한 계획 수립 및 개발이 필요하다고 인정되어 제8조제3항에 따른 도심융합특구기본계획에 포함된 사업으로서 다음 각 목의 사업을 말한다."
014519,255473,목,12,가. 「공공주택 특별법」에 따른 공공주택사업
014519,255473,목,13,나. 「도시 및 주거환경정비법」에 따른 정비사업
014519,255473,목,14,다. 「도시개발법」에 따른 도시개발사업
014519,255473,목,15,라. 「도시재생 활성화 및 지원에 관한 특별법」에 따른 도시재생사업
014519,255473,목,16,마. 「도시재정비 촉진을 위한 특별법」에 따른 재정비촉진사업
014519,255473,목,17,바. 「산업입지 및 개발에 관한 법률」에 따른 산업단지개발사업
014519,255473,목,18,사. 「역세권의 개발 및 이용에 관한 법률」에 따른 역세권개발사업
014519,255473,목,19,아. 「혁신도시 조성 및 발전에 관한 특별법」에 따른 혁신도시개발사업
014519,255473,목,20,자. 그 밖에 대통령령으로 정하는 사업
014519,255473,조문,21,제3조(국가 및 지방자치단체의 책무) 국가와 지방자치단체는 도심융합특구 조성 및 육성에 필요한 예산을 확보하고 관련 시책을 수립ㆍ추진하여야 한다.
014519,255473,조문,22,"제4조(적용범위) 이 법은 「수도권정비계획법」 제2조제1호에 따른 수도권(이하 ""수도권""이라 한다)을 제외한 지역에 대하여 적용한다."
014519,255473,조문,23,제5조(다른 법률과의 관계)
014519,255473,항,24,"① 이 법은 도심융합특구의 조성 및 육성에 관하여 다른 법률보다 우선하여 적용한다. 다만, 다른 법률에 이 법의 규제에 관한 특례보다 완화된 규정이 있으면 그 법률에서 정하는 바에 따른다."
014519,255473,항,25,"② 제7조에 따른 도심융합특구 종합발전계획은 다른 법률에 따른 개발계획에 우선한다. 다만, 「국토기본법」 제6조제2항제1호에 따른 국토종합계획 및 「군사기지 및 군사시설 보호법」 제16조에 따른 보호구역등 관리기본계획에 대하여는 그러하지 아니하다."
014519,255473,조문,26,제2장 도심융합특구 종합발전계획의 수립 등
014519,255473,조문,27,제6조(도심융합특구 조성ㆍ육성의 기본원칙) 도심융합특구의 조성ㆍ육성은 다음 각 호의 기본원칙에 따라 추진되어야 한다.
014519,255473,항,28,
014519,255473,호,29,1. 지역과 도심에 적합한 혁신산업의 생태계 구축
014519,255473,호,30,2. 문화ㆍ교육ㆍ복지ㆍ보건의료 등이 복합적으로 갖추어진 정주환경 조성
