법령일련번호,MST,구분,문장번호,내용
010510,259633,조문,1,제1장 총칙
010510,259633,조문,2,제1조(목적) 이 법은 무인도서와 그 주변해역의 보전 및 관리에 관하여 필요한 사항을 정함으로써 무인도서와 그 주변해역을 체계적으로 관리하여 공공복리의 증진에 이바지함을 목적으로 한다.
010510,259633,조문,3,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2020.2.18, 2023.8.16>"
010510,259633,항,4,
010510,259633,호,5,"1. ""무인도서""란 바다로 둘러싸여 있고 만조 시에 해수면 위로 드러나는 자연적으로 형성된 땅으로서 사람이 거주(정착하여 지속적으로 경제활동을 하는 것을 말한다. 이하 같다)하지 아니하는 곳을 말한다. 다만, 다음 각 목에 해당하는 사유로 인하여 제한적 지역에만 사람이 거주하는 도서는 무인도서로 본다."
010510,259633,목,6,가. 「항로표지법」 제2조제1호에 따른 항로표지의 운영
010510,259633,목,7,나. 「항만법」 제2조제5호나목1)에 따른 항행 보조시설의 운영
010510,259633,목,8,다. 「수산업법」에 따른 적법한 어로행위를 위한 일시 거주
010510,259633,목,9,라. 군사상 목적 또는 치안을 위한 주둔
010510,259633,목,10,마. 제16조에 따라 개발사업계획의 승인을 받은 무인도서의 개발(거주시설을 포함하여 개발하는 경우에는 개발공사의 준공 전까지만 해당한다)
010510,259633,목,11,바. 그 밖에 관계 행정기관의 허가ㆍ승인 등을 받은 목적의 수행
010510,259633,호,12,"2. ""주변해역""이란 무인도서의 만조수위선(滿潮水位線)으로부터 거리가 1킬로미터 이내의 바다 중 「항만법」 제2조제4호에 따른 항만구역 등 대통령령으로 정하는 바다를 제외한 것을 말한다."
010510,259633,호,13,"3. ""간조노출지(干潮露出地)""란 간조 시에는 해수면 위로 드러나고 만조 시에는 해수면 아래로 잠기는 자연적으로 형성된 땅을 말한다."
010510,259633,호,14,"4. ""영해기점무인도서""란 「영해 및 접속수역법」 제2조제1항 및 제2항에 따라 통상의 기선(基線) 또는 직선의 기선으로 인정되는 무인도서와 국제법에 따라 영해의 폭을 측정하는 기선으로 인정되는 간조노출지를 말한다."
010510,259633,조문,15,제3조(국가 등의 책무) 국가와 지방자치단체는 무인도서와 그 주변해역이 훼손되거나 무분별하게 이용ㆍ개발되지 아니하도록 하는 등 무인도서의 적정한 보전ㆍ관리에 필요한 시책을 수립ㆍ시행하여야 한다.
010510,259633,조문,16,제4조(종합정보체계의 구축 등)
010510,259633,항,17,"① 해양수산부장관은 무인도서 및 그 주변해역의 효율적인 보존ㆍ관리를 위하여 무인도서 및 그 주변해역에 대한 종합정보체계를 구축ㆍ운영할 수 있다. <개정 2008.2.29, 2013.3.23>"
010510,259633,항,18,"② 제1항에 따른 무인도서 및 그 주변해역에 대한 종합정보체계의 구축ㆍ운영에 관하여 필요한 사항은 해양수산부령으로 정한다. <개정 2008.2.29, 2013.3.23>"
010510,259633,조문,19,제5조(다른 법률과의 관계)
010510,259633,항,20,① 「독도 등 도서지역의 생태계보전에 관한 특별법」에 따라 특정도서로 지정된 도서는 이 법의 적용을 받지 아니한다.
010510,259633,항,21,"② 무인도서 및 그 주변해역(이하 ""무인도서""라 한다)의 보전 및 이용ㆍ개발에 관하여 다른 법률에 특별한 규정이 있는 경우를 제외하고는 이 법에 따른다."
010510,259633,조문,22,제2장 무인도서 등에 대한 종합관리계획 등
010510,259633,조문,23,제6조(종합관리계획)
010510,259633,항,24,"① 해양수산부장관은 무인도서와 그 주변해역의 보전 및 이용ㆍ개발에 관한 무인도서종합관리계획(이하 ""종합관리계획""이라 한다)을 대통령령으로 정하는 바에 따라 10년마다 수립ㆍ시행하여야 한다. 이 경우 해양수산부장관은 관계 중앙행정기관의 장과 미리 협의하여야 한다. <개정 2008.2.29, 2013.3.23>"
010510,259633,항,25,"② 종합관리계획은 「연안관리법」제30조제1항에 따른 중앙연안관리심의회(이하 ""심의회""라 한다)의 심의를 거쳐 확정된다. <개정 2009.4.1>"
010510,259633,항,26,③ 종합관리계획에는 다음 각 호의 사항이 포함되어야 한다.
010510,259633,호,27,1. 무인도서의 보전 및 이용ㆍ개발에 관한 기본정책방향
010510,259633,호,28,2. 종합관리계획의 범위 및 필요성 등
010510,259633,호,29,3. 무인도서의 유형별 관리방안
010510,259633,호,30,4. 무인도서의 관리에 필요한 지원
010510,259633,호,31,5. 영해기점무인도서의 관리 등에 관한 사항
010510,259633,호,32,6. 다른 법률에 따른 무인도서 관리현황에 관한 사항
010510,259633,호,33,7. 「국토의 계획 및 이용에 관한 법률」에 따른 용도구분의 현황
010510,259633,호,34,8. 그 밖에 무인도서의 보전 및 이용ㆍ개발에 필요한 것으로서 대통령령으로 정하는 사항
010510,259633,항,35,"④ 해양수산부장관은 종합관리계획을 수립하려는 때에는 미리 광역시장ㆍ도지사 및 특별자치도지사(이하 ""시ㆍ도지사""라 한다)의 의견을 들어야 한다. 이 경우 시ㆍ도지사는 해양수산부장관에게 의견을 제출하기 전에 관할 시장ㆍ군수ㆍ구청장의 의견을 들어야 한다. <개정 2008.2.29, 2013.3.23>"
010510,259633,항,36,"⑤ 해양수산부장관은 제2항에 따라 종합관리계획이 확정된 때에는 지체 없이 대통령령으로 정하는 바에 따라 공고하고, 관계 중앙행정기관의 장 및 시ㆍ도지사에게 통보하여야 한다. <개정 2008.2.29, 2013.3.23>"
010510,259633,항,37,"⑥ 제5항에 따른 통보를 받은 시ㆍ도지사(제주특별자치도지사를 제외한다)는 지체 없이 시장ㆍ군수 또는 자치구의 구청장(이하 ""시장ㆍ군수ㆍ구청장""이라 한다)에게 통보하여 누구든지 관할 구역에 대한 종합관리계획을 열람할 수 있도록 하여야 한다."
