법령일련번호,MST,구분,문장번호,내용
000179,213527,조문,1,제1장 총칙 <개정 2010.7.23>
000179,213527,조문,2,제1조(목적) 이 법은 이재민(罹災民)의 구호와 의연금품(義捐金品)의 모집절차 및 사용방법 등에 관하여 필요한 사항을 규정함으로써 이재민 보호와 그 생활안정에 이바지함을 목적으로 한다.
000179,213527,조문,3,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2014.5.14, 2016.1.7>"
000179,213527,항,4,
000179,213527,호,5,"1. ""이재민""이란 「재난 및 안전관리 기본법」 제3조제1호에 따른 재난으로 인한 피해(이하 ""재해""라 한다)를 입은 사람으로서 주거시설의 손실 정도 등 대통령령으로 정하는 기준에 해당되는 재해를 입은 사람을 말한다."
000179,213527,호,6,"2. ""일시대피자""란 재해가 예상되어 일시대피한 사람을 말한다."
000179,213527,호,7,"3. ""구호기관""이란 제3조에 따른 구호 대상자(이하 ""이재민등""이라 한다)의 거주지 또는 재해 발생지를 관할하는 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사ㆍ특별자치도지사(이하 ""시ㆍ도지사""라 한다) 및 시장ㆍ군수ㆍ구청장(자치구의 구청장을 말한다. 이하 같다)을 말한다."
000179,213527,호,8,"4. ""구호지원기관""이란 다음 각 목의 어느 하나에 해당하는 기관 또는 단체를 말한다."
000179,213527,목,9,가. 「대한적십자사 조직법」에 따른 대한적십자사
000179,213527,목,10,나. 제29조에 따른 전국재해구호협회
000179,213527,목,11,다. 그 밖에 구호기관의 업무를 지원하기 위하여 필요한 인력ㆍ시설 및 장비를 갖춘 기관 또는 단체로서 대통령령으로 정하는 기관 또는 단체
000179,213527,호,12,"5. ""의연금품""이란 「기부금품의 모집 및 사용에 관한 법률」 제2조제1호에 따른 기부금품 중 「재난 및 안전관리 기본법」 제3조제1호가목에 따른 자연재난으로 인한 피해의 구호를 위하여 반대급부 없이 취득하는 금전 또는 물품을 말한다."
000179,213527,호,13,"6. ""모집""이란 서신ㆍ광고ㆍ인터넷 또는 그 밖의 방법으로 의연금품을 내도록 타인에게 의뢰하거나 권유하는 행위를 말한다."
000179,213527,호,14,"7. ""모집자""란 제17조에 따라 의연금품의 모집허가를 받은 자를 말한다."
000179,213527,호,15,"8. ""모집종사자""란 모집자로부터 지시ㆍ의뢰를 받아 의연금품의 모집에 종사하는 자를 말한다."
000179,213527,조문,16,제2장 재해구호계획의 수립 및 구호기관의 활동 등
000179,213527,조문,17,제3조(구호의 대상) 이 법에 따른 구호는 다음 각 호의 사람을 대상으로 한다.
000179,213527,항,18,
000179,213527,호,19,1. 이재민
000179,213527,호,20,2. 일시대피자
000179,213527,호,21,"3. 제1호 및 제2호에 따른 사람 외에 재해로 인한 심리적 안정과 사회적응(이하 ""심리회복""이라 한다) 지원이 필요한 사람으로서 대통령령으로 정하는 사람"
000179,213527,조문,22,제4조(구호의 종류 등)
000179,213527,항,23,"① 구호의 종류는 다음 각 호와 같다. <개정 2009.12.29, 2016.1.7>"
000179,213527,호,24,1. 임시주거시설의 제공
000179,213527,호,25,2. 급식이나 식품ㆍ의류ㆍ침구 또는 그 밖의 생활필수품 제공
000179,213527,호,26,3. 의료서비스의 제공
000179,213527,호,27,4. 감염병 예방 및 방역활동
000179,213527,호,28,5. 위생지도
000179,213527,호,29,6. 장사(葬事)의 지원
000179,213527,호,30,7. 심리회복의 지원
000179,213527,호,31,8. 그 밖에 대통령령으로 정하는 사항
000179,213527,항,32,② 구호기관은 필요하다고 인정하면 이재민에게 현금을 지급하여 구호할 수 있다.
000179,213527,항,33,③ 제1항에 따른 구호의 방법ㆍ기간 및 절차 등에 관하여 필요한 사항은 대통령령으로 정한다. <개정 2016.1.7>
000179,213527,조문,34,제4조의2(임시주거시설의 사용 등)
000179,213527,항,35,① 구호기관은 재해로 주거시설을 상실하거나 주거가 사실상 불가능한 상황에 처한 이재민등의 구호를 위하여 다음 각 호의 어느 하나에 해당하는 시설을 임시주거시설로 사용할 수 있다. <개정 2016.1.7>
000179,213527,호,36,1. 「정부조직법」에 따른 중앙행정기관이 운영하는 숙박시설 또는 교육훈련시설ㆍ연수시설 내의 숙박시설
000179,213527,호,37,2. 「정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률」에 따른 정부출연연구기관이 운영하는 숙박시설 또는 교육훈련시설ㆍ연수시설 내의 숙박시설
000179,213527,호,38,3. 「공공기관의 운영에 관한 법률」에 따른 공공기관이 운영하는 숙박시설 또는 교육훈련시설ㆍ연수시설 내의 숙박시설
000179,213527,호,39,4. 지방자치단체가 운영하는 숙박시설 또는 교육훈련시설ㆍ연수시설 내의 숙박시설
000179,213527,호,40,"5. 「의료법」 제3조제2항제3호에 따른 병원급 의료기관의 시설 중 구호기관이 임산부, 중증장애인, 노인 등 대통령령으로 정하는 구호약자의 구호를 위하여 필요하다고 인정하는 시설"
000179,213527,호,41,6. 그 밖에 대통령령으로 정하는 시설
