법령일련번호,MST,구분,문장번호,내용
000925,153866,조문,1,"제1조(목적) 이 법은 군사상 방어가 필요한 해면구역(海面區域)을 지정하고, 그 구역에서의 항행(航行)·어로(漁撈), 그 밖의 행위를 통제하여 해상작전을 원활하게 수행하게 함을 목적으로 한다."
000925,153866,조문,2,제2조(지정과 고시 등)
000925,153866,항,3,① 대통령은 군사상 방어가 필요한 해면에 대하여 전시·사변이나 그 밖에 군사상 특히 필요할 때에는 국무회의의 심의를 거쳐 영해의 전부 또는 일부를 방어해면구역(防禦海面區域)으로 지정하거나 그 지정을 변경할 수 있다.
000925,153866,항,4,② 대통령은 방어해면구역이 군사상 필요가 없게 되었을 때에는 국무회의의 심의를 거쳐 그 지정을 해제한다.
000925,153866,항,5,③ 대통령이 제1항 및 제2항에 따라 방어해면구역을 지정·변경 또는 해제하였을 때에는 국방부장관은 지체 없이 이를 고시하여야 한다.
000925,153866,조문,6,제3조(긴급지정)
000925,153866,항,7,① 대비정규전(對非正規戰)·해상전투·대상륙방어전 등을 위한 군사작전상 긴급한 사유로 제2조제1항에 따른 방어해면구역 지정을 기다릴 여유가 없을 때에는 합동참모의장·해군작전사령관 또는 함대사령관이 임시로 그 구역을 지정하여 고시할 수 있다.
000925,153866,항,8,② 제1항에 따라 임시로 방어해면구역을 지정한 자는 지체 없이 국방부장관을 거쳐 대통령의 승인을 받아야 한다.
000925,153866,항,9,③ 대통령이 제2항에 따라 승인을 하려면 국무회의의 심의를 거쳐야 한다.
000925,153866,항,10,"④ 제2항의 경우 대통령의 승인을 받지 못하였을 때에는 그때부터 그 방어해면구역 지정은 효력을 상실하며, 국방부장관은 지체 없이 이를 고시하여야 한다."
000925,153866,조문,11,"제4조(출입과 항행의 허가) 제2조 및 제3조에 따라 지정된 방어해면구역(이하 ""방어해면구역""이라 한다)을 출입하거나 항행하려는 모든 선박은 해군작전사령관 또는 함대사령관(이하 ""관할통제권자""라 한다)의 허가를 받아야 한다."
000925,153866,조문,12,제5조(선박의 의무) 방어해면구역에 있는 모든 선박은 관할통제권자가 군사작전상 필요하여 내리는 다음 각 호의 사항에 관한 명령을 따라야 한다.
000925,153866,항,13,
000925,153866,호,14,1. 기적(汽笛)·기류(旗類)·발광·등화·무선통신이나 그 밖의 선박 신호·통신에 관한 사항
000925,153866,호,15,2. 출발·정지·정박·항로변경이나 그 밖의 선박 항행에 관한 사항
000925,153866,조문,16,제6조(행위의 제한 등)
000925,153866,항,17,① 관할통제권자는 군사작전상 필요할 경우에는 방어해면구역에서 다음 각 호의 행위를 제한하거나 금지할 수 있다.
000925,153866,호,18,1. 해안의 굴착(掘鑿)
000925,153866,호,19,2. 해면의 매립 또는 준설(浚渫)
000925,153866,호,20,3. 시설물의 설치 또는 변경
000925,153866,호,21,4. 해상운송
000925,153866,호,22,5. 어로 또는 해조(海藻)의 채취
000925,153866,호,23,6. 부표(浮標)·입표(立標)나 그 밖의 표지의 설치 또는 변경
000925,153866,호,24,7. 각종 총포의 발사 또는 폭발물의 파열
000925,153866,호,25,8. 광물·토석 또는 토사(土砂)의 채취
000925,153866,호,26,9. 표류물 또는 침몰물의 습득
000925,153866,호,27,10. 그 밖에 군사작전 수행에 심한 장해를 초래할 우려가 있는 행위
000925,153866,항,28,② 관할통제권자는 제1항에 따라 행위를 제한 또는 금지하려면 이를 고시하여야 한다. 이 경우 제1항제10호에 해당하는 행위에 관하여는 구체적으로 고시하여야 한다.
000925,153866,항,29,③ 제1항에 따라 제한 또는 금지된 행위를 하려는 자는 관할통제권자의 허가를 받아야 한다.
000925,153866,항,30,"④ 관할통제권자는 제1항에 따른 행위의 제한 또는 금지가 필요 없게 되었을 때에는 지체 없이 이를 해제 또는 완화하고, 그 사실을 고시하여야 한다."
000925,153866,항,31,⑤ 관계 행정기관의 장은 관할통제권자에게 제1항에 따른 행위의 제한 또는 금지의 해제나 완화를 요청할 수 있다.
000925,153866,조문,32,"제7조(퇴거의 강제 등) 관할통제권자는 다음 각 호의 어느 하나에 해당하는 자 또는 선박에 대하여는 방어해면구역에서 퇴거하도록 명령하거나 강제로 퇴거시키거나, 시설물의 철거 등 원상회복에 필요한 조치를 명할 수 있다."
000925,153866,항,33,
000925,153866,호,34,1. 제4조에 따른 허가를 받지 아니하고 방어해면구역을 출입 또는 항행한 선박(외국의 군함 및 비상업용 정부선박은 제외한다. 이하 같다)
