법령일련번호,MST,구분,문장번호,내용
001643,253977,조문,1,"제1조(목적) 이 법은 경찰공무원의 책임 및 직무의 중요성과 신분 및 근무조건의 특수성에 비추어 그 임용, 교육훈련, 복무(服務), 신분보장 등에 관하여 「국가공무원법」에 대한 특례를 규정함을 목적으로 한다."
001643,253977,조문,2,제2조(정의) 이 법에서 사용하는 용어의 정의는 다음과 같다.
001643,253977,항,3,
001643,253977,호,4,"1. ""임용""이란 신규채용ㆍ승진ㆍ전보ㆍ파견ㆍ휴직ㆍ직위해제ㆍ정직ㆍ강등ㆍ복직ㆍ면직ㆍ해임 및 파면을 말한다."
001643,253977,호,5,"2. ""전보""란 경찰공무원의 동일 직위 및 자격 내에서의 근무기관이나 부서를 달리하는 임용을 말한다."
001643,253977,호,6,"3. ""복직""이란 휴직ㆍ직위해제 또는 정직(강등에 따른 정직을 포함한다) 중에 있는 경찰공무원을 직위에 복귀시키는 것을 말한다."
001643,253977,조문,7,"제3조(계급 구분) 경찰공무원의 계급은 다음과 같이 구분한다.
		
		     치안총감(治安總監)
		
		     치안정감(治安正監)
		
		     치안감(治安監)
		
		     경무관(警務官)
		
		     총경(總警)
		
		     경정(警正)
		
		     경감(警監)
		
		     경위(警衛)
		
		     경사(警査)
		
		     경장(警長)
		
		     순경(巡警)"
001643,253977,조문,8,제4조(경과 구분)
001643,253977,항,9,① 경찰공무원은 그 직무의 종류에 따라 경과(警科)에 의하여 구분할 수 있다.
001643,253977,항,10,② 경과의 구분에 필요한 사항은 대통령령으로 정한다.
001643,253977,조문,11,제5조(경찰공무원인사위원회의 설치)
001643,253977,항,12,"① 경찰공무원의 인사(人事)에 관한 중요 사항에 대하여 경찰청장 또는 해양경찰청장의 자문에 응하게 하기 위하여 경찰청과 해양경찰청에 경찰공무원인사위원회(이하 ""인사위원회""라 한다)를 둔다."
001643,253977,항,13,② 인사위원회의 구성 및 운영에 필요한 사항은 대통령령으로 정한다.
001643,253977,조문,14,제6조(인사위원회의 기능) 인사위원회는 다음 각 호의 사항을 심의한다.
001643,253977,항,15,
001643,253977,호,16,1. 경찰공무원의 인사행정에 관한 방침과 기준 및 기본계획
001643,253977,호,17,2. 경찰공무원의 인사에 관한 법령의 제정ㆍ개정 또는 폐지에 관한 사항
