법령일련번호,MST,구분,문장번호,내용
000669,261429,조문,1,제1조(목적) 이 법은 물가를 안정시킴으로써 소비자의 권익을 보호하고 국민생활과 국민경제의 안정 및 발전에 이바지함을 목적으로 한다.
000669,261429,조문,2,제2조(최고가격의 지정 등)
000669,261429,항,3,"① 정부는 내우외환, 천재지변, 긴급한 재정ㆍ경제상의 위기 등 대통령령으로 정하는 사유가 있는 경우로서 국민생활과 국민경제의 안정을 위하여 필요하다고 인정할 때에는 특히 중요한 물품의 가격, 부동산 등의 임대료 또는 용역의 대가에 대하여 최고가액(이하 ""최고가격""이라 한다)을 지정할 수 있다. <개정 2021.1.5>"
000669,261429,항,4,② 최고가격은 생산단계ㆍ도매단계ㆍ소매단계 등 거래단계별 및 지역별로 지정할 수 있다.
000669,261429,항,5,③ 정부는 제1항에 따라 지정한 최고가격을 계속 유지할 사유가 없어졌다고 인정할 때에는 지체 없이 폐지하여야 한다.
000669,261429,항,6,④ 정부는 제1항 또는 제3항에 따라 최고가격을 지정하거나 폐지하였을 때에는 지체 없이 그 사실을 고시하여야 한다.
000669,261429,조문,7,제2조의2(과징금)
000669,261429,항,8,① 기획재정부장관은 제2조제1항에 따라 정부가 지정한 최고가격을 초과하여 거래를 함으로써 부당한 이득을 얻은 자에게는 과징금을 부과한다.
000669,261429,항,9,② 제1항에 따른 과징금은 실제로 거래한 가격ㆍ임대료 또는 요금에서 최고가격을 뺀 금액으로 한다.
000669,261429,항,10,③ 기획재정부장관은 제1항 및 제2항에 따른 과징금 징수에 관한 업무를 국세청장에게 위임할 수 있다.
000669,261429,항,11,"④ 제1항에 따른 과징금의 부과ㆍ징수 절차, 그 밖에 필요한 사항은 대통령령으로 정한다."
000669,261429,항,12,⑤ 기획재정부장관은 제1항에 따라 과징금 부과처분을 받은 자가 과징금을 납부기한까지 내지 아니하면 국세 체납처분의 예에 따라 징수한다.
000669,261429,조문,13,"제3조(가격의 표시) 주무부장관 또는 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사ㆍ특별자치도지사(이하 ""시ㆍ도지사""라 한다)는 소비자의 보호 또는 공정한 거래를 위하여 필요하다고 인정할 때에는 물품을 생산ㆍ판매하거나 물품의 매매를 업(業)으로 하는 자 또는 용역의 제공을 업으로 하는 자(이하 ""사업자""라 한다)에게 대통령령으로 정하는 바에 따라 해당 물품의 가격 또는 용역의 대가를 표시할 것을 명할 수 있다. 다만, 시ㆍ도지사가 물품의 가격 또는 용역의 대가를 표시하여야 하는 물품과 용역의 종류를 정할 때에는 주무부장관과 협의하여야 한다. <개정 2020.2.18>"
000669,261429,조문,14,제4조(공공요금 및 수수료의 결정)
000669,261429,항,15,"① 주무부장관은 다른 법률에서 정하는 바에 따라 결정ㆍ승인ㆍ인가 또는 허가하는 사업이나 물품의 가격 또는 요금(이하 ""공공요금""이라 한다)을 정하거나 변경하려는 경우에는 미리 기획재정부장관과 협의하여야 한다."
000669,261429,항,16,"② 국가 또는 국가로부터 위탁받은 기관이 다른 법률에서 정하는 바에 따라 제공하는 행정서비스, 시설이용 및 특정한 권리 부여 등에 대한 보상으로 징수하는 대가(이하 ""수수료""라 한다)를 정하거나 변경하려는 경우에는 주무부장관은 미리 기획재정부장관과 협의하여야 한다."
000669,261429,항,17,③ 기획재정부장관은 제2항에 따른 협의를 위하여 협의 대상 및 절차 등 필요한 사항에 관하여 고시하여야 한다.
000669,261429,항,18,"④ 기획재정부장관은 제1항과 제2항에 따른 공공요금 및 수수료에 관한 협의를 할 때에 원가 산정의 적절성, 소비자 부담, 국민경제에 미치는 효과 등에 관하여 전문가에게 자문할 수 있다."
000669,261429,항,19,"⑤ 제1항에 따라 기획재정부장관과 협의하여야 하는 공공요금의 산정 원칙, 산정 기간 및 산정 방법 등에 대하여는 대통령령으로 정한다."
000669,261429,조문,20,제4조의2 삭제 <2009.5.27>
000669,261429,조문,21,제5조 삭제 <1980.12.31>
000669,261429,조문,22,제6조(긴급수급조정조치)
000669,261429,항,23,"① 정부는 내우외환, 천재지변, 긴급한 재정ㆍ경제상의 위기 등 대통령령으로 정하는 사유로 인하여 물가가 급격히 오르고 물품 공급이 부족하여 국민생활의 안정을 해치고 국민경제의 원활한 운영을 현저하게 저해할 우려가 있을 때에는 해당 물품의 사업자나 수출입 또는 운송이나 보관을 업으로 하는 자에 대하여 대통령령으로 정하는 바에 따라 5개월 이내의 기간을 정하여 다음 각 호의 어느 하나에 해당하는 조치(이하 ""긴급수급조정조치""라 한다)를 할 수 있다. <개정 2021.1.5>"
000669,261429,호,24,1. 생산계획의 수립ㆍ실시 및 변경에 관한 지시
000669,261429,호,25,2. 공급 및 출고에 관한 지시
000669,261429,호,26,3. 수출입의 조절에 관한 지시
