법령일련번호,MST,구분,문장번호,내용
000816,261461,조문,1,제1장 총칙
000816,261461,조문,2,제1조(목적) 이 법은 청소년의 권리 및 책임과 가정ㆍ사회ㆍ국가ㆍ지방자치단체의 청소년에 대한 책임을 정하고 청소년정책에 관한 기본적인 사항을 규정함을 목적으로 한다. <개정 2015.2.3>
000816,261461,조문,3,제2조(기본이념)
000816,261461,항,4,① 이 법은 청소년이 사회구성원으로서 정당한 대우와 권익을 보장받음과 아울러 스스로 생각하고 자유롭게 활동할 수 있도록 하며 보다 나은 삶을 누리고 유해한 환경으로부터 보호될 수 있도록 함으로써 국가와 사회가 필요로 하는 건전한 민주시민으로 자랄 수 있도록 하는 것을 기본이념으로 한다.
000816,261461,항,5,② 제1항의 기본이념을 구현하기 위한 장기적ㆍ종합적 청소년정책을 추진할 때에는 다음 각 호의 사항을 그 추진 방향으로 한다. <개정 2015.2.3>
000816,261461,호,6,1. 청소년의 참여 보장
000816,261461,호,7,2. 창의성과 자율성을 바탕으로 한 청소년의 능동적 삶의 실현
000816,261461,호,8,3. 청소년의 성장 여건과 사회 환경의 개선
000816,261461,호,9,4. 민주ㆍ복지ㆍ통일조국에 대비하는 청소년의 자질 향상
000816,261461,조문,10,제3조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다.
000816,261461,항,11,
000816,261461,호,12,"1. ""청소년""이란 9세 이상 24세 이하인 사람을 말한다. 다만, 다른 법률에서 청소년에 대한 적용을 다르게 할 필요가 있는 경우에는 따로 정할 수 있다."
000816,261461,호,13,"2. ""청소년육성""이란 청소년활동을 지원하고 청소년의 복지를 증진하며 근로 청소년을 보호하는 한편, 사회 여건과 환경을 청소년에게 유익하도록 개선하고 청소년을 보호하여 청소년에 대한 교육을 보완함으로써 청소년의 균형 있는 성장을 돕는 것을 말한다."
000816,261461,호,14,"3. ""청소년활동""이란 청소년의 균형 있는 성장을 위하여 필요한 활동과 이러한 활동을 소재로 하는 수련활동ㆍ교류활동ㆍ문화활동 등 다양한 형태의 활동을 말한다."
000816,261461,호,15,"4. ""청소년복지""란 청소년이 정상적인 삶을 누릴 수 있는 기본적인 여건을 조성하고 조화롭게 성장ㆍ발달할 수 있도록 제공되는 사회적ㆍ경제적 지원을 말한다."
000816,261461,호,16,"5. ""청소년보호""란 청소년의 건전한 성장에 유해한 물질ㆍ물건ㆍ장소ㆍ행위 등 각종 청소년 유해 환경을 규제하거나 청소년의 접촉 또는 접근을 제한하는 것을 말한다."
000816,261461,호,17,"6. ""청소년시설""이란 청소년활동ㆍ청소년복지 및 청소년보호에 제공되는 시설을 말한다."
000816,261461,호,18,"7. ""청소년지도자""란 다음 각 목의 사람을 말한다."
000816,261461,목,19,가. 제21조에 따른 청소년지도사
000816,261461,목,20,나. 제22조에 따른 청소년상담사
000816,261461,목,21,"다. 청소년시설, 청소년단체 및 청소년 관련 기관에서 청소년육성에 필요한 업무에 종사하는 사람"
000816,261461,호,22,"8. ""청소년단체""란 청소년육성을 주된 목적으로 설립된 법인이나 대통령령으로 정하는 단체를 말한다."
000816,261461,조문,23,제4조(다른 법률과의 관계)
000816,261461,항,24,① 이 법은 청소년육성에 관하여 다른 법률보다 우선하여 적용한다.
000816,261461,항,25,② 청소년육성에 관한 법률을 제정하거나 개정할 때에는 이 법의 취지에 맞도록 하여야 한다.
000816,261461,조문,26,제5조(청소년의 권리와 책임)
000816,261461,항,27,① 청소년의 기본적 인권은 청소년활동ㆍ청소년복지ㆍ청소년보호 등 청소년육성의 모든 영역에서 존중되어야 한다.
000816,261461,항,28,② 청소년은 인종ㆍ종교ㆍ성별ㆍ나이ㆍ학력ㆍ신체조건 등에 따른 어떠한 종류의 차별도 받지 아니한다.
000816,261461,항,29,③ 청소년은 외부적 영향에 구애받지 아니하면서 자기 의사를 자유롭게 밝히고 스스로 결정할 권리를 가진다.
000816,261461,항,30,④ 청소년은 안전하고 쾌적한 환경에서 자기발전을 추구하고 정신적ㆍ신체적 건강을 해치거나 해칠 우려가 있는 모든 형태의 환경으로부터 보호받을 권리를 가진다.
000816,261461,항,31,⑤ 청소년은 자신의 능력을 개발하고 건전한 가치관을 확립하며 가정ㆍ사회 및 국가의 구성원으로서의 책임을 다하도록 노력하여야 한다.
000816,261461,조문,32,제5조의2(청소년의 자치권 확대)
000816,261461,항,33,① 청소년은 사회의 정당한 구성원으로서 본인과 관련된 의사결정에 참여할 권리를 가진다.
