법령일련번호,MST,구분,문장번호,내용
011176,204768,조문,1,"제1조(목적) 이 법은 6·25전쟁 중 발생한 납북사건들의 진상과 납북자 및 납북자가족들의 피해를 규명하고, 이들의 명예회복을 통하여 인권회복과 국민화합에 이바지함을 목적으로 한다."
011176,204768,조문,2,제2조(정의) 이 법에서 사용하는 용어의 정의는 다음과 같다.
011176,204768,항,3,
011176,204768,호,4,"1. ""전시납북자""란 남한에 거주하고 있던 대한민국 국민(군인을 제외한다)으로서 6·25전쟁 중(1950년 6월 25일부터 1953년 7월 27일 군사정전에 관한 협정 체결 전까지를 말한다) 본인의 의사에 반하여 북한에 의하여 강제로 납북되어 북한에 억류 또는 거주하게 된 자를 말한다."
011176,204768,호,5,"2. ""전시납북자가족""이란 납북자의 배우자, 직계 존속·비속 및 형제자매를 말한다."
011176,204768,조문,6,"제3조(국가의 책무) 국가는 납북자의 생사 확인 및 송환(유해 송환을 포함한다. 이하 같다), 서신교환·가족상봉을 위한 정책을 수립·시행하여야 한다."
011176,204768,조문,7,제4조(6·25전쟁납북피해진상규명및납북피해자명예회복위원회)
011176,204768,항,8,"① 6·25전쟁 납북사건의 진상을 규명하고 이 법에 따른 전시납북자(이하 ""납북자""라 한다)와 전시납북자가족(이하 ""납북자가족""이라 한다)의 심사·결정 및 명예회복에 관한 사항을 심의·의결하기 위하여 국무총리 소속으로 6·25전쟁납북피해진상규명및납북피해자명예회복위원회(이하 ""위원회""라 한다)를 둔다."
011176,204768,항,9,② 위원회는 다음 각 호의 사항을 심의·의결한다.
011176,204768,호,10,1. 6·25전쟁 중 납북사건 진상조사에 관한 사항
011176,204768,호,11,2. 납북자 조사를 위한 국내외 관련 자료의 수집 및 분석에 관한 사항
011176,204768,호,12,3. 납북자 및 납북자가족의 심사·결정에 관한 사항
011176,204768,호,13,4. 납북자 및 납북자가족의 명예회복에 관한 사항
011176,204768,호,14,5. 진상조사보고서 및 명부 작성에 관한 사항
011176,204768,호,15,"6. 납북자의 생사 확인 및 송환, 서신교환·가족상봉의 의견 및 건의에 관한 사항"
011176,204768,호,16,"7. 기념사업, 납북자가족 단체 등에 대한 재정지원에 관한 사항"
011176,204768,호,17,8. 그 밖에 진상규명과 명예회복을 위하여 대통령령으로 정하는 사항
