법령일련번호,MST,구분,문장번호,내용
013012,218135,조문,1,제1조(목적) 이 법은 한·아프리카재단을 설립하여 아프리카국가에 대한 장기적·종합적 연구분석과 정치·경제·문화·학술 등 제반 분야에서 아프리카국가와의 동반자 관계 증진에 이바지함을 목적으로 한다.
013012,218135,조문,2,"제2조(정의) 이 법에서 ""아프리카국가""란 아프리카 대륙에 위치하는 국가로서 대한민국 정부가 승인한 국가를 말한다."
013012,218135,조문,3,"제3조(법인격) 한·아프리카재단(이하 ""재단""이라 한다)은 법인으로 한다."
013012,218135,조문,4,제4조(설립)
013012,218135,항,5,① 재단은 주된 사무소의 소재지에서 설립등기를 함으로써 성립한다.
013012,218135,항,6,② 제1항에 따른 설립등기 사항은 다음 각 호와 같다.
013012,218135,호,7,1. 목적
013012,218135,호,8,2. 명칭
013012,218135,호,9,3. 주된 사무소
013012,218135,호,10,4. 임원의 성명과 주소
013012,218135,호,11,5. 공고의 방법
013012,218135,조문,12,제5조(사무소의 설치 등)
013012,218135,항,13,① 재단의 주된 사무소의 소재지는 정관으로 정한다.
013012,218135,항,14,② 재단은 필요한 경우에는 외교부장관의 승인을 받아 국내외에 지부를 설치할 수 있다.
013012,218135,조문,15,제6조(정관)
013012,218135,항,16,① 재단의 정관에는 다음 각 호의 사항이 포함되어야 한다.
013012,218135,호,17,1. 목적
013012,218135,호,18,2. 명칭
013012,218135,호,19,3. 주된 사무소 및 지부에 관한 사항
013012,218135,호,20,4. 사업에 관한 사항
013012,218135,호,21,5. 재산 및 회계에 관한 사항
013012,218135,호,22,6. 임원 및 직원에 관한 사항
013012,218135,호,23,7. 이사회에 관한 사항
013012,218135,호,24,8. 정관 변경에 관한 사항
013012,218135,호,25,9. 공고에 관한 사항
013012,218135,호,26,10. 내부규정의 제정·개정 및 폐지에 관한 사항
013012,218135,항,27,② 재단은 정관을 변경하려면 미리 외교부장관의 인가를 받아야 한다.
013012,218135,조문,28,제7조(사업) 재단은 제1조의 목적을 달성하기 위하여 다음 각 호의 사업을 한다.
013012,218135,항,29,
013012,218135,호,30,1. 아프리카 국별·권역별 동향 파악 및 조사·연구
013012,218135,호,31,2. 아프리카국가와의 상호 이해 증진을 위한 교육·홍보
013012,218135,호,32,3. 기업 및 민간단체의 아프리카국가와의 교류·협력 지원
013012,218135,호,33,4. 이 법의 목적을 달성하기 위하여 정부가 재단에 위탁하는 사업
013012,218135,호,34,5. 그 밖에 제1조의 목적을 달성하기 위하여 필요한 사업
013012,218135,조문,35,제8조(임원)
013012,218135,항,36,① 재단에 이사장 1명을 포함한 5명 이내의 이사와 감사 1명을 둔다.
013012,218135,항,37,② 이사장 및 정관으로 정하는 상근 이사 외의 임원은 비상근으로 한다.
013012,218135,항,38,③ 이사장은 외교부장관의 제청으로 대통령이 임명한다.
013012,218135,항,39,"④ 이사는 대통령령으로 정하는 당연직 이사를 제외하고는 이사장의 추천을 받아 외교부장관이 임명한다. 이 경우 시민단체, 학계 등의 인사 중에서 아프리카국가와의 교류·협력 업무에 관한 지식과 경험이 풍부한 사람을 1명 이상 포함하여야 한다."
013012,218135,항,40,⑤ 감사는 외교부장관이 임명한다.
013012,218135,항,41,"⑥ 이사장과 이사의 임기는 3년으로 하고, 감사의 임기는 2년으로 하되, 각각 한 차례만 연임할 수 있다."
013012,218135,조문,42,제9조(임원의 결격사유) 다음 각 호의 어느 하나에 해당하는 사람은 재단의 임원이 될 수 없다. <개정 2020.5.26>
