법령일련번호,MST,구분,문장번호,내용
000160,246015,조문,1,제1장 총칙 <개정 2011.4.5>
000160,246015,조문,2,"제1조(목적) 이 법은 토양오염으로 인한 국민건강 및 환경상의 위해(危害)를 예방하고, 오염된 토양을 정화하는 등 토양을 적정하게 관리ㆍ보전함으로써 토양생태계를 보전하고, 자원으로서의 토양가치를 높이며, 모든 국민이 건강하고 쾌적한 삶을 누릴 수 있게 함을 목적으로 한다."
000160,246015,조문,3,제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음 각 호와 같다. <개정 2014.3.24>
000160,246015,항,4,
000160,246015,호,5,"1. ""토양오염""이란 사업활동이나 그 밖의 사람의 활동에 의하여 토양이 오염되는 것으로서 사람의 건강ㆍ재산이나 환경에 피해를 주는 상태를 말한다."
000160,246015,호,6,"2. ""토양오염물질""이란 토양오염의 원인이 되는 물질로서 환경부령으로 정하는 것을 말한다."
000160,246015,호,7,"3. ""토양오염관리대상시설""이란 토양오염물질의 생산ㆍ운반ㆍ저장ㆍ취급ㆍ가공 또는 처리 등으로 토양을 오염시킬 우려가 있는 시설ㆍ장치ㆍ건물ㆍ구축물(構築物) 및 그 밖에 환경부령으로 정하는 것을 말한다."
000160,246015,호,8,"4. ""특정토양오염관리대상시설""이란 토양을 현저하게 오염시킬 우려가 있는 토양오염관리대상시설로서 환경부령으로 정하는 것을 말한다."
000160,246015,호,9,"5. ""토양정화""란 생물학적 또는 물리적ㆍ화학적 처리 등의 방법으로 토양 중의 오염물질을 감소ㆍ제거하거나 토양 중의 오염물질에 의한 위해를 완화하는 것을 말한다."
000160,246015,호,10,"6. ""토양정밀조사""란 제4조의2에 따른 우려기준을 넘거나 넘을 가능성이 크다고 판단되는 지역에 대하여 오염물질의 종류, 오염의 정도 및 범위 등을 환경부령으로 정하는 바에 따라 조사하는 것을 말한다."
000160,246015,호,11,"7. ""토양정화업""이란 토양정화를 수행하는 업(業)을 말한다."
000160,246015,조문,12,제3조(적용 제외)
000160,246015,항,13,① 이 법은 방사성물질에 의한 토양오염 및 그 방지에 관하여는 적용하지 아니한다.
000160,246015,항,14,② 오염된 농지를 「농지법」 제21조에 따른 토양의 개량사업으로 정화하는 경우에는 제15조의3 및 제15조의6을 적용하지 아니한다.
000160,246015,조문,15,제4조(토양보전기본계획의 수립 등)
000160,246015,항,16,"① 환경부장관은 토양보전을 위하여 10년마다 토양보전에 관한 기본계획(이하 ""기본계획""이라 한다)을 수립ㆍ시행하여야 한다."
000160,246015,항,17,② 환경부장관은 기본계획을 수립할 때에는 관계 중앙행정기관의 장과 협의하여야 한다.
000160,246015,항,18,③ 기본계획에는 다음 각 호의 사항이 포함되어야 한다.
000160,246015,호,19,1. 토양보전에 관한 시책방향
000160,246015,호,20,"2. 토양오염의 현황, 진행상황 및 장래예측"
000160,246015,호,21,3. 토양오염의 방지에 관한 사항
000160,246015,호,22,4. 토양정화 및 정화된 토양의 이용에 관한 사항
000160,246015,호,23,5. 토양정화와 관련된 기술의 개발 및 관련 산업의 육성에 관한 사항
000160,246015,호,24,6. 토양정화를 위한 기술인력의 교육 및 양성에 관한 사항
000160,246015,호,25,7. 그 밖에 토양보전에 필요한 사항
000160,246015,항,26,"④ 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사ㆍ특별자치도지사(이하 ""시ㆍ도지사""라 한다)는 기본계획에 따라 관할구역의 지역 토양보전계획(이하 ""지역계획""이라 한다)을 수립하여 환경부장관의 승인을 받아 시행하여야 한다. 지역계획을 변경할 때에도 또한 같다. <개정 2017.11.28>"
000160,246015,항,27,"⑤ 기본계획 및 지역계획의 수립방법, 수립절차와 그 밖에 필요한 사항은 대통령령으로 정한다."
000160,246015,조문,28,"제4조의2(토양오염의 우려기준) 사람의 건강ㆍ재산이나 동물ㆍ식물의 생육에 지장을 줄 우려가 있는 토양오염의 기준(이하 ""우려기준""이라 한다)은 환경부령으로 정한다."
000160,246015,조문,29,제4조의3(정보시스템 구축ㆍ운영)
000160,246015,항,30,① 환경부장관은 다음 각 호의 정보에 국민이 쉽게 접근할 수 있도록 정보시스템을 구축ㆍ운영하여야 한다. <개정 2017.11.28>
000160,246015,호,31,1. 제4조의4에 따른 토양오염관리대상시설 등 조사 결과
000160,246015,호,32,1의2. 제4조의5에 따른 토양오염 이력정보
000160,246015,호,33,"2. 제5조에 따른 상시측정, 토양오염실태조사, 토양정밀조사 결과"
000160,246015,호,34,3. 제23조의2에 따른 토양관련전문기관 지정현황
000160,246015,호,35,4. 제23조의7에 따른 토양정화업 등록현황
000160,246015,호,36,5. 제26조의3에 따른 특정토양오염관리대상시설 설치현황 등
000160,246015,호,37,6. 그 밖에 환경부령으로 정하는 정보
000160,246015,항,38,② 제1항에 따른 정보시스템의 구축ㆍ운영 등에 필요한 사항은 환경부장관이 정한다.
000160,246015,조문,39,제4조의4(토양오염관리대상시설 등 조사)
