법령일련번호,MST,구분,문장번호,내용
001539,252789,조문,1,제1장 총칙 <개정 2010.3.22>
001539,252789,조문,2,제1조(목적) 이 법은 상호저축은행의 건전한 운영을 유도하여 서민과 중소기업의 금융편의를 도모하고 거래자를 보호하며 신용질서를 유지함으로써 국민경제의 발전에 이바지함을 목적으로 한다.
001539,252789,조문,3,제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다.
001539,252789,항,4,
001539,252789,호,5,"1. ""중소기업""이란 「중소기업기본법」 제2조제1항에 따른 중소기업을 말한다."
001539,252789,호,6,"2. ""신용계업무(信用契業務)""란 일정한 계좌 수와 기간 및 금액을 정하고 정기적으로 계금(契金)을 납입하게 하여 계좌마다 추첨ㆍ입찰 등의 방법으로 계원(契員)에게 금전을 지급할 것을 약정하여 행하는 계금의 수입과 급부금의 지급 업무를 말한다."
001539,252789,호,7,"3. ""신용부금업무""란 일정한 기간을 정하고 부금(賦金)을 납입하게 하여 그 기간 중에 또는 만료 시에 부금자에게 일정한 금전을 지급할 것을 약정하여 행하는 부금의 수입과 급부금의 지급 업무를 말한다."
001539,252789,호,8,"4. ""자기자본""이란 국제결제은행의 기준에 따른 기본자본과 보완자본의 합계액으로서 대통령령으로 정하는 기준에 따라 금융위원회가 정하는 금액을 말한다."
001539,252789,호,9,"5. ""예금등""이란 계금, 부금, 예금, 적금, 그 밖에 대통령령으로 정하는 것을 말한다."
001539,252789,호,10,"6. ""신용공여""란 급부, 대출, 지급보증, 자금지원적 성격의 유가증권의 매입, 그 밖에 금융거래상의 신용위험이 따르는 상호저축은행의 직접적ㆍ간접적 거래로서 대통령령으로 정하는 것을 말한다. 이 경우 누구의 명의로 하든지 본인의 계산으로 하는 신용공여는 그 본인의 신용공여로 본다."
001539,252789,호,11,"7. ""거액신용공여""란 개별차주에 대한 신용공여로서 상호저축은행 자기자본의 100분의 10을 초과하는 신용공여를 말한다."
001539,252789,호,12,"8. ""불법ㆍ부실신용공여""란 다음 각 목의 어느 하나에 해당하는 신용공여 또는 가지급(假支給)한 금액(이하 ""가지급금""이라 한다)을 말한다."
001539,252789,목,13,"가. 개별차주에 대한 신용공여로서 제12조제1항에 따른 한도를 초과하는 금액(이하 ""개별차주한도초과신용공여""라 한다)"
001539,252789,목,14,"나. 개별차주 및 그와 대통령령으로 정하는 신용위험을 공유하는 자(이하 ""동일차주""라 한다)에 대한 신용공여로서 제12조제3항에 따른 한도를 초과하는 금액(이하 ""동일차주한도초과신용공여""라 한다)"
001539,252789,목,15,"다. 거액신용공여의 합계로서 제12조제2항에 따른 한도를 초과하는 금액(이하 ""불법거액신용공여""라 한다)"
