법령일련번호,MST,구분,문장번호,내용
010911,234675,조문,1,제1장 총칙
010911,234675,조문,2,"제1조(목적) 이 법은 국민연금의 가입기간과 공무원연금, 사립학교교직원연금, 군인연금 및 별정우체국직원연금의 재직기간ㆍ복무기간을 연계하여 연계급여를 지급함으로써 국민의 노후생활 안정과 복지증진에 이바지함을 목적으로 한다."
010911,234675,조문,3,제2조(정의)
010911,234675,항,4,"① 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2009.12.30, 2015.1.28>"
010911,234675,호,5,"1. ""직역연금(職域年金)""이란 다음 각 목의 것을 말한다."
010911,234675,목,6,가.「공무원연금법」에 따른 공무원연금
010911,234675,목,7,나.「사립학교교직원 연금법」에 따른 사립학교교직원연금
010911,234675,목,8,다.「군인연금법」에 따른 군인연금
010911,234675,목,9,라.「별정우체국법」에 따른 별정우체국직원연금
010911,234675,호,10,"2. ""직역연금법""이란 「공무원연금법」, 「사립학교교직원 연금법」, 「군인연금법」 및 「별정우체국법」을 말한다."
010911,234675,호,11,"3. ""연금법""이란 「국민연금법」및 직역연금법을 말한다."
010911,234675,호,12,"4. ""연금가입자""란「국민연금법」에 따른 가입자(이하 ""국민연금가입자""라 한다)와 직역연금법에 따른 공무원, 사립학교교직원, 군인 및 별정우체국직원(이하 ""직역연금가입자""라 한다)을 말한다."
010911,234675,호,13,"5. ""유족""이란 연계노령유족연금의 경우에는 「국민연금법」 제73조에 따른 유족을 말하고, 연계퇴직유족연금의 경우에는 각 직역연금법(직역연금법에 따라 합산한 경우에는 연금가입자가 맨 나중에 가입한 연금에 관한 직역연금법을 말한다)에 따른 유족을 말한다."
010911,234675,호,14,"6. ""국민연금가입기간""이란 「국민연금법」에 따른 가입기간 중 연계대상이 되는 제7조제1항제1호의 가입기간을 말한다."
010911,234675,호,15,"7. ""직역재직기간""이란 각 직역연금법에 따른 가입자의 재직기간 또는 복무기간(직역연금법에 따라 재직기간 간에 또는 재직기간과 복무기간 간에 합산된 경우에는 연금가입자가 맨 나중에 가입한 연금에 관한 직역연금법에 따른 재직기간 또는 복무기간을 말한다)을 말한다."
010911,234675,호,16,"8. ""연계""란 연계급여를 지급받을 목적으로 국민연금가입기간과 직역재직기간이나 직역재직기간과 직역재직기간을 더하는 것을 말한다."
010911,234675,호,17,"9. ""연계기간""이란 국민연금가입기간과 직역재직기간이나 직역재직기간과 직역재직기간을 더한 기간을 말한다."
010911,234675,호,18,"10. ""연계급여""란 연계를 통하여 연금가입자 또는 그 유족이 제11조ㆍ제12조ㆍ제14조 또는 제15조에 따라 지급받는 급여를 말한다."
010911,234675,호,19,"11. ""연계노령연금""이란 연계급여 중 「국민연금법」에 따른 가입기간 또는 국민연금가입기간에 대하여 지급하는 연금을 말한다."
010911,234675,호,20,"12. ""연계퇴직연금""이란 연계급여 중 직역재직기간에 대하여 지급하는 연금을 말한다."
010911,234675,호,21,"13. ""연계노령유족연금""이란 연계노령연금 수급권자의 사망으로 그 유족에 대하여 지급하는 연금을 말한다."
010911,234675,호,22,"14. ""연계퇴직유족연금""이란 연계퇴직연금 수급권자의 사망으로 그 유족에 대하여 지급하는 연금을 말한다."
010911,234675,호,23,"15. ""연금관리기관""이란 「국민연금법」에 따른 국민연금공단, 「공무원연금법」에 따른 공무원연금공단, 「사립학교교직원 연금법」에 따른 사립학교교직원연금공단, 국방부장관, 「별정우체국법」에 따른 별정우체국 연금관리단을 말한다."
010911,234675,항,24,② 제1항에서 정한 사항 외에 이 법에서 사용하는 용어의 정의는 「국민연금법」 및 각 직역연금법에서 정하는 바에 따른다.
010911,234675,조문,25,제3조(적용범위 등)
010911,234675,항,26,① 이 법은 제8조에 따라 연계 신청을 한 자의 연계급여에 대하여 적용한다.
010911,234675,항,27,② 제8조에 따라 연계 신청을 한 자가 「국민연금법」에 따른 노령연금 수급권자이고 직역연금법에 따른 퇴직ㆍ퇴역연금 수급권자가 된 경우에는 각 연금법을 적용한다. <개정 2015.12.29>
010911,234675,항,28,③ 연계급여에 대하여 이 법에서 정하고 있거나 이 법을 따르도록 한 사항을 제외하고는 각 연금법에 따른다.
010911,234675,조문,29,제2장 연금법과의 관계
010911,234675,조문,30,제4조(「국민연금법」과의 관계)
010911,234675,항,31,① 「국민연금법」 제77조제1항제1호에 따른 반환일시금 수급권자가 연계노령연금의 수급권자가 된 경우에는 같은 규정에도 불구하고 반환일시금을 지급하지 아니한다.
010911,234675,항,32,② 국민연금가입기간이 1년 미만인 국민연금가입자가 연계를 통하여 연계노령연금의 수급권자가 된 경우에는 제11조에도 불구하고 「국민연금법」 제77조에 따른 반환일시금을 지급한다.
010911,234675,항,33,"③ 연계노령연금의 수급권자에 대하여는 「국민연금법」 제62조, 제63조의2 및 제64조제1항을 준용한다. 이 경우 ""노령연금 수급권자""는 ""연계노령연금의 수급권자""로, ""연금액"" 또는 ""노령연금액""은 각각 ""연계노령연금액""으로 본다. <개정 2015.1.28>"
010911,234675,조문,34,제5조(직역연금법과의 관계)
010911,234675,항,35,"① 「공무원연금법」 제51조제1항, 「사립학교교직원 연금법」 제42조제1항(「공무원연금법」 제51조제1항을 준용하는 경우만 해당한다), 「군인연금법」 제28조제1항 및 「별정우체국법」 제25조의2제7항에 따른 퇴직일시금 수급권자가 연계퇴직연금의 수급권자가 된 경우에는 직역연금법의 해당 규정에도 불구하고 퇴직일시금을 지급하지 아니한다. <개정 2011.5.24, 2018.3.20, 2019.12.10>"
010911,234675,항,36,② 직역재직기간이 1년 미만인 직역연금가입자 또는 직역연금가입자였던 자가 연계를 통하여 연계퇴직연금의 수급권자가 된 경우에는 제12조에도 불구하고 제1항에 따른 각 직역연금법의 해당 규정에 따른 퇴직일시금을 지급한다. <개정 2015.12.29>
010911,234675,항,37,"③ 연계퇴직연금 수급권자의 연계퇴직연금의 지급정지에 관하여는 각 직역연금법의 퇴직연금 또는 퇴역연금에 관한 「공무원연금법」 제50조, 「사립학교교직원 연금법」 제42조(「공무원연금법」 제50조를 준용하는 경우만 해당한다), 「군인연금법」 제27조 및 「별정우체국법」 제27조의2를 각각 준용한다. 이 경우 ""퇴직연금"" 또는 ""퇴역연금""은 각각 ""연계퇴직연금""으로, ""공무원ㆍ군인 또는 사립학교교직원""은 ""공무원ㆍ군인ㆍ사립학교교직원 또는 별정우체국직원""으로 본다. <개정 2018.3.20, 2019.12.10>"
010911,234675,항,38,"④ 직역재직기간이 1년 이상이고 직역연금법에 따른 퇴직ㆍ퇴역연금을 수급할 수 있는 재직ㆍ복무기간에 이르지 못한 직역연금가입자 또는 직역연금가입자였던 자가 연계를 통하여 연계퇴직연금의 수급권자가 된 후 사망한 경우 그 유족에게는 「공무원연금법」 제58조제1항, 「사립학교교직원 연금법」 제42조(「공무원연금법」 제58조제1항을 준용하는 경우만 해당한다), 「군인연금법」 제35조제1항 및 「별정우체국법」 제25조의3제3항에도 불구하고 각 해당 규정에 따른 유족일시금을 지급하지 아니한다. <개정 2015.12.29, 2018.3.20, 2019.12.10>"
010911,234675,항,39,"⑤ 직역연금법에 분할연금에 관한 규정이 있는 경우에는 연계퇴직연금의 수급권자에 대해서도 각 해당 규정을 준용한다. 이 경우 ""퇴직연금(조기퇴직연금을 포함한다) 수급권자""는 ""연계퇴직연금 수급권자""로, ""연금액"" 또는 ""퇴직연금액(조기퇴직연금액을 포함한다)""은 각각 ""연계퇴직연금액""으로 본다. <신설 2015.12.29>"
010911,234675,조문,40,"제6조(각 기금과의 관계) 각 연금법에 따른 각 기금의 재원(財源)에는 제8조제2항에 따른 반납금을 포함하고, 각 기금의 운용에는 이 법에 따른 연계급여의 지급을 포함한다. <개정 2015.1.28>"
010911,234675,조문,41,제3장 연계대상 기간 및 연계 신청
010911,234675,조문,42,제7조(연계대상 기간)
010911,234675,항,43,"① 연계대상 기간은 다음 각 호의 기간으로 한다. <개정 2018.3.20, 2019.12.10>"
010911,234675,호,44,"1. 「국민연금법」에 따른 가입기간(다만, 같은 법 제13조ㆍ제18조 및 제19조에 따른 가입기간을 제외한다)"
010911,234675,호,45,2. 「공무원연금법」 제25조에 따른 재직기간
010911,234675,호,46,3. 「사립학교교직원 연금법」 제31조에 따른 재직기간
010911,234675,호,47,4. 「군인연금법」 제5조에 따른 복무기간
010911,234675,호,48,5. 「별정우체국법」 제34조에 따른 재직기간
010911,234675,항,49,"② 제1항에도 불구하고 연계기간을 산정할 때 제1항 각 호의 기간 중에 서로 중복되는 기간이 있는 경우에는 그 중복된 기간은 연계기간에서 제외된다. 다만, 연계노령연금액과 연계퇴직연금액을 산정할 때 중복하여 보험료를 납부한 경우에는 그 중복된 기간을 제11조제2호나목에 따른 국민연금가입기간과 제12조제2항 각 호에 따른 직역재직기간에 포함한다. <개정 2015.1.28>"
010911,234675,항,50,"③ 법률 제3684호 사립학교교원연금법중개정법률 부칙 제2조, 법률 제7536호 사립학교교직원연금법 일부개정법률 부칙 제3항 및 법률 제7889호 사립학교교직원 연금법 일부개정법률 부칙 제2항 및 제3항에 따라 이 법 시행 전에 가입기간을 「사립학교교직원 연금법」의 재직기간에 소급통산한 경우 해당 가입기간 중 중복되는 기간은 연계기간에서 제외한다."
010911,234675,항,51,④ 「별정우체국법」 제34조제2항에 따라 직역연금법에 따른 재직기간과 복무기간을 같은 법 제34조제1항에 따른 재직기간에 합산한 경우 그 합산된 기간 중 중복되는 기간은 연계기간에서 제외한다.
010911,234675,조문,52,제8조(연계의 신청 등)
