법령일련번호,MST,구분,문장번호,내용
000865,245911,조문,1,제1장 총칙 <개정 2007.12.21>
000865,245911,조문,2,"제1조(목적) 이 법은 산업교육을 진흥하고 산학연협력(産學硏協力)을 촉진하여 교육과 연구의 연계를 기반으로 산업사회의 요구에 따르는 창의적인 산업인력을 양성하며, 효율적인 연구개발체제를 구축하고, 나아가 산업발전에 필요한 새로운 지식ㆍ기술을 개발ㆍ보급ㆍ확산ㆍ사업화함으로써 지역사회와 국가의 발전에 이바지함을 목적으로 한다. <개정 2011.7.25>"
000865,245911,조문,3,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2011.7.25, 2013.12.30, 2020.3.24>"
000865,245911,항,4,
000865,245911,호,5,"1. ""산업교육""이란 제2호의 산업교육기관이 학생에게 산업에 종사하거나 창업하는 데에 필요한 지식과 기술 등을 습득시키고 기업가정신을 함양시키기 위하여 하는 교육을 말한다."
000865,245911,목,6,가. 삭제 <2011.7.25>
000865,245911,목,7,나. 삭제 <2011.7.25>
000865,245911,목,8,다. 삭제 <2011.7.25>
000865,245911,호,9,"2. ""산업교육기관""이란 산업교육을 하는 다음 각 목의 학교를 말한다."
000865,245911,목,10,가. 산업수요에 연계된 교육 또는 특정 분야 인재양성을 목적으로 하는 학교로서 대통령령으로 정하는 고등학교ㆍ고등기술학교
000865,245911,목,11,나. 직업 또는 진로와 직업교육 과정을 운영하는 특수학교
000865,245911,목,12,"다. 대학(「고등교육법」 제2조 각 호에 따른 학교, 「경제자유구역 및 제주국제자유도시의 외국교육기관 설립ㆍ운영에 관한 특별법」 제5조 및 같은 조를 준용하는 개별 법률에 따라 설립승인된 외국교육기관 중 고등교육기관, 그 밖에 다른 법률에 따라 설립된 고등교육기관 중 대통령령으로 정하는 기관을 말한다. 이하 같다)"
000865,245911,호,13,"3. ""산업교원""이란 산업교육기관에서 산업교육을 하는 「초ㆍ중등교육법」 제19조 및 「고등교육법」 제14조에 따른 교원(敎員)과 「경제자유구역 및 제주국제자유도시의 외국교육기관 설립ㆍ운영에 관한 특별법」 제5조제1항에 따라 대통령령으로 정하는 교원을 말한다."
000865,245911,호,14,"4. ""산업자문""이란 산업교원이 산업체의 경영이나 산업기술의 개량ㆍ개발 등에 관하여 산업체, 사업자단체 및 직능단체(이하 ""산업체등""이라 한다)의 자문(諮問)에 응하는 것을 말한다."
000865,245911,호,15,"5. ""연구기관""이란 다음 각 목의 연구기관을 말한다."
000865,245911,목,16,가. 「특정연구기관 육성법」의 적용을 받는 연구기관
000865,245911,목,17,나. 국공립 연구기관
000865,245911,목,18,다. 「정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률」에 따라 설립된 연구기관
000865,245911,목,19,라. 「과학기술분야 정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률」에 따라 설립된 연구기관
000865,245911,목,20,마. 「산업기술혁신 촉진법」 제42조에 따른 전문생산기술연구소
000865,245911,목,21,바. 그 밖에 「민법」 또는 다른 법률에 따라 설립된 법인인 연구기관 중 대통령령으로 정하는 기준에 해당하는 연구기관
000865,245911,호,22,"6. ""산학연협력""이란 산업교육기관과 국가, 지방자치단체, 연구기관 및 산업체등이 상호 협력하여 행하는 다음 각 목의 활동을 말한다."
000865,245911,목,23,가. 산업체의 수요와 미래의 산업발전에 따르는 인력의 양성
000865,245911,목,24,나. 새로운 지식ㆍ기술의 창출 및 확산을 위한 연구ㆍ개발ㆍ사업화
000865,245911,목,25,다. 산업체등으로의 기술이전과 산업자문
000865,245911,목,26,"라. 인력, 시설ㆍ장비, 연구개발정보 등 유형ㆍ무형의 보유자원 공동 활용 등"
000865,245911,호,27,"7. ""학연교수""란 대학과 연구기관의 합의에 의하여 양 기관 모두에서 교육 및 연구 활동을 수행할 수 있도록 인정한 사람을 말한다."
000865,245911,호,28,"8. ""산학연협력기술지주회사""(이하 ""기술지주회사""라 한다)란 제25조에 따른 산학협력단 또는 연구기관이 보유하고 있는 대통령령으로 정하는 기술의 사업화를 목적으로 다른 회사의 주식(지분을 포함한다. 이하 같다)의 소유를 통하여 그 회사를 지배하는 회사를 말한다."
000865,245911,호,29,"9. ""자회사(子會社)""란 대학 또는 연구기관의 기술을 기반으로 설립된 회사로서 기술지주회사가 그 사업내용을 지배하는 회사를 말한다."
000865,245911,조문,30,제3조(학생의 진로 지도)
