법령일련번호,MST,구분,문장번호,내용
010378,174491,조문,1,"제1조(목적) 이 법은 「임대주택법」(법률 제13499호로 개정되기 전의 것을 말한다. 이하 같다) 제2조제7호의 부도등이 발생한 공공건설임대주택을 매입하여 공공주택 등으로 공급함으로써 임차인의 보호와 주거안정 지원을 목적으로 한다. <개정 2008.3.21, 2009.3.20, 2014.1.14, 2015.8.28>"
010378,174491,조문,2,제2조(적용대상 등)
010378,174491,항,3,"① 이 법은 공공건설임대주택으로서 「임대주택법」 제2조제7호의 부도등(이하 이 조에서 ""부도등""이라 한다)이 이 법 시행 전에 발생한 임대주택에 한하여 적용한다. <개정 2013.5.22>"
010378,174491,항,4,"② 제7조에 따른 임차인의 임대보증금 보전의 기준이 되는 임대차계약서는 부도등이 발생한 날 전에 임대사업자와 임차인이 체결한 계약서에 한한다. 다만, 임차인이 부도등이 발생한 후에 체결한 최초의 임대차계약서로서 확정일자 등 임대주택을 점유한 날을 증명하는 경우에는 이를 인정할 수 있다. <개정 2013.5.22>"
010378,174491,조문,5,"제3조(임차인보호대책의 수립) 국가 및 지방자치단체는 「임대주택법」 제2조제8호의 부도임대주택등(이하 ""부도임대주택""이라 한다)의 임차인(이 법 시행 전에 경매절차에 의하여 부도임대주택에서 퇴거하였으나 임대보증금을 반환받지 못한 임차인을 포함한다)에 대하여 다음 각 호의 보호대책을 수립하여야 한다. <개정 2008.3.21, 2009.3.20, 2014.1.14>"
010378,174491,항,6,
010378,174491,호,7,"1. 부도임대주택의 매입 및 공공주택으로의 전환, 공급 등에 대한 대책"
010378,174491,호,8,"2. 임차인의 분양전환, 경매참여 등에 필요한 자금의 지원 및 지원조건 등에 대한 대책"
010378,174491,호,9,3. 그 밖에 임차인 보호를 위하여 필요하다고 인정되는 대책
010378,174491,조문,10,"제4조(부도임대주택 매입사업의 시행자) 부도임대주택의 매입사업은 「공공주택 특별법」 제4조에 따른 공공주택사업자(이하 ""주택매입사업시행자""라 한다)가 시행한다. <개정 2009.3.20, 2014.1.14, 2015.8.28>"
010378,174491,조문,11,"제5조(매입방법) 부도임대주택의 매입은 「민사집행법」에 따른 경매의 방법에 한한다. 다만, 주택매입사업시행자와 임차인이 합의한 경우에는 그러하지 아니하다."
010378,174491,조문,12,제6조(매입요청 등)
010378,174491,항,13,"①「임대주택법」 제30조의 규정에 따라 설립 신고한 부도임대주택 등의 임차인대표회의(이하 ""임차인대표회의""라 한다)는 주택매입사업시행자에게 부도임대주택의 매입을 요청할 수 있다. 다만, 임차인대표회의가 구성되지 못하거나 임차인대표회의가 매입요청을 해태하는 등 대통령령이 정하는 요건에 해당하는 임차인은 부도임대주택의 매입을 요청할 수 있다. <개정 2008.3.21>"
010378,174491,항,14,"②제1항의 규정에 따라 임차인대표회의 또는 임차인(이하 ""임차인대표회의등""이라 한다)이 당해 부도임대주택의 매입을 요청하는 경우에는 다음 각 호의 서류를 첨부하여 제출하여야 한다. <개정 2008.2.29, 2013.3.23>"
010378,174491,호,15,1. 매입요청서
010378,174491,호,16,2. 임대사업자와 임차인이 체결한 임대차 계약서
010378,174491,호,17,3. 임대보증금을 지급하였음을 확인할 수 있는 증빙서류
010378,174491,호,18,4. 임대료 납부현황 및 그 증빙서류
010378,174491,호,19,5. 사용료 및 관리비 납부현황 및 그 증빙서류
010378,174491,호,20,6. 그 밖에 국토교통부장관이 정하는 사항
010378,174491,항,21,"③제1항 및 제2항의 규정에 따른 매입요청 등의 절차 및 방법에 관하여 필요한 사항은 국토교통부장관이 정한다. <개정 2008.2.29, 2013.3.23>"
010378,174491,항,22,"④주택매입사업시행자는 임차인대표회의등이 제2항의 규정에 따라 제출한 서류의 사실관계를 확인할 수 있으며, 이와 관련하여 분쟁이 있는 경우에는 「임대주택법」 제33조의 규정에 따라 설치된 임대주택분쟁조정위원회(이하 ""임대주택분쟁조정위원회""라 한다)에 조정을 신청할 수 있다. <개정 2008.3.21>"
010378,174491,조문,23,제7조(임차인 등의 임대보증금 보전)
010378,174491,항,24,"①주택매입사업시행자가 제5조의 규정에 따라 경매 등의 방법으로 부도임대주택을 취득한 경우에는 제6조제4항의 규정에 따라 주택매입사업시행자 또는 임대주택분쟁조정위원회가 확인·조정한 임차인의 임대보증금에서 다음 각 호의 금액을 공제한 금액을 임차인에게 지급하여야 한다. <개정 2008.2.29, 2013.3.23>"
010378,174491,호,25,1. 임차인이 집행법원으로부터 배당받은 금액
010378,174491,호,26,2. 임차인의 미납 임대료
010378,174491,호,27,3. 임차인의 공용부분에 대한 미납 사용료 및 관리비
010378,174491,호,28,4. 그 밖에 국토교통부장관이 정하는 비용
010378,174491,항,29,"② 「중소기업기본법」 제2조에 따른 중소기업, 중소기업이 「근로복지기본법」에 따라 설립한 사내근로복지기금법인, 그 밖에 대통령령으로 정하는 법인이 임차한 주택에 입주한 자가 주민등록을 마친 경우에는 제1항을 준용한다. <신설 2013.5.22>"
010378,174491,항,30,"③「주택도시기금법」 제10조제2항 및 제3항에 따라 주택도시기금 운용·관리에 관한 사무를 위탁받은 자(이하 ""기금수탁자""라 한다)가 경매 등의 방법으로 「주택도시기금법」에 따른 주택도시기금(이하 ""주택도시기금""이라 한다)의 융자금 및 그 이자를 회수한 부도임대주택의 경우에는 국민주택기금 융자금의 이자 회수금을 당해 부도임대주택을 취득한 주택매입사업시행자에게 제1항의 규정에 따라 산정된 임차인(제2항에 따른 법인을 포함한다. 이하 이 조에서 같다)의 임대보증금 보전금으로 지급할 수 있다. <개정 2008.3.21, 2013.5.22, 2015.1.6>"
010378,174491,항,31,"④주택매입사업시행자가 제3항의 규정에 따라 기금수탁자로부터 주택도시기금 융자금의 이자 회수금을 지급받은 경우에는 제1항의 규정에 따른 당해 부도임대주택 임차인의 임대보증금 보전금으로 사용하여야 한다. <개정 2013.5.22, 2015.1.6>"
010378,174491,항,32,⑤제1항의 임대보증금 보전을 받고자 하는 임차인은 임대보증금을 「민사집행법」 제84조의 규정에서 정하는 기간에 집행법원에 배당요구를 하여야 한다. <개정 2013.5.22>
010378,174491,조문,33,"제8조(시설물 상태 조사 등) 주택매입사업시행자가 부도임대주택의 매입요청을 받아 당해 부도임대주택의 시설물 상태, 보수사항 등에 대하여 조사를 하는 경우에는 관할 시장·군수·구청장, 임대사업자, 임차인대표회의등 또는 기금수탁자는 부도임대주택의 매입이 원활하게 이루어지도록 협조하여야 한다."
010378,174491,조문,34,제9조(매입대상주택 지정·고시 등)
010378,174491,항,35,"①주택매입사업시행자가 부도임대주택을 매입하고자 하는 경우에는 국토교통부장관에게 매입대상주택의 지정을 신청하여야 한다. <개정 2008.2.29, 2013.3.23>"
010378,174491,항,36,"②국토교통부장관은 연차별 매입계획을 수립하여 제1항의 규정에 따라 주택매입사업시행자가 매입하고자 신청한 부도임대주택을 매입대상주택으로 지정·고시할 수 있다. <개정 2008.2.29, 2013.3.23>"
010378,174491,항,37,"③제1항 및 제2항의 규정에 따른 매입대상주택의 지정신청, 연차별 매입계획의 수립 등의 절차 및 방법에 관하여 필요한 사항은 국토교통부장관이 정한다. <개정 2008.2.29, 2013.3.23>"
010378,174491,조문,38,제10조(공공주택 등으로 공급 등)
010378,174491,항,39,"①주택매입사업시행자가 제5조의 규정에 따라 부도임대주택을 매입한 경우에는 공공주택 등으로 공급할 수 있다. 이 경우 공공주택 외의 주택으로 공급하는 주택은 「임대주택법」 제2조제2호의 건설임대주택으로 본다. <개정 2008.3.21, 2009.3.20, 2014.1.14>"
010378,174491,항,40,"②제1항의 규정에 따라 공공주택 등으로 공급한 경우에는 부도임대주택의 임차인에 대하여 「주택공급에 관한 규칙」에서 정하는 바에 따라 입주자로 우선 선정한다. <개정 2009.3.20, 2014.1.14>"
010378,174491,항,41,"③ 주택매입사업시행자는 제1항 전단에 따라 부도임대주택을 공공주택 등으로 공급하여 「임대주택법」에 따라 분양전환하는 경우 같은 법 제16조에 따른 임대의무기간의 기산일은 해당 부도임대주택의 당초 임대개시일로 한다. <신설 2013.5.22, 2015.8.28>"
010378,174491,항,42,"④제1항의 규정에 따라 공공주택 등으로 공급하는 경우의 입주자격, 임대조건 등에 관하여 필요한 사항은 대통령령으로 정한다. <개정 2009.3.20, 2013.5.22, 2015.8.28>"
010378,174491,항,43,"⑤ 주택매입사업시행자 외의 자가 부도임대주택을 매입한 경우에는 당해 부도임대주택의 임차인(「임대주택법」 제19조를 위반하지 아니한 임차인으로 동일 임대주택에의 계속 거주를 희망하는 경우에 한한다)에게 3년의 범위 이내에서 대통령령으로 정하는 기간 동안 종전에 임차인과 임대사업자가 약정한 임대조건으로 임대하여야 한다. <개정 2008.3.21, 2013.5.22>"
010378,174491,조문,44,제11조(재정 및 주택도시기금 지원)
010378,174491,항,45,"①국가 및 지방자치단체는 주택 매입사업시행자가 부도임대주택을 매입하는 경우에는 다음 각 호에 해당하는 매입비용 및 그 부대비용에 대하여 공공주택건설자금지원 수준으로 주택매입사업시행자에게 재정 및 주택도시기금을 지원할 수 있다. <개정 2009.3.20, 2013.5.22, 2014.1.14, 2015.1.6>"
010378,174491,호,46,1. 「민사집행법」에 따른 매수가격(제5조 단서의 규정에 따라 매입한 경우에는 매매가격)
010378,174491,호,47,2. 주택 및 부대시설의 보수비용
010378,174491,호,48,3. 제7조제1항 규정에 따라 임차인에게 지급된 임대보증금 보전비용(제7조제3항의 규정에 따라 기금수탁자로부터 주택도시기금 융자금의 이자 회수금을 지급받는 경우에는 그 금액을 공제한다)
010378,174491,항,49,②제1항의 규정에 따른 재정 및 주택도시기금 지원 등의 절차 및 방법에 관하여 필요한 사항은 대통령령으로 정한다. <개정 2015.1.6>
010378,174491,조문,50,제12조(우선매수권 양도) 임차인대표회의등이 제6조의 규정에 따라 매입요청한 경우에는 「임대주택법」 제22조의 규정에 따라 임차인(임차인대표회의가 매입요청한 경우에는 그 구성원인 임차인을 말한다)에게 부여된 우선매수할 수 있는 권리를 주택매입사업시행자에게 양도한 것으로 간주한다. 이 경우 주택매입사업시행자는「민사집행법」 제113조의 규정에서 정한 보증의 제공 없이 우선매수 신고를 할 수 있다. <개정 2008.3.21>
010378,174491,조문,51,제13조(매각기일 연기) 기금수탁자는 주택매입사업시행자 또는 임차인대표회의등의 요구가 있는 경우에는 매입대상주택에 대한 경매의 매각기일 연기를 관할 법원에 요청하여야 한다.
010378,174491,조문,52,제14조(임대보증금 보전액의 압류금지) 제7조의 규정에 따라 보전되는 임대보증금은 「민사집행법」 제246조의 규정을 준용하여 이를 압류하지 못한다.
010378,174491,조문,53,"제15조(국세 및 지방세 등 감면) 국가 및 지방자치단체에서는 주택매입사업시행자가 이 법에 따라 부도임대주택을 매입하는 경우에는 「지방세특례제한법」이 정하는 바에 따라 취득세·등록면허세를 감면할 수 있으며, 「조세특례제한법」 및 「지방세특례제한법」이 정하는 바에 따라 부도임대주택에 부과된 종합부동산세·법인세·취득세·등록면허세·재산세를 감면할 수 있다. <개정 2010.3.31>"
010378,174491,조문,54,제16조(다른 법률과의 관계)
010378,174491,항,55,"①부도임대주택의 매입과 관련하여 이 법에서 정하지 아니하는 사항에 대하여는 「주택법」, 「임대주택법」, 「공공주택 특별법」등에서 정하는 바에 따른다. <개정 2009.3.20, 2014.1.14, 2015.8.28>"
010378,174491,항,56,"②이 법에서 사용하는 공공건설임대주택, 공공주택 등의 용어정의는 「임대주택법」, 「공공주택 특별법」에 따른다. <개정 2009.3.20, 2014.1.14, 2015.8.28>"
010378,174491,조문,57,제17조(벌칙) 임대사업자와 임차인이 체결한 임대차 계약서 등 제6조제2항 각 호의 규정에 따른 서류를 거짓으로 작성하여 제출한 자는 2년 이하의 징역 또는 2천만원 이하의 벌금에 처한다.
