법령일련번호,MST,구분,문장번호,내용
013139,213929,조문,1,"제1조(목적) 이 법은 소상공인이 생계를 영위하기에 적합한 업종을 지정하여 보호·육성함으로써 소상공인의 경영안정과 소득향상을 도모하고, 생존권을 보장하여 인간다운 생활을 누릴 수 있게 하며, 나아가 국민경제의 균형 있는 발전에 기여함을 목적으로 한다."
013139,213929,조문,2,제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2020.2.4>
013139,213929,항,3,
013139,213929,호,4,"1. ""소상공인""이란 「소상공인기본법」 제2조에 따른 소상공인을 말한다."
013139,213929,호,5,"2. ""소상공인단체""란 「대·중소기업 상생협력 촉진에 관한 법률」 제2조제7호에 따른 중소기업자단체 중 소상공인 회원사의 비율 또는 수가 대통령령으로 정하는 기준에 맞는 단체를 말한다."
013139,213929,호,6,"3. ""생계형 적합업종""이란 진입장벽이 낮아 다수의 소상공인이 영세한 사업형태로 그 업을 영위하고 있는 분야로서 제7조에 따라 중소벤처기업부장관이 지정·고시하는 업종·품목을 말한다."
013139,213929,호,7,"4. ""생계형 소상공인""이란 소상공인 중 생계형 적합업종을 영위하는 소상공인을 말한다."
013139,213929,호,8,"5. ""대기업등""이란 「대·중소기업 상생협력 촉진에 관한 법률」 제32조제1항 각 호의 어느 하나에 해당하는 기업을 말한다."
013139,213929,조문,9,제3조(다른 법률과의 관계) 이 법은 생계형 적합업종의 지정·운영에 관하여 다른 법률에 우선하여 적용한다.
013139,213929,조문,10,제4조(국가와 지방자치단체의 책무) 국가와 지방자치단체는 생계형 소상공인을 보호·육성하기 위하여 지역의 특성 등을 고려한 시책을 수립하여 시행하여야 한다.
013139,213929,조문,11,제5조(생계형 소상공인 보호·육성 계획)
013139,213929,항,12,① 중소벤처기업부장관은 「소상공인기본법」 제7조제1항에 따른 소상공인 지원 기본계획과 같은 법 제8조제1항에 따른 소상공인 지원 시행계획을 수립하는 때에는 생계형 소상공인의 보호·육성을 위한 정책방향과 생계형 적합업종의 지정 및 해제에 관한 사항을 포함하여야 한다. <개정 2020.2.4>
013139,213929,항,13,"② 특별시장·광역시장·특별자치시장·도지사 및 특별자치도지사(이하 ""시·도지사""라 한다)는 「소상공인기본법」 제8조제2항에 따른 지역별 소상공인 지원 시행계획을 수립하는 때에는 지역별 생계형 소상공인 보호·육성에 관한 사항을 포함하여야 한다. <개정 2020.2.4>"
013139,213929,조문,14,제6조(생계형 적합업종 심의위원회)
013139,213929,항,15,"① 생계형 소상공인의 보호·육성과 관련된 다음 각 호의 사항을 심의·의결하기 위하여 중소벤처기업부장관 소속으로 생계형 적합업종 심의위원회(이하 ""심의위원회""라 한다)를 둔다."
013139,213929,호,16,1. 제7조에 따른 생계형 적합업종의 지정 및 해제에 관한 사항
