법령일련번호,MST,구분,문장번호,내용
010168,260249,조문,1,제1장 총칙
010168,260249,조문,2,제1조(목적) 이 법은 풍수해 또는 지진재해로 발생하는 재산 피해에 따른 손해를 신속하고 공정하게 보상하기 위한 풍수해ㆍ지진재해보험에 필요한 사항을 규정함으로써 국민의 생활 안정에 이바지함을 목적으로 한다. <개정 2024.2.13>
010168,260249,조문,3,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2012.10.22, 2014.12.30, 2024.2.13>"
010168,260249,항,4,
010168,260249,호,5,"1. ""풍수해""란 「자연재해대책법」 제2조제2호에 따른 자연재해 중 태풍ㆍ홍수ㆍ호우(豪雨)ㆍ강풍ㆍ풍랑ㆍ해일(海溢)ㆍ대설로 발생하는 재해를 말한다."
010168,260249,호,6,"1의2. ""지진재해""란 「자연재해대책법」 제2조제2호에 따른 자연재해 중 지진 또는 지진해일로 발생하는 재해를 말한다."
010168,260249,호,7,"2. ""풍수해ㆍ지진재해보험""이란 풍수해 또는 지진재해로 발생하는 재산 피해에 따른 손해를 보상하기 위한 보험을 말한다."
010168,260249,호,8,"3. ""보험가입금액""이란 피보험자의 재산 피해에 따른 손해가 발생한 경우 보험에서 최대로 보상할 수 있는 한도액으로서 보험계약자와 보험사업자 간에 약정한 금액을 말한다."
010168,260249,호,9,"4. ""보험료""란 보험계약자와 보험사업자 간의 약정에 따라 보험계약자가 보험사업자에게 지불하여야 하는 금액을 말한다."
010168,260249,호,10,"5. ""보험금""이란 피보험자에게 재산 피해가 발생한 경우 보험계약자와 보험사업자 간의 약정에 따라 보험사업자가 피보험자에게 지급하는 금액을 말한다."
010168,260249,호,11,"6. ""손해평가""란 풍수해 또는 지진재해로 발생하는 재산 피해에 따른 손해액 및 보험금을 사정(査定)하는 것을 말한다."
010168,260249,호,12,"7. ""손해평가인""이란 제16조의2에 따라 손해평가인 자격을 취득한 사람을 말한다."
010168,260249,조문,13,"제3조(보험사업의 관장) 이 법에 따른 풍수해ㆍ지진재해보험사업은 행정안전부장관이 관장한다. <개정 2014.11.19, 2017.7.26, 2024.2.13>"
010168,260249,조문,14,"제4조(보험목적물) 풍수해ㆍ지진재해보험이 담보할 수 있는 보험의 목적물(이하 ""보험목적물""이라 한다)은 다음 각 호의 시설물 및 그에 부수 또는 포함되는 동산으로 한다. <개정 2018.12.24, 2020.2.4, 2024.2.13>"
010168,260249,항,15,
010168,260249,호,16,1. 「건축법」 제2조제1항제2호에 따른 건축물
010168,260249,호,17,2. 「소상공인기본법」 제2조에 따른 소상공인이 운영하는 사업장의 건축물과 시설물
010168,260249,호,18,3. 그 밖에 피해의 가능성과 보험의 효용성 등을 종합적으로 고려하여 대통령령으로 정하는 시설물
010168,260249,조문,19,제5조(피보험자) 풍수해ㆍ지진재해보험의 피보험자는 제4조에 따른 보험목적물의 소유자로 한다. <개정 2024.2.13>
010168,260249,조문,20,제6조(보험사업자)
010168,260249,항,21,① 풍수해ㆍ지진재해보험사업을 할 수 있는 자는 다음 각 호와 같다. <개정 2024.2.13>
010168,260249,호,22,1. 「보험업법」에 따른 보험회사
010168,260249,호,23,2. 그 밖에 다른 법률에 따라 풍수해ㆍ지진재해 관련 보험 또는 공제사업(共濟事業)을 할 수 있는 기관이나 단체
010168,260249,항,24,"② 제1항에 따른 보험사업자가 풍수해ㆍ지진재해보험사업을 하려면 다음 각 호의 서류를 행정안전부장관에게 제출하고, 행정안전부장관과 풍수해ㆍ지진재해보험사업에 관한 약정을 체결하여야 한다. <개정 2014.11.19, 2017.7.26, 2024.2.13>"
010168,260249,호,25,"1. 사업방법서, 보험약관, 보험료 및 책임준비금 산출방법서(이하 ""기초서류""라 한다)"
010168,260249,호,26,"2. 그 밖에 정관, 법인등기부등본 등 대통령령으로 정하는 서류"
010168,260249,항,27,"③ 행정안전부장관은 제2항에 따라 약정을 체결하려면 기초서류의 적정성에 대하여 금융위원회와 협의하여야 한다. <개정 2014.11.19, 2017.7.26>"
010168,260249,항,28,"④ 제2항에 따른 풍수해ㆍ지진재해보험사업에 관한 약정에 관하여 필요한 사항은 행정안전부령으로 정한다. <개정 2013.3.23, 2014.11.19, 2017.7.26, 2024.2.13>"
010168,260249,조문,29,제7조(국가 등의 재정지원)
010168,260249,항,30,"① 국가와 지방자치단체는 예산의 범위에서 보험계약자가 부담하는 보험료의 일부를 지원할 수 있다. 다만, 「국민기초생활 보장법」에 따른 수급자 또는 차상위계층이 보험목적물에 실제 거주하는 등 대통령령으로 정하는 경우에는 보험료의 전부를 지원할 수 있다. <개정 2010.3.31, 2022.1.4>"
010168,260249,항,31,② 제1항 본문에 따른 보험료의 지원에 필요한 사항은 대통령령으로 정한다. <개정 2010.3.31>
010168,260249,항,32,③ 제1항에 따라 지원하려는 보험목적물이 「농어업재해보험법」에 따른 농어업재해보험에 가입되어 있는 경우에는 지원을 하지 아니한다. <신설 2022.1.4>
010168,260249,조문,33,제8조(풍수해ㆍ지진재해보험심의위원회)
010168,260249,항,34,"① 행정안전부장관은 풍수해ㆍ지진재해보험사업에 관한 다음 각 호의 사항을 심의하기 위하여 필요한 경우 풍수해ㆍ지진재해보험심의위원회(이하 ""심의위원회""라 한다)를 구성ㆍ운영할 수 있다. <개정 2014.11.19, 2017.7.26, 2023.8.16, 2024.2.13>"
010168,260249,호,35,1. 보험목적물 선정 등에 관한 사항
010168,260249,호,36,2. 풍수해ㆍ지진재해보험에서 보상하는 풍수해ㆍ지진재해의 범위에 관한 사항
010168,260249,호,37,3. 풍수해ㆍ지진재해보험사업의 재정지원에 관한 사항
010168,260249,호,38,4. 손해평가의 방법과 절차에 관한 사항
010168,260249,호,39,5. 그 밖에 심의위원회의 위원장이 회의에 부치는 사항
010168,260249,항,40,② 심의위원회는 위원장과 부위원장 각 1명을 포함하여 대통령령으로 정하는 15명 이내의 위원으로 구성한다.
010168,260249,항,41,"③ 위원장은 행정안전부의 재난안전관리사무를 담당하는 본부장으로 하고, 부위원장은 위원 중에서 호선(互選)한다. <개정 2014.11.19, 2017.3.21, 2017.7.26>"
010168,260249,항,42,④ 행정안전부장관은 심의위원회의 구성 목적을 달성하였다고 인정하는 경우에는 심의위원회를 해산할 수 있다. <신설 2023.8.16>
010168,260249,항,43,⑤ 심의위원회의 구성과 운영 등에 필요한 사항은 대통령령으로 정한다. <개정 2023.8.16>
010168,260249,조문,44,제2장 풍수해ㆍ지진재해보험사업의 운영 <개정 2024.2.13>
010168,260249,조문,45,"제9조(보험기간) 풍수해ㆍ지진재해보험사업의 보험기간은 1년을 기본 단위로 한다. 다만, 보험목적물의 설치 목적ㆍ구조 등을 고려하여 대통령령으로 정하는 바에 따라 보험목적물별로 다르게 정할 수 있다. <개정 2024.2.13>"
010168,260249,조문,46,제10조(보험사업의 회계구분) 보험사업자는 풍수해ㆍ지진재해보험사업의 회계를 다른 회계와 구분회계처리하여 손익관계를 명확하게 하여야 한다. <개정 2024.2.13>
010168,260249,조문,47,제11조(보험료율의 산정) 보험사업자는 풍수해ㆍ지진재해보험의 보험료율을 객관적이고 합리적인 통계자료를 기초로 하여 다음 각 호의 기준에 따라 산정하여야 한다. <개정 2024.2.13>
010168,260249,항,48,
010168,260249,호,49,1. 「보험업법」 제129조에 따른 보험료율 산출의 원칙을 적용할 것
010168,260249,호,50,2. 개별 보험목적물의 피해 발생 빈도에 따라 보험료율을 다르게 적용할 것
010168,260249,호,51,3. 제25조제1항에 따른 풍수해ㆍ지진재해보험관리지도에 표시된 위험 정도에 따라 지역별로 보험료율을 다르게 적용할 것
010168,260249,조문,52,"제12조(보험가입금액의 한도) 행정안전부장관은 피보험자가 지급받을 수 있는 보험금을 예측하고 풍수해ㆍ지진재해보험사업을 적절히 운영하기 위하여 보험가입금액의 한도를 정할 수 있다. <개정 2014.11.19, 2017.7.26, 2024.2.13>"
010168,260249,조문,53,제13조(기초서류 변경의 동의 등)
010168,260249,항,54,"① 보험사업자는 기초서류를 변경하려면 행정안전부장관의 동의를 받아야 한다. <개정 2014.11.19, 2017.7.26>"
010168,260249,항,55,"② 행정안전부장관은 제1항에 따른 동의를 하려면 금융위원회와 협의하여야 한다. <개정 2014.11.19, 2017.7.26>"
010168,260249,조문,56,제14조(보험 모집)
010168,260249,항,57,① 풍수해ㆍ지진재해보험을 모집할 수 있는 자는 다음 각 호와 같다. <개정 2024.2.13>
010168,260249,호,58,1. 「보험업법」 제83조제1항에 따라 보험을 모집할 수 있는 자
010168,260249,호,59,2. 제6조제1항제2호에 따른 보험사업자의 임직원
010168,260249,호,60,3. 그 밖에 보험사업자의 회원조합의 임직원 등 대통령령으로 정하는 자
010168,260249,항,61,② 보험사업자는 다른 손해보험에 덧붙여 풍수해ㆍ지진재해보험을 종합보험 등의 형태로 판매할 수 있다. 이 경우 회계에 관하여는 제10조를 지켜야 한다. <개정 2024.2.13>
010168,260249,항,62,"③ 제1항에 따라 풍수해ㆍ지진재해보험의 모집 업무에 종사하는 자가 보험  모집에 필요한 풍수해ㆍ지진재해보험 안내 자료를 작성하는 요령과 보험모집 중 하여서는 아니 되는 금지행위 등은 「보험업법」 제95조ㆍ제97조, 제98조 및 「금융소비자 보호에 관한 법률」 제21조를 준용한다. <개정 2020.3.24, 2024.2.13>"
010168,260249,조문,63,제15조(보험계약 체결 전 보험목적물에 대한 실사의 협조)
010168,260249,항,64,① 보험사업자는 풍수해ㆍ지진재해보험계약을 체결하기 전에 보험목적물의 규모ㆍ위치ㆍ구조 등에 대한 실제 조사를 하기 위하여 필요하면 관계 지방자치단체의 장에게 협조를 요청할 수 있다. <개정 2024.2.13>
010168,260249,항,65,② 제1항에 따라 협조를 요청받은 지방자치단체의 장은 특별한 사유가 없으면 협조하여야 한다.
010168,260249,조문,66,제16조(손해평가)
010168,260249,항,67,"① 보험사업자는 다음 각 호의 어느 하나에 해당하는 사람에게 손해평가를 담당하게 할 수 있다. <개정 2014.12.30, 2017.7.26>"
010168,260249,호,68,1. 「보험업법」 제186조에 따른 손해사정사 중 행정안전부령으로 정하는 사람
010168,260249,호,69,2. 손해평가인
010168,260249,항,70,"② 제1항에 따라 손해평가를 담당하는 자는 행정안전부장관이 정하여 고시하는 손해평가 요령에 따라 손해평가를 성실하게 수행하여야 한다. 이 경우 고의로 진실을 숨기거나 거짓으로 손해평가를 하여서는 아니 된다. <개정 2014.11.19, 2017.7.26>"
010168,260249,항,71,"③ 행정안전부장관은 제2항에 따른 손해평가 요령을 고시하려면 미리 금융위원회와 협의하여야 한다. <개정 2014.11.19, 2017.7.26>"
010168,260249,항,72,"④ 행정안전부장관은 손해평가인을 확보하고 양성하기 위한 시책을 강구하여야 한다. <개정 2014.11.19, 2014.12.30, 2017.7.26>"
010168,260249,조문,73,제16조의2(손해평가인)
010168,260249,항,74,① 손해평가인이 되려는 사람은 보험목적물에 관한 전문적 경험과 지식 등 대통령령으로 정하는 요건을 갖추고 행정안전부령으로 정하는 바에 따라 행정안전부장관이 실시하거나 인정하는 교육을 받아야 한다. <개정 2017.7.26>
010168,260249,항,75,"② 행정안전부장관은 제1항에 따라 교육을 받은 사람에게 행정안전부령으로 정하는 손해평가인 자격증을 발급하여야 한다. <개정 2017.3.21, 2017.7.26>"
010168,260249,항,76,③ 다음 각 호의 어느 하나에 해당하는 사람은 손해평가인이 될 수 없다. <개정 2018.10.16>
010168,260249,호,77,1. 미성년자
010168,260249,호,78,2. 피성년후견인 또는 피한정후견인
010168,260249,호,79,3. 이 법을 위반하여 금고 이상의 실형을 선고받고 그 집행이 끝나거나(끝난 것으로 보는 경우를 포함한다) 그 집행을 받지 아니하기로 확정된 후 2년이 지나지 아니한 사람
010168,260249,호,80,4. 이 법을 위반하여 금고 이상의 형의 집행유예를 선고받고 그 유예기간 중에 있는 사람
010168,260249,호,81,5. 제16조의3제1항에 따라 손해평가인 자격이 취소(이 항 제1호 또는 제2호에 해당하여 자격이 취소된 경우는 제외한다)된 날부터 2년이 지나지 아니한 사람
010168,260249,항,82,④ 손해평가인은 손해평가인으로서의 자질과 능력을 향상시키기 위하여 행정안전부령으로 정하는 바에 따라 행정안전부장관이 실시하거나 인정하는 보수(補修)교육을 받아야 한다. <개정 2017.7.26>
010168,260249,조문,83,제16조의3(손해평가인의 자격취소 및 자격정지 등)
010168,260249,항,84,① 행정안전부장관은 손해평가인이 다음 각 호의 어느 하나에 해당하는 경우에는 그 자격을 취소하여야 한다. <개정 2017.7.26>
010168,260249,호,85,1. 거짓이나 그 밖의 부정한 방법으로 손해평가인 자격을 취득한 경우
010168,260249,호,86,2. 제16조제2항 후단을 위반하여 고의로 진실을 숨기거나 거짓으로 손해평가를 한 경우
010168,260249,호,87,3. 제16조의2제3항 각 호의 어느 하나에 해당하게 된 경우
010168,260249,항,88,② 행정안전부장관은 손해평가인이 정당한 사유 없이 제16조의2제4항에 따른 보수교육을 받지 아니한 경우에는 행정안전부령으로 정하는 바에 따라 1년 이내의 기간을 정하여 그 자격의 정지를 명할 수 있다. <개정 2017.7.26>
010168,260249,항,89,③ 행정안전부장관은 제1항에 따라 손해평가인의 자격을 취소하려면 청문을 하여야 한다. <개정 2017.7.26>
010168,260249,조문,90,제17조(손해평가의 검증 등)
010168,260249,항,91,① 보험사업자는 제16조제1항에 따른 손해평가의 검증을 위하여 표본조사를 할 수 있다.
