법령일련번호,MST,구분,문장번호,내용
013458,230779,조문,1,제1장 총칙
013458,230779,조문,2,"제1조(목적) 이 법은 대기오염이 심각한 지역 등의 대기환경을 개선하기 위하여 종합적인 시책을 추진하고, 대기오염원을 체계적이고 광역적으로 관리함으로써 지역주민의 건강을 보호하고 쾌적한 생활환경을 조성함을 목적으로 한다."
013458,230779,조문,3,제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다.
013458,230779,항,4,
013458,230779,호,5,"1. ""대기관리권역""이란 다음 각 목의 지역을 포함하여 대통령령으로 정하는 지역을 말한다."
013458,230779,목,6,가. 대기오염이 심각하다고 인정되는 지역
013458,230779,목,7,나. 해당 지역에서 배출되는 대기오염물질이 가목 지역의 대기오염에 크게 영향을 미친다고 인정되는 지역
013458,230779,호,8,"2. ""배출시설""이란 오염물질을 대기에 배출하는 시설물ㆍ기계ㆍ기구 및 그 밖의 물체로서 「대기환경보전법」 제2조제11호에 따른 대기오염물질배출시설과 환경부장관이 산업통상자원부장관과 협의하여 환경부령으로 정하는 것을 말한다."
013458,230779,호,9,"3. ""배출량""이란 배출시설 및 자동차(「대기환경보전법」 제2조제13호에 따른 자동차를 말한다) 등 대기오염물질 배출원에서 배출되는 대기오염물질의 양을 무게로 환산한 것을 말한다."
013458,230779,호,10,"4. ""최적방지시설""이란 「대기환경보전법」 제2조제12호에 따른 대기오염방지시설 중 현재 사용되고 있거나 향후 기술발전 가능성을 고려하여 적용 가능한 대기오염물질 저감기술 중 저감효율이 우수하다고 인정되는 시설로서 환경부장관이 산업통상자원부장관과 협의하여 환경부령으로 정하는 시설을 말한다."
013458,230779,호,11,"5. ""특정경유자동차""란 「대기환경보전법」 제2조제13호에 따른 자동차 중 같은 법 제46조제3항에 따른 배출가스보증기간이 지난 자동차로서 대기관리권역에 등록된 경유자동차를 말한다. 다만, 엔진배기량 등이 환경부령으로 정하는 기준에 해당하는 경유자동차는 제외한다."
013458,230779,호,12,"6. ""특정건설기계""란 「대기환경보전법」 제2조제13호의2가목에 따른 건설기계 중 같은 법 제46조제3항에 따른 배출가스보증기간이 지나거나 2004년 1월 1일 이전에 제작된 건설기계로서 대기관리권역에 등록된 것을 말한다."
013458,230779,조문,13,"제3조(「대기환경보전법」과의 관계) 이 법은 「대기환경보전법」에 우선하여 적용하며, 이 법에서 규정하지 아니한 사항은 「대기환경보전법」으로 정하는 바에 따른다."
013458,230779,조문,14,제4조(국가 및 지방자치단체의 책무)
013458,230779,항,15,① 국가는 대기관리권역의 대기환경개선을 위한 종합적인 시책을 수립ㆍ시행하여야 한다.
013458,230779,항,16,"② 대기관리권역을 관할 구역으로 하는 지방자치단체(이하 ""지방자치단체""라 한다)는 관할 구역의 사회적ㆍ환경적 특성을 고려하여 대기환경개선을 위한 세부 시책을 수립ㆍ시행하여야 한다."
013458,230779,조문,17,"제5조(사업자의 책무) 대기관리권역에서 사업활동(해당 사업활동을 위하여 소유하고 있는 자동차의 운행을 포함한다. 이하 같다)을 하는 자는 그 사업활동으로 인한 대기오염을 막기 위하여 필요한 조치를 적극 마련하여야 하며, 국가나 지방자치단체가 시행하는 대기환경보전시책에 적극 협조하여야 한다."
013458,230779,조문,18,"제6조(주민의 책무) 대기관리권역에 거주하는 주민은 자동차 운행 등 일상생활에서 대기오염을 줄이기 위하여 노력하여야 하며, 국가와 지방자치단체가 시행하는 대기환경보전시책에 협조하여야 한다."
013458,230779,조문,19,제7조(기초조사의 실시 등)
013458,230779,항,20,① 환경부장관은 이 법을 시행하기 위하여 필요하면 대기관리권역에 대하여 인구ㆍ주택ㆍ산업ㆍ자동차ㆍ교통ㆍ에너지이용 등에 관한 기초조사를 실시하거나 관계 행정기관의 장에게 필요한 자료의 제출 또는 지원을 요청할 수 있다.
013458,230779,항,21,② 제1항에 따라 요청을 받은 관계 행정기관의 장은 특별한 사유가 없으면 그 요청에 따라야 한다.
013458,230779,항,22,③ 환경부장관은 대기관리권역의 대기오염으로 인한 위해(危害)를 줄이기 위하여 위해 정도 및 위해 발생원인 등 필요한 조사를 하여야 한다.
013458,230779,조문,23,제8조(대기오염도의 측정 등)
013458,230779,항,24,"① 환경부장관은 측정장비를 탑재한 차량 등을 이용하여 대기관리권역의 미세먼지 등 대기오염도를 측정하고, 그 결과를 환경부령으로 정하는 바에 따라 공개하여야 한다."
013458,230779,항,25,② 환경부장관은 제1항에 따른 측정결과가 대통령령으로 정하는 기준을 초과하는 경우에는 관계 행정기관의 장에게 필요한 조치를 할 것을 요청할 수 있다.
013458,230779,항,26,③ 제2항에 따라 요청을 받은 관계 행정기관의 장은 특별한 사유가 없으면 그 요청에 따라야 한다.
013458,230779,조문,27,제2장 대기환경관리 기본계획의 수립 등
013458,230779,조문,28,제9조(기본계획의 수립 등)
013458,230779,항,29,"① 환경부장관은 대기관리권역의 대기환경개선을 위하여 관계 중앙행정기관의 장과 대기관리권역을 관할하는 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사 또는 특별자치도지사(이하 ""시ㆍ도지사""라 한다)의 의견을 들어 5년마다 다음 각 호의 대기오염물질을 줄이기 위한 대기환경관리 기본계획(이하 ""기본계획""이라 한다)을 대기관리권역별로 수립하여야 한다."
013458,230779,호,30,1. 질소산화물
013458,230779,호,31,2. 황산화물
013458,230779,호,32,3. 휘발성유기화합물
013458,230779,호,33,4. 먼지
013458,230779,호,34,5. 미세먼지(PM-10)
013458,230779,호,35,6. 초미세먼지(PM-2.5)
013458,230779,호,36,7. 오존(O3)
013458,230779,항,37,② 기본계획에는 다음 각 호의 사항이 포함되어야 한다.
013458,230779,호,38,1. 대기환경개선의 목표 및 기본방향에 관한 사항
013458,230779,호,39,2. 배출원별 대기오염물질 배출량의 현황과 그 전망
013458,230779,호,40,3. 대기오염도의 현황과 그 전망
013458,230779,호,41,4. 대기관리권역의 배출원별 대기오염물질 배출허용총량
013458,230779,호,42,5. 대기관리권역의 배출원별 대기오염물질 배출량의 저감계획
013458,230779,호,43,"6. 대기관리권역에 포함된 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도(이하 ""시ㆍ도""라 한다)별 대기오염물질 배출허용총량(이하 ""지역배출허용총량""이라 한다)"
013458,230779,호,44,7. 「대기환경보전법」 제2조제16호에 따른 저공해자동차의 보급에 관한 사항
013458,230779,호,45,8. 대기관리권역에 있는 사업장에 대한 총량관리대상 오염물질(질소산화물ㆍ황산화물ㆍ먼지를 말한다. 이하 같다) 배출허용총량의 할당기준
013458,230779,호,46,9. 총량관리대상 오염물질의 배출허용총량을 할당받은 사업장에 대한 지원
013458,230779,호,47,10. 대기관리권역의 대기환경개선사업을 위한 지방자치단체 또는 사업자에 대한 지원
013458,230779,호,48,11. 기본계획의 시행에 필요한 재원의 규모와 재원조달계획에 관한 사항
013458,230779,호,49,12. 직전 기본계획에 대한 평가
013458,230779,호,50,13. 그 밖에 대기관리권역의 대기환경개선을 위하여 필요하다고 인정하여 대통령령으로 정하는 사항
013458,230779,항,51,③ 환경부장관은 관계 중앙행정기관의 장이 변경을 요청하는 등 기본계획을 변경할 필요가 있다고 인정되면 그 타당성을 검토하여 변경할 수 있다. <개정 2020.5.26>
013458,230779,항,52,"④ 환경부장관은 기본계획을 수립하거나 변경하려면 관계 중앙행정기관의 장 및 시ㆍ도지사와 협의하고 공청회 등을 거쳐 의견을 수렴한 후 제12조에 따른 해당 대기관리권역의 대기환경관리위원회의 심의를 거쳐 이를 확정하고, 그 주요 내용을 관보에 고시하여야 한다."
013458,230779,항,53,"⑤ 환경부장관은 기본계획을 수립할 때에는 대기관리권역의 대기오염수준, 환경기술의 발전추세, 공장의 신ㆍ증설의 필요성 및 배출원별 대기오염물질의 배출비중 등을 종합적으로 고려하여야 한다."
013458,230779,항,54,⑥ 환경부장관은 기본계획 및 제10조제1항에 따른 시행계획의 수립에 필요한 조사ㆍ연구 등을 위하여 관계 중앙행정기관의 장과 협의하여 환경부령으로 정하는 바에 따라 대기관리권역 대기환경연구지원단을 구성ㆍ운영할 수 있다.
013458,230779,항,55,⑦ 환경부장관은 제1항에 따라 수립한 기본계획과 제10조제3항에 따라 보고받은 시행계획의 추진실적을 종합하여 대통령령으로 정하는 바에 따라 기본계획의 추진실적보고서를 작성하여 국회에 제출하여야 한다.
013458,230779,조문,56,제10조(시행계획의 수립 등)
013458,230779,항,57,"① 시ㆍ도지사는 해당 관할 구역에서 기본계획을 시행하기 위한 세부 계획(이하 ""시행계획""이라 한다)을 수립하여 환경부장관의 승인을 받아야 하며, 이를 변경하는 경우에도 또한 같다."
013458,230779,항,58,"② 환경부장관은 제1항에 따라 시행계획의 승인을 요청받으면 제12조에 따른 해당 대기관리권역의 대기환경관리위원회의 심의를 거쳐 승인하여야 하며, 시ㆍ도지사는 환경부장관으로부터 승인을 받은 시행계획 중 주요 내용을 해당 시ㆍ도의 공보에 고시하여야 한다."
013458,230779,항,59,③ 시ㆍ도지사는 매년 시행계획의 추진실적을 환경부장관에게 보고하여야 한다.
013458,230779,항,60,④ 환경부장관은 제3항에 따른 시행계획의 추진실적이 시행계획 목표를 달성하지 못한 경우 시ㆍ도지사에게 개선계획을 제출할 것을 요구할 수 있다.
013458,230779,항,61,⑤ 제4항에 따른 요구를 받은 시ㆍ도지사는 개선계획을 환경부장관에게 제출하여 승인을 받아야 한다.
013458,230779,항,62,⑥ 시행계획의 수립ㆍ시행과 그 추진실적의 보고 등에 필요한 사항은 환경부령으로 정한다.
013458,230779,조문,63,제11조(환경친화적인 개발계획의 수립ㆍ시행) 관계 중앙행정기관의 장 또는 시ㆍ도지사는 다음 각 호의 계획을 수립할 때에는 그 계획의 시행으로 대기관리권역에 유발되는 대기오염이 최소화될 수 있도록 환경친화적으로 수립ㆍ시행하여야 한다.
013458,230779,항,64,
