법령일련번호,MST,구분,문장번호,내용
011537,249827,조문,1,제1장 총칙
011537,249827,조문,2,제1조(목적) 이 법은 가정의 아이돌봄을 지원하여 아이의 복지증진 및 보호자의 일ㆍ가정 양립을 통한 가족구성원의 삶의 질 향상과 양육친화적인 사회환경 조성을 목적으로 한다.
011537,249827,조문,3,제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2020.5.19>
011537,249827,항,4,
011537,249827,호,5,"1. ""아이""란 만 12세 이하 아동을 말한다."
011537,249827,호,6,"2. ""보호자""란 친권자ㆍ후견인, 그 밖의 사람으로서 아이를 사실상 보호하고 있는 사람을 말한다."
011537,249827,호,7,"3. ""아이돌봄서비스""란 아이의 주거지 등에서 개별적으로 제공하는 보호 및 양육 등의 서비스를 말한다."
011537,249827,호,8,"4. ""아이돌보미""란 제7조에 따른 자격을 갖춘 사람으로서 제11조에 따라 지정된 서비스제공기관을 통하여 아이돌봄서비스를 제공하는 사람을 말한다."
011537,249827,호,9,"5. ""육아도우미""란 제11조에 따라 지정된 서비스제공기관을 통하지 않고 아이돌봄서비스를 제공하는 사람을 말한다."
011537,249827,조문,10,제3조(아이돌봄 지원의 원칙)
011537,249827,항,11,① 국가와 지방자치단체는 돌보는 아이의 이익을 최우선으로 고려하여 아이돌봄을 지원하여야 한다.
011537,249827,항,12,② 제1항에 따른 아이돌봄 지원은 보호자의 다양한 요구를 충족할 수 있도록 제공되어야 한다.
011537,249827,조문,13,제4조(국가 등의 지원) 국가와 지방자치단체는 보호자가 아이돌봄의 책임을 다할 수 있도록 지원하여야 한다.
011537,249827,조문,14,제4조의2(기본계획의 수립)
011537,249827,항,15,"① 여성가족부장관은 관계 중앙행정기관의 장과 협의하여 5년마다 아이돌봄 지원을 위한 기본계획(이하 ""기본계획""이라 한다)을 수립하여야 한다. 이 경우 기본계획은 「건강가정기본법」 제15조에 따른 건강가정기본계획에 포함하여 수립할 수 있다."
011537,249827,항,16,② 여성가족부장관은 기본계획의 수립을 위하여 필요한 경우 관계 기관의 장에게 자료의 제출을 요청할 수 있다. 이 경우 요청을 받은 기관의 장은 정당한 사유가 없으면 이에 따라야 한다.
011537,249827,조문,17,제2장 아이돌보미의 직무 등
011537,249827,조문,18,제5조(아이돌보미의 직무 및 책무)
011537,249827,항,19,① 아이돌보미는 여성가족부장관이 정하는 기준에 따라 아이의 안전한 보호 및 돌봄 업무를 수행하여야 한다.
011537,249827,항,20,② 아이돌보미는 다음 각 호의 업무를 수행한다.
011537,249827,호,21,1. 아이에게 질병ㆍ사고 등이 발생한 경우 의료기관에의 이송
011537,249827,호,22,2. 안전하고 균형있는 영양의 급식 및 간식 제공
011537,249827,호,23,3. 아이의 청결과 위생의 유지
011537,249827,호,24,4. 그 밖에 여성가족부령으로 정하는 사항
011537,249827,항,25,③ 아이돌보미는 업무를 수행할 때에는 아이에게 신체적 고통이나 고성ㆍ폭언 등의 정신적 고통을 가하여서는 아니 된다. <개정 2020.5.19>
011537,249827,항,26,④ 아이돌보미는 업무를 수행할 때에는 아이의 생명ㆍ안전 보호 및 위험방지를 위하여 여성가족부령으로 정하는 주의의무를 다하여야 한다. <신설 2020.5.19>
011537,249827,항,27,"⑤ 아이돌보미는 보호자의 육아 방침을 존중하여야 하며, 응급조치 등과 관련하여 보호자와 협의하여야 한다. <개정 2020.5.19>"
011537,249827,조문,28,"제6조(결격사유) 다음 각 호의 어느 하나에 해당하는 사람은 아이돌보미로 활동할 수 없다. <개정 2015.12.1, 2016.3.2, 2020.5.19>"
011537,249827,항,29,
011537,249827,호,30,1. 미성년자ㆍ피성년후견인 또는 피한정후견인
011537,249827,호,31,2. 정신질환자
011537,249827,호,32,3. 마약ㆍ대마 또는 향정신성의약품 중독자
011537,249827,호,33,4. 파산선고를 받고 복권되지 아니한 사람
011537,249827,호,34,5. 금고 이상의 실형을 선고받고 그 집행이 종료(집행이 종료된 것으로 보는 경우를 포함한다)되거나 집행이 면제된 날부터 3년이 경과되지 아니한 사람
011537,249827,호,35,6. 금고 이상의 형의 집행유예를 선고받고 그 유예기간 중에 있는 사람
011537,249827,호,36,"7. 「아동복지법」 제17조 위반에 따른 같은 법 제71조제1항의 죄, 「성폭력범죄의 처벌 등에 관한 특례법」 제2조에 따른 성폭력범죄 또는 「아동ㆍ청소년의 성보호에 관한 법률」 제2조제2호에 따른 아동ㆍ청소년대상 성범죄를 범하여 형 또는 치료감호를 선고받고 그 형 또는 치료감호의 전부 또는 일부의 집행이 종료되거나 집행이 유예ㆍ면제된 날부터 10년이 지나지 아니한 사람"
011537,249827,호,37,7의2. 「아동복지법」 제3조제7호의2에 따른 아동학대관련범죄로 금고 이상의 실형을 선고받고 그 집행이 종료되거나 집행이 면제된 날부터 20년이 지나지 아니한 사람
011537,249827,호,38,7의3. 「아동복지법」 제3조제7호의2에 따른 아동학대관련범죄로 금고 이상의 형의 집행유예를 선고받고 그 집행유예가 확정된 날부터 20년이 지나지 아니한 사람
011537,249827,호,39,7의4. 「아동복지법」 제3조제7호의2에 따른 아동학대관련범죄로 벌금형이 확정된 날부터 10년이 지나지 아니한 사람
011537,249827,호,40,8. 제32조에 따라 자격정지 중인 사람
011537,249827,호,41,9. 제33조에 따라 자격이 취소된 후 2년이 경과되지 아니한 사람
011537,249827,조문,42,제6조의2(결격사유 확인 등을 위한 범죄경력조회)
011537,249827,항,43,"① 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사ㆍ특별자치도지사(이하 ""시ㆍ도지사""라 한다) 또는 시장ㆍ군수ㆍ구청장은 아이돌보미로 활동하려는 사람이 제6조에 따른 결격사유에 해당하는지를 확인하기 위하여 수사기관의 장에게 범죄경력조회를 요청할 수 있다."
011537,249827,항,44,② 제1항에 따라 범죄경력조회를 요청받은 수사기관의 장은 정당한 사유가 없으면 이에 따라야 한다.
011537,249827,조문,45,제7조(아이돌보미의 자격)
011537,249827,항,46,① 아이돌보미가 되려는 사람은 제9조에 따른 교육기관에서 교육과정을 수료하거나 대통령령으로 정하는 일정 자격을 갖추어야 한다.
011537,249827,항,47,"② 제1항에 따른 교육은 다음 각 호의 내용을 포함하여야 한다. <신설 2020.5.19, 2022.12.27>"
011537,249827,호,48,1. 아동인권과 아동학대 예방 교육
011537,249827,호,49,2. 아동의 안전관리 교육
011537,249827,호,50,3. 성희롱 예방 교육
011537,249827,호,51,4. 아이돌보미의 인성함양
011537,249827,호,52,5. 장애아동에 대한 이해와 인식 개선 교육
011537,249827,호,53,6. 그 밖에 여성가족부령으로 정하는 사항
011537,249827,항,54,③ 아이돌보미가 되려는 사람은 여성가족부장관이 실시하는 적성ㆍ인성 검사를 받아야 한다. <신설 2020.5.19>
011537,249827,항,55,④ 여성가족부장관은 제3항에 따른 검사를 여성가족부령으로 정하는 법인이나 단체 등 전문기관에 위탁하여 운영할 수 있다. <신설 2020.5.19>
011537,249827,항,56,⑤ 제1항에 따른 아이돌보미의 교육과정 및 제3항에 따른 적성ㆍ인성 검사 등에 필요한 사항은 여성가족부령으로 정한다. <개정 2020.5.19>
011537,249827,조문,57,제8조(명의대여 등의 금지)
011537,249827,항,58,① 아이돌보미는 다른 사람에게 자기의 성명을 사용하여 아이돌보미 업무를 수행하게 하거나 수료증을 대여하여서는 아니 된다.
011537,249827,항,59,② 아이돌보미가 아닌 사람은 아이돌보미 또는 이와 유사한 명칭을 사용할 수 없다.
011537,249827,조문,60,제9조(교육기관의 지정 등)
011537,249827,항,61,"① 시ㆍ도지사는 아이돌보미의 양성을 위하여 여성가족부령으로 정하는 지정기준에 적합한 시설을 교육기관으로 지정ㆍ운영하여야 한다. <개정 2015.12.1, 2020.5.19>"
011537,249827,항,62,"② 시ㆍ도지사는 교육기관이 다음 각 호의 어느 하나에 해당하는 경우 사업의 정지를 명하거나 그 지정을 취소할 수 있다. 다만, 제1호에 해당하는 경우 지정을 취소하여야 한다."
011537,249827,호,63,1. 거짓이나 그 밖의 부정한 방법으로 교육기관으로 지정을 받은 경우
011537,249827,호,64,2. 제1항에 따른 지정기준에 적합하지 아니하게 된 경우
011537,249827,호,65,3. 교육과정을 1년 이상 운영하지 아니하는 경우
011537,249827,항,66,"③ 제1항에 따른 교육기관의 지정절차, 제2항에 따른 처분의 세부적인 기준 및 절차 등은 여성가족부령으로 정한다."
011537,249827,조문,67,제10조(보수교육)
011537,249827,항,68,① 여성가족부장관은 아이돌봄서비스의 질적 수준과 아이돌보미의 전문성 향상을 위하여 보수교육을 실시하여야 한다.
011537,249827,항,69,② 제1항에 따른 보수교육은 제7조제2항 각 호의 내용을 포함하여야 한다. <신설 2020.5.19>
011537,249827,항,70,③ 제1항에 따른 보수교육은 전문기관에 위탁하여 실시할 수 있다. <개정 2020.5.19>
011537,249827,항,71,④ 제1항에 따른 보수교육의 기간ㆍ방법 등에 관하여 필요한 사항은 여성가족부령으로 정한다. <개정 2020.5.19>
011537,249827,조문,72,제10조의2(건강진단)
011537,249827,항,73,"① 아이돌보미는 건강진단을 받아야 한다. 다만, 다른 법령에 따라 같은 내용의 건강진단을 받은 경우에는 이 법에 따른 건강진단을 받은 것으로 본다."
011537,249827,항,74,② 제10조의4에 따른 아이돌봄광역지원센터는 제1항에 따른 건강진단을 받지 아니한 사람과 다른 사람에게 위해를 끼칠 우려가 있는 질병이 있는 사람을 아이돌보미로 활동하게 하여서는 아니 된다.
011537,249827,항,75,③ 건강진단의 실시방법 및 제2항에 따른 질병의 종류는 여성가족부령으로 정한다.
011537,249827,조문,76,제3장 아이돌봄서비스 제공기관 등 <개정 2020.5.19>
011537,249827,조문,77,제10조의3(아이돌봄중앙지원센터)
011537,249827,항,78,"① 여성가족부장관은 아이돌봄 지원에 관한 정책을 효율적이고 체계적으로 추진하기 위하여 아이돌봄중앙지원센터(이하 ""중앙지원센터""라 한다)를 지정ㆍ운영하여야 한다."
011537,249827,항,79,② 중앙지원센터는 다음 각 호의 업무를 수행한다.
011537,249827,호,80,1. 아이돌봄 지원사업과 관련된 연구 및 자료발간
011537,249827,호,81,2. 아이돌봄서비스 운영 매뉴얼 개발 및 보급
011537,249827,호,82,3. 아이돌보미 교육 교재 개발 및 보급
011537,249827,호,83,4. 아이돌보미 교육기관 관리 등 양성ㆍ보수교육 관리ㆍ운영
