법령일련번호,MST,구분,문장번호,내용
009294,253423,조문,1,제1장 총칙 <개정 2009.2.6>
009294,253423,조문,2,제1조(목적) 이 법은 국토의 이용ㆍ개발과 보전을 위한 계획의 수립 및 집행 등에 필요한 사항을 정하여 공공복리를 증진시키고 국민의 삶의 질을 향상시키는 것을 목적으로 한다.
009294,253423,조문,3,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2011.4.14, 2012.12.18, 2015.1.6, 2017.4.18, 2017.12.26, 2021.1.12>"
009294,253423,항,4,
009294,253423,호,5,"1. ""광역도시계획""이란 제10조에 따라 지정된 광역계획권의 장기발전방향을 제시하는 계획을 말한다."
009294,253423,호,6,"2. ""도시ㆍ군계획""이란 특별시ㆍ광역시ㆍ특별자치시ㆍ특별자치도ㆍ시 또는 군(광역시의 관할 구역에 있는 군은 제외한다. 이하 같다)의 관할 구역에 대하여 수립하는 공간구조와 발전방향에 대한 계획으로서 도시ㆍ군기본계획과 도시ㆍ군관리계획으로 구분한다."
009294,253423,호,7,"3. ""도시ㆍ군기본계획""이란 특별시ㆍ광역시ㆍ특별자치시ㆍ특별자치도ㆍ시 또는 군의 관할 구역에 대하여 기본적인 공간구조와 장기발전방향을 제시하는 종합계획으로서 도시ㆍ군관리계획 수립의 지침이 되는 계획을 말한다."
009294,253423,호,8,"4. ""도시ㆍ군관리계획""이란 특별시ㆍ광역시ㆍ특별자치시ㆍ특별자치도ㆍ시 또는 군의 개발ㆍ정비 및 보전을 위하여 수립하는 토지 이용, 교통, 환경, 경관, 안전, 산업, 정보통신, 보건, 복지, 안보, 문화 등에 관한 다음 각 목의 계획을 말한다."
009294,253423,목,9,가. 용도지역ㆍ용도지구의 지정 또는 변경에 관한 계획
009294,253423,목,10,"나. 개발제한구역, 도시자연공원구역, 시가화조정구역(市街化調整區域), 수산자원보호구역의 지정 또는 변경에 관한 계획"
009294,253423,목,11,다. 기반시설의 설치ㆍ정비 또는 개량에 관한 계획
009294,253423,목,12,라. 도시개발사업이나 정비사업에 관한 계획
009294,253423,목,13,마. 지구단위계획구역의 지정 또는 변경에 관한 계획과 지구단위계획
009294,253423,목,14,바. 입지규제최소구역의 지정 또는 변경에 관한 계획과 입지규제최소구역계획
009294,253423,호,15,"5. ""지구단위계획""이란 도시ㆍ군계획 수립 대상지역의 일부에 대하여 토지 이용을 합리화하고 그 기능을 증진시키며 미관을 개선하고 양호한 환경을 확보하며, 그 지역을 체계적ㆍ계획적으로 관리하기 위하여 수립하는 도시ㆍ군관리계획을 말한다."
009294,253423,호,16,"5의2. ""입지규제최소구역계획""이란 입지규제최소구역에서의 토지의 이용 및 건축물의 용도ㆍ건폐율ㆍ용적률ㆍ높이 등의 제한에 관한 사항 등 입지규제최소구역의 관리에 필요한 사항을 정하기 위하여 수립하는 도시ㆍ군관리계획을 말한다."
009294,253423,호,17,"5의3. ""성장관리계획""이란 성장관리계획구역에서의 난개발을 방지하고 계획적인 개발을 유도하기 위하여 수립하는 계획을 말한다."
009294,253423,호,18,"6. ""기반시설""이란 다음 각 목의 시설로서 대통령령으로 정하는 시설을 말한다."
009294,253423,목,19,가. 도로ㆍ철도ㆍ항만ㆍ공항ㆍ주차장 등 교통시설
009294,253423,목,20,나. 광장ㆍ공원ㆍ녹지 등 공간시설
009294,253423,목,21,"다. 유통업무설비, 수도ㆍ전기ㆍ가스공급설비, 방송ㆍ통신시설, 공동구 등 유통ㆍ공급시설"
009294,253423,목,22,라. 학교ㆍ공공청사ㆍ문화시설 및 공공필요성이 인정되는 체육시설 등 공공ㆍ문화체육시설
009294,253423,목,23,마. 하천ㆍ유수지(遊水池)ㆍ방화설비 등 방재시설
009294,253423,목,24,바. 장사시설 등 보건위생시설
009294,253423,목,25,"사. 하수도, 폐기물처리 및 재활용시설, 빗물저장 및 이용시설 등 환경기초시설"
009294,253423,호,26,"7. ""도시ㆍ군계획시설""이란 기반시설 중 도시ㆍ군관리계획으로 결정된 시설을 말한다."
009294,253423,호,27,"8. ""광역시설""이란 기반시설 중 광역적인 정비체계가 필요한 다음 각 목의 시설로서 대통령령으로 정하는 시설을 말한다."
009294,253423,목,28,가. 둘 이상의 특별시ㆍ광역시ㆍ특별자치시ㆍ특별자치도ㆍ시 또는 군의 관할 구역에 걸쳐 있는 시설
009294,253423,목,29,나. 둘 이상의 특별시ㆍ광역시ㆍ특별자치시ㆍ특별자치도ㆍ시 또는 군이 공동으로 이용하는 시설
009294,253423,호,30,"9. ""공동구""란 전기ㆍ가스ㆍ수도 등의 공급설비, 통신시설, 하수도시설 등 지하매설물을 공동 수용함으로써 미관의 개선, 도로구조의 보전 및 교통의 원활한 소통을 위하여 지하에 설치하는 시설물을 말한다."
009294,253423,호,31,"10. ""도시ㆍ군계획시설사업""이란 도시ㆍ군계획시설을 설치ㆍ정비 또는 개량하는 사업을 말한다."
009294,253423,호,32,"11. ""도시ㆍ군계획사업""이란 도시ㆍ군관리계획을 시행하기 위한 다음 각 목의 사업을 말한다."
009294,253423,목,33,가. 도시ㆍ군계획시설사업
009294,253423,목,34,나. 「도시개발법」에 따른 도시개발사업
009294,253423,목,35,다. 「도시 및 주거환경정비법」에 따른 정비사업
009294,253423,호,36,"12. ""도시ㆍ군계획사업시행자""란 이 법 또는 다른 법률에 따라 도시ㆍ군계획사업을 하는 자를 말한다."
009294,253423,호,37,"13. ""공공시설""이란 도로ㆍ공원ㆍ철도ㆍ수도, 그 밖에 대통령령으로 정하는 공공용 시설을 말한다."
009294,253423,호,38,"14. ""국가계획""이란 중앙행정기관이 법률에 따라 수립하거나 국가의 정책적인 목적을 이루기 위하여 수립하는 계획 중 제19조제1항제1호부터 제9호까지에 규정된 사항이나 도시ㆍ군관리계획으로 결정하여야 할 사항이 포함된 계획을 말한다."
009294,253423,호,39,"15. ""용도지역""이란 토지의 이용 및 건축물의 용도, 건폐율(「건축법」 제55조의 건폐율을 말한다. 이하 같다), 용적률(「건축법」 제56조의 용적률을 말한다. 이하 같다), 높이 등을 제한함으로써 토지를 경제적ㆍ효율적으로 이용하고 공공복리의 증진을 도모하기 위하여 서로 중복되지 아니하게 도시ㆍ군관리계획으로 결정하는 지역을 말한다."
009294,253423,호,40,"16. ""용도지구""란 토지의 이용 및 건축물의 용도ㆍ건폐율ㆍ용적률ㆍ높이 등에 대한 용도지역의 제한을 강화하거나 완화하여 적용함으로써 용도지역의 기능을 증진시키고 경관ㆍ안전 등을 도모하기 위하여 도시ㆍ군관리계획으로 결정하는 지역을 말한다."
009294,253423,호,41,"17. ""용도구역""이란 토지의 이용 및 건축물의 용도ㆍ건폐율ㆍ용적률ㆍ높이 등에 대한 용도지역 및 용도지구의 제한을 강화하거나 완화하여 따로 정함으로써 시가지의 무질서한 확산방지, 계획적이고 단계적인 토지이용의 도모, 토지이용의 종합적 조정ㆍ관리 등을 위하여 도시ㆍ군관리계획으로 결정하는 지역을 말한다."
009294,253423,호,42,"18. ""개발밀도관리구역""이란 개발로 인하여 기반시설이 부족할 것으로 예상되나 기반시설을 설치하기 곤란한 지역을 대상으로 건폐율이나 용적률을 강화하여 적용하기 위하여 제66조에 따라 지정하는 구역을 말한다."
009294,253423,호,43,"19. ""기반시설부담구역""이란 개발밀도관리구역 외의 지역으로서 개발로 인하여 도로, 공원, 녹지 등 대통령령으로 정하는 기반시설의 설치가 필요한 지역을 대상으로 기반시설을 설치하거나 그에 필요한 용지를 확보하게 하기 위하여 제67조에 따라 지정ㆍ고시하는 구역을 말한다."
009294,253423,호,44,"20. ""기반시설설치비용""이란 단독주택 및 숙박시설 등 대통령령으로 정하는 시설의 신ㆍ증축 행위로 인하여 유발되는 기반시설을 설치하거나 그에 필요한 용지를 확보하기 위하여 제69조에 따라 부과ㆍ징수하는 금액을 말한다."
009294,253423,조문,45,"제3조(국토 이용 및 관리의 기본원칙) 국토는 자연환경의 보전과 자원의 효율적 활용을 통하여 환경적으로 건전하고 지속가능한 발전을 이루기 위하여 다음 각 호의 목적을 이룰 수 있도록 이용되고 관리되어야 한다. <개정 2012.2.1, 2019.8.20>"
009294,253423,항,46,
009294,253423,호,47,1. 국민생활과 경제활동에 필요한 토지 및 각종 시설물의 효율적 이용과 원활한 공급
009294,253423,호,48,2. 자연환경 및 경관의 보전과 훼손된 자연환경 및 경관의 개선 및 복원
009294,253423,호,49,3. 교통ㆍ수자원ㆍ에너지 등 국민생활에 필요한 각종 기초 서비스 제공
009294,253423,호,50,4. 주거 등 생활환경 개선을 통한 국민의 삶의 질 향상
009294,253423,호,51,5. 지역의 정체성과 문화유산의 보전
009294,253423,호,52,6. 지역 간 협력 및 균형발전을 통한 공동번영의 추구
