법령일련번호,MST,구분,문장번호,내용
001837,253477,조문,1,제1장 총칙 <개정 2008.12.31>
001837,253477,조문,2,제1조(목적) 이 법은 자연공원의 지정ㆍ보전 및 관리에 관한 사항을 규정함으로써 자연생태계와 자연 및 문화경관 등을 보전하고 지속 가능한 이용을 도모함을 목적으로 한다.
001837,253477,조문,3,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2011.7.28, 2016.5.29>"
001837,253477,항,4,
001837,253477,호,5,"1. ""자연공원""이란 국립공원ㆍ도립공원ㆍ군립공원(郡立公園) 및 지질공원을 말한다."
001837,253477,호,6,"2. ""국립공원""이란 우리나라의 자연생태계나 자연 및 문화경관(이하 ""경관""이라 한다)을 대표할 만한 지역으로서 제4조 및 제4조의2에 따라 지정된 공원을 말한다."
001837,253477,호,7,"3. ""도립공원""이란 도 및 특별자치도(이하 ""도""라 한다)의 자연생태계나 경관을 대표할 만한 지역으로서 제4조 및 제4조의3에 따라 지정된 공원을 말한다."
001837,253477,호,8,"3의2. ""광역시립공원""이란 특별시ㆍ광역시ㆍ특별자치시(이하 ""광역시""라 한다)의 자연생태계나 경관을 대표할 만한 지역으로서 제4조 및 제4조의3에 따라 지정된 공원을 말한다."
001837,253477,호,9,"4. ""군립공원""이란 군의 자연생태계나 경관을 대표할 만한 지역으로서 제4조 및 제4조의4에 따라 지정된 공원을 말한다."
001837,253477,호,10,"4의2. ""시립공원""이란 시의 자연생태계나 경관을 대표할 만한 지역으로서 제4조 및 제4조의4에 따라 지정된 공원을 말한다."
001837,253477,호,11,"4의3. ""구립공원""이란 자치구의 자연생태계나 경관을 대표할 만한 지역으로서 제4조 및 제4조의4에 따라 지정된 공원을 말한다."
001837,253477,호,12,"4의4. ""지질공원""이란 지구과학적으로 중요하고 경관이 우수한 지역으로서 이를 보전하고 교육ㆍ관광 사업 등에 활용하기 위하여 제36조의3에 따라 환경부장관이 인증한 공원을 말한다."
001837,253477,호,13,"5. ""공원구역""이란 자연공원으로 지정된 구역을 말한다."
