법령일련번호,MST,구분,문장번호,내용
000190,257319,조문,1,제1장 총칙
000190,257319,조문,2,제1조(목적) 이 법은 아동이 건강하게 출생하여 행복하고 안전하게 자랄 수 있도록 아동의 복지를 보장하는 것을 목적으로 한다.
000190,257319,조문,3,제2조(기본 이념)
000190,257319,항,4,"① 아동은 자신 또는 부모의 성별, 연령, 종교, 사회적 신분, 재산, 장애유무, 출생지역, 인종 등에 따른 어떠한 종류의 차별도 받지 아니하고 자라나야 한다."
000190,257319,항,5,② 아동은 완전하고 조화로운 인격발달을 위하여 안정된 가정환경에서 행복하게 자라나야 한다.
000190,257319,항,6,③ 아동에 관한 모든 활동에 있어서 아동의 이익이 최우선적으로 고려되어야 한다.
000190,257319,항,7,④ 아동은 아동의 권리보장과 복지증진을 위하여 이 법에 따른 보호와 지원을 받을 권리를 가진다.
000190,257319,조문,8,제3조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2014.1.28>
000190,257319,항,9,
000190,257319,호,10,"1. ""아동""이란 18세 미만인 사람을 말한다."
000190,257319,호,11,"2. ""아동복지""란 아동이 행복한 삶을 누릴 수 있는 기본적인 여건을 조성하고 조화롭게 성장ㆍ발달할 수 있도록 하기 위한 경제적ㆍ사회적ㆍ정서적 지원을 말한다."
000190,257319,호,12,"3. ""보호자""란 친권자, 후견인, 아동을 보호ㆍ양육ㆍ교육하거나 그러한 의무가 있는 자 또는 업무ㆍ고용 등의 관계로 사실상 아동을 보호ㆍ감독하는 자를 말한다."
000190,257319,호,13,"4. ""보호대상아동""이란 보호자가 없거나 보호자로부터 이탈된 아동 또는 보호자가 아동을 학대하는 경우 등 그 보호자가 아동을 양육하기에 적당하지 아니하거나 양육할 능력이 없는 경우의 아동을 말한다."
000190,257319,호,14,"5. ""지원대상아동""이란 아동이 조화롭고 건강하게 성장하는 데에 필요한 기초적인 조건이 갖추어지지 아니하여 사회적ㆍ경제적ㆍ정서적 지원이 필요한 아동을 말한다."
000190,257319,호,15,"6. ""가정위탁""이란 보호대상아동의 보호를 위하여 성범죄, 가정폭력, 아동학대, 정신질환 등의 전력이 없는 보건복지부령으로 정하는 기준에 적합한 가정에 보호대상아동을 일정 기간 위탁하는 것을 말한다."
000190,257319,호,16,"7. ""아동학대""란 보호자를 포함한 성인이 아동의 건강 또는 복지를 해치거나 정상적 발달을 저해할 수 있는 신체적ㆍ정신적ㆍ성적 폭력이나 가혹행위를 하는 것과 아동의 보호자가 아동을 유기하거나 방임하는 것을 말한다."
000190,257319,호,17,"7의2. ""아동학대관련범죄""란 다음 각 목의 어느 하나에 해당하는 죄를 말한다."
000190,257319,목,18,가. 「아동학대범죄의 처벌 등에 관한 특례법」 제2조제4호에 따른 아동학대범죄
000190,257319,목,19,나. 아동에 대한 「형법」 제2편제24장 살인의 죄 중 제250조부터 제255조까지의 죄
000190,257319,호,20,"8. ""피해아동""이란 아동학대로 인하여 피해를 입은 아동을 말한다."
000190,257319,호,21,9. 삭제 <2016.3.22>
000190,257319,호,22,"10. ""아동복지시설""이란 제50조에 따라 설치된 시설을 말한다."
000190,257319,호,23,"11. ""아동복지시설 종사자""란 아동복지시설에서 아동의 상담ㆍ지도ㆍ치료ㆍ양육, 그 밖에 아동의 복지에 관한 업무를 담당하는 사람을 말한다."
000190,257319,조문,24,제4조(국가와 지방자치단체의 책무)
000190,257319,항,25,① 국가와 지방자치단체는 아동의 안전ㆍ건강 및 복지 증진을 위하여 아동과 그 보호자 및 가정을 지원하기 위한 정책을 수립ㆍ시행하여야 한다.
000190,257319,항,26,② 국가와 지방자치단체는 보호대상아동 및 지원대상아동의 권익을 증진하기 위한 정책을 수립ㆍ시행하여야 한다.
000190,257319,항,27,"③ 국가와 지방자치단체는 아동이 태어난 가정에서 성장할 수 있도록 지원하고, 아동이 태어난 가정에서 성장할 수 없을 때에는 가정과 유사한 환경에서 성장할 수 있도록 조치하며, 아동을 가정에서 분리하여 보호할 경우에는 신속히 가정으로 복귀할 수 있도록 지원하여야 한다. <신설 2016.3.22>"
000190,257319,항,28,④ 국가와 지방자치단체는 장애아동의 권익을 보호하기 위하여 필요한 시책을 강구하여야 한다. <개정 2016.3.22>
000190,257319,항,29,"⑤ 국가와 지방자치단체는 아동이 자신 또는 부모의 성별, 연령, 종교, 사회적 신분, 재산, 장애유무, 출생지역 또는 인종 등에 따른 어떠한 종류의 차별도 받지 아니하도록 필요한 시책을 강구하여야 한다. <개정 2016.3.22>"
000190,257319,항,30,"⑥ 국가와 지방자치단체는 「아동의 권리에 관한 협약」에서 규정한 아동의 권리 및 복지 증진 등을 위하여 필요한 시책을 수립ㆍ시행하고, 이에 필요한 교육과 홍보를 하여야 한다. <개정 2016.3.22>"
