법령일련번호,MST,구분,문장번호,내용
014109,233711,조문,1,제1조(목적) 이 영은 「스토킹범죄의 처벌 등에 관한 법률」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
014109,233711,조문,2,"제2조(스토킹범죄를 저지른 사람의 재범 예방을 위한 시책 마련) 법무부장관은 「스토킹범죄의 처벌 등에 관한 법률」(이하 ""법""이라 한다) 제19조제1항에 따른 수강명령과 스토킹 치료프로그램 이수명령의 실시에 필요한 프로그램의 개발과 관련 전문인력의 양성 등 스토킹범죄를 저지른 사람의 재범 예방을 위한 시책을 마련해야 한다."
014109,233711,조문,3,제3조(민감정보 및 고유식별정보의 처리)
014109,233711,항,4,"① 검사 또는 사법경찰관리는 다음 각 호의 사무(그 사무를 수행하기 위하여 부수적으로 필요한 사무를 포함한다)를 수행하기 위하여 불가피한 경우 「개인정보 보호법」 제23조에 따른 건강 및 성생활에 관한 정보, 같은 법 시행령 제18조제1호에 따른 유전정보, 같은 조 제2호에 따른 범죄경력자료에 해당하는 정보 및 같은 영 제19조에 따른 주민등록번호, 여권번호, 운전면허의 면허번호 또는 외국인등록번호가 포함된 자료를 처리할 수 있다."
014109,233711,호,5,1. 법 제3조에 따른 응급조치에 관한 사무
014109,233711,호,6,2. 법 제4조에 따른 긴급응급조치에 관한 사무
014109,233711,호,7,3. 법 제5조에 따른 긴급응급조치의 승인 신청 및 청구에 관한 사무
014109,233711,호,8,4. 법 제7조에 따른 긴급응급조치의 변경에 관한 사무
014109,233711,호,9,5. 법 제8조에 따른 잠정조치의 신청 및 청구에 관한 사무
014109,233711,호,10,6. 법 제11조제2항에 따른 잠정조치의 변경 등 청구에 관한 사무
014109,233711,호,11,7. 법 제12조 또는 제15조에 따른 항고 또는 재항고에 관한 사무
014109,233711,항,12,"② 사법경찰관은 법 제6조에 따른 긴급응급조치의 통지 및 고지에 관한 사무(그 사무를 수행하기 위하여 부수적으로 필요한 사무를 포함한다)를 수행하기 위하여 불가피한 경우 「개인정보 보호법 시행령」 제19조에 따른 주민등록번호, 여권번호, 운전면허의 면허번호 또는 외국인등록번호가 포함된 자료를 처리할 수 있다."
014109,233711,항,13,"③ 보호관찰소의 장, 교정시설의 장 또는 보호관찰관은 법 제19조에 따른 수강명령 또는 이수명령의 집행에 관한 사무(그 사무를 수행하기 위하여 부수적으로 필요한 사무를 포함한다)를 수행하기 위하여 불가피한 경우 「개인정보 보호법」 제23조에 따른 건강에 관한 정보, 같은 법 시행령 제18조제2호에 따른 범죄경력자료에 해당하는 정보 및 같은 영 제19조에 따른 주민등록번호, 여권번호, 운전면허의 면허번호 또는 외국인등록번호가 포함된 자료를 처리할 수 있다."
014109,233711,조문,14,제4조(과태료의 부과기준) 법 제21조제1항 및 제2항에 따른 과태료의 부과기준은 별표와 같다.
