법령일련번호,MST,구분,문장번호,내용
000812,251921,조문,1,제1장 총칙 <개정 2009.5.27>
000812,251921,조문,2,"제1조(목적) 이 법은 한국마사회를 설립하여 경마(競馬)의 공정한 시행과 말산업의 육성에 관한 사업을 효율적으로 수행하게 함으로써 축산의 발전에 이바지하고 국민의 복지 증진과 여가선용을 도모함을 목적으로 한다. <개정 2011.3.9, 2015.1.20>"
000812,251921,조문,3,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2020.3.24, 2023.6.20>"
000812,251921,항,4,
000812,251921,호,5,"1. ""경마""란 기수가 타고 있는 말의 경주에 대하여 승마투표권(勝馬投票券)을 발매(發賣)하고, 승마투표 적중자에게 환급금을 지급하는 행위를 말한다."
000812,251921,호,6,"2. ""경주마""란 경주에 출전시킬 목적으로 제18조에 따라 설립된 한국마사회(이하 ""마사회""라 한다)에 등록한 말을 말한다."
000812,251921,호,7,"3. ""마주""란 경주마(競走馬)를 소유하거나 소유할 목적으로 마사회에 등록한 자를 말한다."
000812,251921,호,8,"4. ""조교사""란 마사회의 면허를 받아 경주마를 관리하고 조련하는 자를 말한다."
000812,251921,호,9,"5. ""기수""란 마사회의 면허를 받아 경마시행 시 경주마에 타는 자를 말한다."
000812,251921,호,10,"6. ""승마투표권""이란 경마시행 시 승마(勝馬)를 적중시켜 환급금을 받으려는 자의 청구에 따라 마사회가 발매[「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 제2조제1항제1호에 따른 정보통신망(이하 ""정보통신망""이라 한다)을 이용한 발매를 포함한다. 이하 같다]하는 승마투표방법ㆍ마번(馬番) 및 금액 등이 적힌 표(전자적 형태를 포함한다)를 말한다."
000812,251921,호,11,"7. ""환급금""이란 경주에 출전한 말의 도착순위가 확정되었을 때 마사회가 승마투표권발매 금액 중에서 발매수득금 및 각종 세금을 뺀 후 승마투표 적중자 또는 승마투표권 구매자에게 지급하는 금액을 말한다."
000812,251921,호,12,"8. ""단위투표금액""이란 승마투표권 발매의 기본단위로서 최저발매금액을 말한다."
000812,251921,호,13,"9. ""구매권""이란 승마투표권과 교환할 수 있도록 금액ㆍ고유번호 및 소멸시효 등을 기재하여 마사회가 발행한 표를 말한다."
000812,251921,조문,14,"제2조의2(다른 법률과의 관계) 승마투표권(이하 ""마권""이라 한다)의 발매에 관하여는 「사행행위 등 규제 및 처벌특례법」을 적용하지 아니한다."
000812,251921,조문,15,제2장 경마의 시행 <개정 2009.5.27>
000812,251921,조문,16,제3조(경마의 개최)
000812,251921,항,17,① 경마는 마사회가 개최한다.
000812,251921,항,18,"② 마사회가 개최하는 경마의 경마장별 개최 범위, 경주의 종류 및 경주마의 출전기준 등에 관한 사항은 대통령령으로 정한다. <개정 2020.3.24>"
000812,251921,조문,19,제4조(경마장)
000812,251921,항,20,① 마사회는 경마장을 설치하려면 대통령령으로 정하는 요건을 갖추어 농림축산식품부장관의 허가를 받아야 한다. <개정 2013.3.23>
000812,251921,항,21,② 농림축산식품부장관은 경마장의 설비가 부적합하여 경마장의 질서를 유지할 수 없거나 경마의 공정을 확보할 수 없다고 인정할 때에는 마사회에 대하여 설비변경이나 그 밖에 필요한 조치를 하게 할 수 있다. <개정 2013.3.23>
000812,251921,조문,22,제5조(입장료)
000812,251921,항,23,① 마사회는 경마를 개최할 때에는 경마장 및 제6조제2항에 따른 장외발매소 입장자로부터 입장료를 받을 수 있다. <개정 2011.7.21>
000812,251921,항,24,② 제1항의 입장료 징수 대상과 징수 방법 및 금액 등에 필요한 사항은 농림축산식품부령으로 정한다. <개정 2013.3.23>
000812,251921,조문,25,제6조(마권의 발매 등)
000812,251921,항,26,① 마사회는 경마를 개최할 때에는 마권을 발매할 수 있다. <개정 2023.6.20>
000812,251921,항,27,"② 마사회는 경마장 외의 장소에 마권의 발매 등을 처리하기 위한 시설(이하 ""장외발매소""라 한다)을 설치ㆍ이전 또는 변경(관람시설의 바닥면적을 확대하는 경우에 한정한다)하려면 농림축산식품부장관의 승인을 받아야 한다. <개정 2012.6.1, 2013.3.23>"
000812,251921,항,28,"③ 제1항에 따른 마권의 단위투표금액(單位投票金額)ㆍ발매방법 및 제2항에 따른 장외발매소의 시설기준, 처리사무 등에 필요한 사항은 대통령령으로 정한다."
000812,251921,조문,29,제6조의2(정보통신망을 이용한 마권의 발매 등)
000812,251921,항,30,"① 마사회는 경마장 및 장외발매소 이외의 장소에서 정보통신망을 이용하여 전자적 형태의 마권(이하 ""전자마권""이라 한다)을 발매할 수 있다."
000812,251921,항,31,② 마사회는 전자마권을 발매하려면 매년 다음 각 호의 사항을 포함한 전자마권 발매 운영계획을 수립하여 농림축산식품부장관의 승인을 받아 시행하여야 한다. 승인을 받은 전자마권 발매 운영계획의 주요 내용을 변경하고자 할 때에도 또한 같다.
000812,251921,호,32,1. 전자마권 발매 시스템 운영에 관한 사항
000812,251921,호,33,2. 이용 단계별 이용자 검증에 관한 사항
000812,251921,호,34,3. 중독 및 과몰입 예방조치 등 이용자 보호에 관한 사항
000812,251921,호,35,4. 개인정보의 수집ㆍ이용ㆍ보유ㆍ처리ㆍ책임자지정 등 관리에 관한 사항
000812,251921,호,36,5. 제6조의5에 따른 전자마권 발매 건전화방안 수립에 관한 사항
000812,251921,호,37,6. 그 밖에 전자마권 발매 운영을 위하여 농림축산식품부장관이 정하는 사항
000812,251921,조문,38,제6조의3(시정명령 등)
000812,251921,항,39,① 농림축산식품부장관은 마사회가 제6조의2제2항에 따른 전자마권 발매 운영계획을 이행하지 아니하면 시정을 명할 수 있다.
000812,251921,항,40,"② 농림축산식품부장관은 마사회가 제1항에 따른 시정명령을 정당한 사유 없이 이행하지 아니하면 전자마권 발매 규모 축소, 전자마권 발매 중단 등 필요한 조치를 할 수 있다."
000812,251921,항,41,③ 마사회는 제2항에 따라 중단된 전자마권 발매를 재개하려면 농림축산식품부장관의 승인을 받아야 한다.
000812,251921,조문,42,제6조의4(등록 등)
000812,251921,항,43,"① 전자마권을 구매하려는 사람은 마사회에 본인 명의 및 기기, 계좌 등을 등록하여야 한다."
000812,251921,항,44,② 다음 각 호의 어느 하나에 해당하는 사람은 제1항에 따른 등록을 할 수 없다.
000812,251921,호,45,1. 21세 미만인 사람
000812,251921,호,46,2. 마사회의 감독기관 소속 공무원으로서 마사회 관련 업무를 담당하는 사람
000812,251921,호,47,3. 마사회의 임직원
000812,251921,호,48,4. 조교사ㆍ기수ㆍ말관리사(조교사를 보조하여 경주마의 관리 등의 업무를 하는 사람을 말한다. 이하 같다)
000812,251921,호,49,5. 경마개최 업무에 종사하는 자(마사회와의 계약에 따라 경마개최 업무에 종사하는 사람을 포함한다. 이하 같다)
000812,251921,호,50,6. 제3항에 따라 등록이 취소된 후 1년이 지나지 아니한 사람
000812,251921,항,51,③ 마사회는 제1항에 따라 등록한 사람이 다음 각 호의 어느 하나에 해당하는 경우에는 그 등록을 취소하여야 한다.
000812,251921,호,52,1. 거짓이나 그 밖의 부정한 방법으로 등록을 한 경우
000812,251921,호,53,2. 본인 명의로 등록한 기기를 전자마권을 구매하게 할 목적으로 타인에게 빌려준 경우
000812,251921,호,54,3. 타인 명의로 등록된 기기를 전자마권을 구매할 목적으로 빌린 경우
000812,251921,호,55,4. 그 밖에 전자마권 발매의 건전한 운영을 크게 해치는 행위로서 농림축산식품부령으로 정한 행위를 한 경우
000812,251921,항,56,"④ 제1항에 따른 등록장소, 기기, 계좌 개설, 검사절차 및 환급금 지급 등에 필요한 사항은 농림축산식품부령으로 정한다."
000812,251921,조문,57,제6조의5(전자마권 발매 건전화방안 수립) 마사회는 전자마권 발매의 건전한 운영을 위하여 다음 각 호의 사항을 포함한 전자마권 발매 건전화방안을 수립하여야 한다.
000812,251921,항,58,
000812,251921,호,59,1. 전자마권 발매 규모에 관한 사항
000812,251921,호,60,"2. 전자마권 발매 구매상한, 판매 기준에 관한 사항"
000812,251921,호,61,3. 「사행산업통합감독위원회법」 제5조에 따라 사행산업통합감독위원회가 조정ㆍ권고한 매출액 규모 등의 총량 준수에 관한 사항
000812,251921,호,62,4. 전자마권 발매의 매출 추이와 연계한 장외발매소 규모 조정에 관한 사항
000812,251921,호,63,5. 그 밖에 전자마권 발매의 건전한 운영을 위하여 농림축산식품부장관이 정하는 사항
000812,251921,조문,64,제6조의6(중독 및 과몰입 예방 조치) 마사회는 전자마권의 지나친 구매행위를 방지하기 위하여 다음 각 호에 따른 중독 및 과몰입 예방을 위한 조치를 하여야 한다.
000812,251921,항,65,
000812,251921,호,66,1. 전자마권을 구매하려는 사람의 실명ㆍ연령 및 본인 여부에 대한 확인
000812,251921,호,67,2. 제6조의10에 따른 경고문구의 게시
000812,251921,호,68,3. 전자마권 발매 이용화면에 이용시간 경과 내역 표시
000812,251921,호,69,4. 중독 및 과몰입 예방교육 등 이용자 보호교육
000812,251921,호,70,5. 그 밖에 중독 및 과몰입 예방을 위하여 필요한 사항
000812,251921,조문,71,제6조의7(불법이용 방지) 마사회는 전자마권의 불법적인 이용을 차단하기 위하여 다음 각 호의 조치를 하여야 한다.
000812,251921,항,72,
000812,251921,호,73,1. 전자마권 발매 시스템상에서 온라인 경주영상의 복제ㆍ개작ㆍ전송을 예방ㆍ방지하는 조치
000812,251921,호,74,2. 전자마권 발매 유사 시스템의 설계ㆍ제작ㆍ유통ㆍ이용을 방지하기 위한 조치
000812,251921,조문,75,제6조의8(운영실적 점검)
000812,251921,항,76,① 농림축산식품부장관은 전자마권 발매 운영실적에 대한 점검 및 평가를 실시할 수 있다.
000812,251921,항,77,"② 제1항에 따른 전자마권 발매 운영실적 점검 및 평가항목, 실시주기 등에 필요한 사항은 농림축산식품부령으로 정한다."
000812,251921,조문,78,제6조의9(구매권)
000812,251921,항,79,① 마사회는 마권을 구매하려는 자가 요청하는 경우에 구매권을 발매할 수 있다.
