법령일련번호,MST,구분,문장번호,내용
000284,245313,조문,1,제1장 총칙 <개정 2008.12.26>
000284,245313,조문,2,제1조(목적) 이 법은 전력기술의 연구ㆍ개발을 촉진하고 이를 효율적으로 이용ㆍ관리함으로써 전력기술 수준을 향상시키고 전력시설물 설치를 적절하게 하여 공공의 안전 확보와 국민경제의 발전에 이바지함을 목적으로 한다.
000284,245313,조문,3,"제2조(정의) 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2009.5.21, 2011.7.25, 2019.12.10>"
000284,245313,항,4,
000284,245313,호,5,"1. ""전력기술""이란 「전기사업법」 제2조제16호에 따른 전기설비(이하 ""전력시설물""이라 한다)의 계획ㆍ조사ㆍ설계ㆍ시공 및 감리(監理)와 완공된 전력시설물의 유지ㆍ보수ㆍ운용ㆍ관리ㆍ안전ㆍ진단 및 검사에 관한 기술을 말한다. 다만, 「건설산업기본법」에 따른 건설공사로 조성되는 시설물과 「원자력안전법」에 따른 원자로 및 그 관계 시설은 제외한다."
000284,245313,호,6,"2. ""전력기술인""이란 「국가기술자격법」에 따른 전기 분야 기술자격 취득자 및 일정한 학력 또는 경력이 있는 사람으로서 제7조의2에 따라 산업통상자원부장관의 인정을 받은 사람을 말한다."
000284,245313,호,7,"3. ""설계""란 전력시설물의 설치ㆍ보수 공사에 관한 계획서, 설계도면, 설계설명서, 공사비 명세서, 기술계산서 및 이와 관련된 서류[이하 ""설계도서(設計圖書)""라 한다]를 작성하는 것을 말한다."
000284,245313,호,8,"4. ""공사감리""란 전력시설물의 설치ㆍ보수 공사에 대하여 발주자의 위탁을 받은 공사감리업체가 설계도서나 그 밖의 관계 서류의 내용대로 시공되는지 여부를 확인하고, 품질관리ㆍ공사관리 및 안전관리 등에 대한 기술지도를 하며, 관계 법령에 따라 발주자의 권한을 대행하는 것을 말한다."
000284,245313,호,9,"5. ""감리원(監理員)""이란 공사감리업체에 종사하면서 전력시설물의 공사감리업무를 수행하는 사람을 말한다."
000284,245313,조문,10,제2장 전력기술의 진흥 <개정 2008.12.26>
000284,245313,조문,11,제3조(전력기술진흥기본계획의 수립)
000284,245313,항,12,"① 산업통상자원부장관은 전력기술의 연구ㆍ개발을 촉진하고 그 성과를 효율적으로 이용하기 위하여 전력기술진흥기본계획(이하 ""기본계획""이라 한다)을 수립하여야 한다. <개정 2013.3.23>"
000284,245313,항,13,② 기본계획에는 다음 각 호의 사항이 포함되어야 한다.
000284,245313,호,14,1. 전력기술 진흥의 기본 목표 및 그 추진 방향
000284,245313,호,15,2. 전력기술의 개발 촉진 및 그 활용을 위한 시책
000284,245313,호,16,3. 전력기술인의 양성 및 수급(需給)에 관한 사항
000284,245313,호,17,4. 새로운 전력기술의 채택에 관한 사항
000284,245313,호,18,5. 전력기술의 정보관리 및 표준화에 관한 사항
000284,245313,호,19,6. 전력기술을 연구하는 기관 및 단체의 지도ㆍ육성에 관한 사항
000284,245313,호,20,7. 전력기술의 국제협력에 관한 사항
000284,245313,호,21,8. 전력기술의 진흥을 위한 자금 지원에 관한 사항
000284,245313,호,22,9. 그 밖에 전력기술의 진흥에 관한 사항
000284,245313,조문,23,제4조(연구기관 등의 육성 등)
000284,245313,항,24,① 산업통상자원부장관은 전력기술의 진흥을 위하여 전력기술을 연구ㆍ개발하는 기관 및 단체를 지도ㆍ육성하여야 한다. <개정 2013.3.23>
000284,245313,항,25,② 정부는 제1항에 따른 기관 및 단체에 대하여 예산의 범위에서 지원할 수 있다.
000284,245313,항,26,③ 제1항에 따른 기관 및 단체의 범위와 그 지도ㆍ육성 등에 필요한 사항은 대통령령으로 정한다.
000284,245313,조문,27,제5조(연구 과제의 선정 등)
000284,245313,항,28,① 산업통상자원부장관은 전력기술의 연구ㆍ개발을 위하여 필요하면 전력기술에 관한 연구 과제를 선정하고 연구할 자를 지정할 수 있다. <개정 2013.3.23>
000284,245313,항,29,② 제1항에 따른 연구 과제의 선정 및 연구할 자의 지정과 연구비의 지원 등에 필요한 사항은 대통령령으로 정한다.
000284,245313,조문,30,"제6조(전력기술의 연구ㆍ개발 등의 권고) 산업통상자원부장관은 새로운 전력기술의 연구ㆍ개발 및 도입을 위하여 다음 각 호의 어느 하나에 해당하는 자에게 대통령령으로 정하는 바에 따라 부설연구소를 설치ㆍ운영하거나 공동연구, 정보교환 및 기술개발을 위한 투자를 하도록 권고할 수 있다. <개정 2013.3.23>"
000284,245313,항,31,
000284,245313,호,32,"1. 「공공기관의 운영에 관한 법률」 제5조에 따른 공기업(이하 ""공기업""이라 한다) 중 산업통상자원부장관의 지도ㆍ감독을 받는 공기업"
000284,245313,호,33,2. 제18조에 따른 전력기술인단체
000284,245313,호,34,3. 전력기술 관련 단체
000284,245313,호,35,4. 전력 관련 학술단체
000284,245313,조문,36,제6조의2 삭제 <2016.1.6>
