법령일련번호,MST,구분,문장번호,내용
010965,255839,조문,1,제1장 총칙
010965,255839,조문,2,"제1조(목적) 이 법은 수산자원관리를 위한 계획을 수립하고, 수산자원의 보호ㆍ회복 및 조성 등에 필요한 사항을 규정하여 수산자원을 효율적으로 관리함으로써 어업의 지속적 발전과 어업인의 소득증대에 기여함을 목적으로 한다."
010965,255839,조문,3,제2조(정의)
010965,255839,항,4,"① 이 법에서 사용하는 용어의 뜻은 다음과 같다. <개정 2013.8.13, 2015.6.22>"
010965,255839,호,5,"1. ""수산자원""이란 수중에 서식하는 수산동식물로서 국민경제 및 국민생활에 유용한 자원을 말한다."
010965,255839,호,6,"2. ""수산자원관리""란 수산자원의 보호ㆍ회복 및 조성 등의 행위를 말한다."
010965,255839,호,7,"3. ""총허용어획량""이란 포획ㆍ채취할 수 있는 수산동물의 종별 연간 어획량의 최고한도를 말한다."
010965,255839,호,8,"4. ""수산자원조성""이란 일정한 수역에 어초(魚礁)ㆍ해조장(海藻場) 등 수산생물의 번식에 유리한 시설을 설치하거나 수산종자를 풀어놓는 행위 등 인공적으로 수산자원을 풍부하게 만드는 행위를 말한다."
010965,255839,호,9,"5. ""바다목장""이란 일정한 해역에 수산자원조성을 위한 시설을 종합적으로 설치하고 수산종자를 방류하는 등 수산자원을 조성한 후 체계적으로 관리하여 이를 포획ㆍ채취하는 장소를 말한다."
010965,255839,호,10,"6. ""바다숲""이란 갯녹음(백화현상) 등으로 해조류가 사라졌거나 사라질 우려가 있는 해역에 연안생태계 복원 및 어업생산성 향상을 위하여 해조류 등 수산종자를 이식하여 복원 및 관리하는 장소를 말한다[해중림(海中林)을 포함한다]."
010965,255839,항,11,② 이 법에서 따로 정의되지 아니한 용어는 「수산업법」 또는 「양식산업발전법」에서 정하는 바에 따른다. <개정 2019.8.27>
010965,255839,조문,12,제3조(적용범위) 이 법은 다음 각 호의 수면 등에 대하여 적용한다. <개정 2015.8.11>
010965,255839,항,13,
010965,255839,호,14,1. 바다
010965,255839,호,15,2. 바닷가
010965,255839,호,16,3. 어업을 하기 위하여 인공적으로 조성된 육상의 해수면
010965,255839,호,17,"4. 「국토의 계획 및 이용에 관한 법률」 제40조에 따라 수산자원의보호ㆍ육성을 위하여 지정된 공유수면이나 그에 인접된 토지(이하 ""수산자원보호구역""이라 한다)"
010965,255839,호,18,5. 「내수면어업법」 제2조제1호에 따른 내수면(제55조의2제3항제4호에 따른 내수면 수산자원조성사업에 한정한다. 이하 같다)
010965,255839,조문,19,제3조의2(바다식목일)
010965,255839,항,20,① 바닷속 생태계의 중요성과 황폐화의 심각성을 국민에게 알리고 범국민적인 관심 속에서 바다숲이 조성될 수 있도록 하기 위하여 매년 5월 10일을 바다식목일로 한다.
010965,255839,항,21,② 국가와 지방자치단체는 바다식목일 취지에 적합한 기념행사를 개최할 수 있다.
010965,255839,항,22,③ 제2항에 따른 바다식목일 기념행사에 필요한 사항은 해양수산부령으로 정한다. <개정 2013.3.23>
010965,255839,조문,23,제4조(국제협력증진)
