법령일련번호,MST,구분,문장번호,내용
000446,260251,조문,1,제1조(목적) 이 법은 농업 및 어업 생산에 대한 재해(災害)를 예방하고 그 사후(事後) 대책을 마련함으로써 농업 및 어업의 생산력 향상과 경영 안정을 도모함을 목적으로 한다.
000446,260251,조문,2,"제2조(정의) 이 법에서 사용되는 용어의 뜻은 다음과 같다. <개정 2010.1.25, 2011.3.9, 2011.7.14, 2011.7.28, 2013.3.23, 2014.3.24, 2021.4.13>"
000446,260251,항,3,
000446,260251,호,4,"1. ""재해""란 농업재해와 어업재해를 말한다."
000446,260251,호,5,"2. ""농업재해""란 가뭄,  홍수, 호우(豪雨), 해일, 태풍, 강풍, 이상저온(異常低溫), 우박, 서리, 조수(潮水), 대설(大雪), 한파(寒波), 폭염(暴炎), 황사(黃砂), 대통령령으로 정하는 병해충(病害蟲), 일조량(日照量) 부족, 유해야생동물(「야생생물 보호 및 관리에 관한 법률」 제2조제5호의 유해야생동물을 말한다), 그 밖에 제5조제1항에 따른 농업재해대책 심의위원회가 인정하는 자연현상으로 인하여 발생하는 농업용 시설, 농경지, 농작물, 가축, 임업용 시설 및 산림작물의 피해를 말한다."
000446,260251,호,6,"3. ""어업재해""란 이상조류(異常潮流), 적조현상(赤潮現象), 해파리의 대량발생, 태풍, 해일, 이상수온(異常水溫), 그 밖에 제5조제2항에 따른 어업재해대책 심의위원회가 인정하는 자연현상으로 인하여 발생하는 수산양식물 및 어업용 시설의 피해를 말한다."
000446,260251,호,7,"4. ""농작물""이란 식용작물ㆍ공예작물ㆍ사료작물ㆍ비료작물ㆍ원예작물ㆍ버섯작물 및 뽕나무를 말한다."
000446,260251,호,8,"5. ""산림작물""이란 소득을 목적으로 재배하는 묘목, 유실수(有實樹), 조경수(造景樹), 산림버섯, 산채류(山菜類), 야생화, 그 밖의 임산물을 말한다."
000446,260251,호,9,"6. ""가축""이란 「축산법」 제2조제1호에 따른 가축을 말한다."
000446,260251,호,10,"7. ""재해대책""이란 재해의 예방, 피해의 경감(輕減), 재해의 복구 및 재해를 입은 농가(農家)와 어가(漁家)에 대한 지원을 말한다."
000446,260251,호,11,"8. ""농가""란 그 세대주 또는 동거하는 가족이 가계(家計) 유지를 목적으로 직접 농작물 또는 산림작물을 재배하거나 가축을 사육하는 가구 단위와 「농어업경영체 육성 및 지원에 관한 법률」 제16조 및 제19조에 따른 영농조합법인 및 농업회사법인을 말한다."
000446,260251,호,12,"9. ""어가""란 그 세대주 또는 동거하는 가족이 가계 유지를 목적으로 직접 수산 동식물을 포획ㆍ채취하거나 양식하는 가구 단위와 「농어업경영체 육성 및 지원에 관한 법률」 제16조 및 제19조에 따른 영어조합법인 및 어업회사법인을 말한다."
000446,260251,호,13,"10. ""농업용 시설""이란 축사(畜舍), 잠실(蠶室), 원예 재배시설, 그 밖에 농업 생산에 필요한 시설과 대통령령으로 정하는 창고 등 부대시설을 말한다."
000446,260251,호,14,"11. ""임업용 시설""이란 묘포장(苗圃場) 및 그 밖의 산림작물 재배시설과 대통령령으로 정하는 창고 등 부대시설을 말한다."
000446,260251,호,15,"12. ""어업용 시설""이란 어선, 어구(漁具), 어망(漁網), 그 밖에 어업생산에 필요한 시설 및 대통령령으로 정하는 창고 등 부대시설을 말한다."
000446,260251,호,16,"13. ""수산양식물""이란 어가가 양식하는 어패류(魚貝類), 해조류(海藻類), 그 밖의 수산 동식물을 말한다."
000446,260251,조문,17,"제3조(재해대책) 국가와 지방자치단체는 다음 각 호의 사항에 관하여 재해대책을 마련한다. <개정 2010.1.25, 2014.3.24>"
000446,260251,항,18,
000446,260251,호,19,1. 재해를 예방하기 위한 장비ㆍ기자재 또는 인력 및 비용의 지원 및 동원에 관한 사항
000446,260251,호,20,"2. 재해 발생 시의 농업용 시설, 농경지, 농작물 등의 복구에 관한 사항"
000446,260251,호,21,"3. 재해 발생 시의 어업용 시설, 어장, 수산양식물 등의 복구에 관한 사항"
000446,260251,호,22,4. 재해를 입은 농가와 어가에 대한 지원에 관한 사항
000446,260251,호,23,5. 그 밖에 재해대책의 시행에 관한 사항
000446,260251,조문,24,제4조(보조 및 지원)
